,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
7,Juan Carlos Real,SD Huesca,30,M(CLR),15,3,282,0,1,0,6.10,2020-21,ESP La Liga
8,John Guidetti,Deportivo Alaves,29,FW,10,1,201,1,0,0,6.10,2020-21,ESP La Liga
9,Joaquín Muñoz,SD Huesca,22,FW,3,0,39,0,0,0,6.08,2020-21,ESP La Liga
0,Cristiano Piccini,Valencia,29,D(CR),3,0,65,0,0,0,6.08,2020-21,ESP La Liga
1,Raúl Navas,Osasuna,33,D(C),2,2,169,0,0,0,6.08,2020-21,ESP La Liga
2,Yoel Rodríguez,Eibar,33,GK,4,3,299,0,0,0,6.07,2020-21,ESP La Liga
3,Koffi,Getafe,20,D(CLR),1,0,45,0,0,0,6.07,2020-21,ESP La Liga
4,Youssouf Koné,Elche,26,"D(CL),M(L)",3,1,72,0,0,0,6.06,2020-21,ESP La Liga
5,Carles Aleñá,Barcelona,24,AM(CLR),2,0,46,0,0,0,6.06,2020-21,ESP La Liga
6,Stephane Paul Keller,Deportivo Alaves,20,D(CLR),1,0,16,0,0,0,6.06,2020-21,ESP La Liga
7,Marc Cardona,Osasuna,26,FW,3,0,51,0,0,0,6.06,2020-21,ESP La Liga
8,Darío Poveda,Getafe,24,FW,1,0,4,0,0,0,6.05,2020-21,ESP La Liga
9,Ramón Azeez,Granada,29,M(C),2,1,100,0,0,0,6.05,2020-21,ESP La Liga
0,Tomás Tavares,Deportivo Alaves,20,D(R),3,0,62,0,0,0,6.05,2020-21,ESP La Liga
1,Javi Moyano,Real Valladolid,35,D(R),2,2,104,0,0,0,6.04,2020-21,ESP La Liga
2,Patrick Cutrone,Valencia,24,FW,7,0,100,0,0,0,6.03,2020-21,ESP La Liga
3,Luismi,Elche,29,M(CLR),11,2,163,0,0,0,6.03,2020-21,ESP La Liga
4,Rubén Sobrino,Valencia,29,"AM(CLR),FW",5,0,45,0,0,0,6.03,2020-21,ESP La Liga
5,Sergi García,Deportivo Alaves,22,M(CLR),2,0,17,0,0,0,6.03,2020-21,ESP La Liga
6,Sabit Abdulai,Getafe,22,M(CLR),3,0,58,0,0,0,6.02,2020-21,ESP La Liga
7,Kelechi Nwakali,SD Huesca,23,M(C),5,1,139,0,0,0,6.02,2020-21,ESP La Liga
8,Koba Koindredi,Valencia,20,M(CLR),2,0,13,0,0,0,6.02,2020-21,ESP La Liga
9,Quique González,Eibar,31,FW,12,0,163,0,0,0,6.01,2020-21,ESP La Liga
0,Nino,Elche,41,AM(C),16,0,273,0,0,0,6.00,2020-21,ESP La Liga
1,Álex Blesa,Levante,19,M(CLR),1,0,10,0,0,0,6.00,2020-21,ESP La Liga
2,David Juncà,Celta Vigo,28,D(L),1,1,1,0,0,0,6.00,2020-21,ESP La Liga
3,Hugo Sotelo,Celta Vigo,18,M(CLR),1,0,1,0,0,0,6.00,2020-21,ESP La Liga
4,Mamor Niang,Getafe,19,FW,1,0,21,0,0,0,6.00,2020-21,ESP La Liga
5,Miguel Rodriguez,Celta Vigo,18,FW,4,0,26,0,0,0,6.00,2020-21,ESP La Liga
6,Ramón Folch,Elche,32,M(CLR),1,0,1,0,0,0,6.00,2020-21,ESP La Liga
7,Sergio Cubero,Eibar,22,D(CLR),1,0,1,0,0,0,6.00,2020-21,ESP La Liga
8,Facundo Ferreyra,Celta Vigo,30,FW,13,2,293,1,0,0,6.00,2020-21,ESP La Liga
9,Giorgi Kochorashvili,Levante,22,M(CLR),3,0,22,0,0,0,5.99,2020-21,ESP La Liga
0,Bobby Adekanye,Cadiz,22,"AM(R),FW",3,0,34,0,0,0,5.98,2020-21,ESP La Liga
1,Álex Millán,Villarreal,22,FW,1,0,1,0,0,0,5.97,2020-21,ESP La Liga
2,Sergio González,Cadiz,24,D(CLR),1,1,90,0,0,0,5.97,2020-21,ESP La Liga
3,David Gil,Cadiz,28,GK,4,4,360,0,0,0,5.97,2020-21,ESP La Liga
4,Gabri Veiga,Celta Vigo,19,M(C),6,1,114,0,0,0,5.97,2020-21,ESP La Liga
5,Borja Mayoral,Real Madrid,24,FW,2,0,21,0,0,0,5.96,2020-21,ESP La Liga
6,Daniel Plomer,Granada,23,FW,1,0,45,0,0,0,5.96,2020-21,ESP La Liga
7,John Patrick,Getafe,18,M(CLR),6,0,60,0,0,0,5.96,2020-21,ESP La Liga
8,Álvaro Bastida,Cadiz,17,M(CLR),1,0,34,0,0,0,5.95,2020-21,ESP La Liga
9,Nano Mesa,Cadiz,26,FW,1,0,8,0,0,0,5.94,2020-21,ESP La Liga
0,Josete Miranda,Getafe,23,FW,4,0,23,0,0,0,5.94,2020-21,ESP La Liga
1,Ferro,Valencia,24,D(C),3,2,181,0,0,0,5.93,2020-21,ESP La Liga
2,Isma Ruiz,Granada,20,M(CLR),1,1,67,0,0,0,5.93,2020-21,ESP La Liga
3,Lautaro de León,Celta Vigo,20,FW,1,0,13,0,0,0,5.93,2020-21,ESP La Liga
4,Unai Arietaleanizbeaskoa,Eibar,22,FW,4,0,43,0,0,0,5.92,2020-21,ESP La Liga
5,Gerónimo Rulli,Villarreal,29,GK,3,3,181,0,0,0,5.91,2020-21,ESP La Liga
6,John Donald,Elche,21,D(C),2,1,50,0,0,0,5.88,2020-21,ESP La Liga
7,Marc Baró,Cadiz,22,D(CLR),1,1,90,0,0,0,5.84,2020-21,ESP La Liga
8,Rubén Martínez,Osasuna,37,GK,3,3,188,0,0,0,5.70,2020-21,ESP La Liga
9,Koke Vegas,Levante,26,GK,2,2,91,0,0,0,5.68,2020-21,ESP La Liga
0,Unai Dufur,Eibar,22,D(CLR),1,1,63,0,0,0,5.61,2020-21,ESP La Liga
1,Eñaut Mendía,Eibar,22,M(CLR),1,1,62,0,0,0,5.53,2020-21,ESP La Liga
2,Jokin Ezkieta,Athletic Bilbao,25,GK,1,1,90,0,0,0,5.49,2020-21,ESP La Liga
0,Kike Hermoso,Real Betis,23,D(CLR),1,1,90,1,0,1,7.77,2021-22,ESP La Liga
1,Karim Benzema,Real Madrid,35,FW,32,31,2600,27,12,10,7.69,2021-22,ESP La Liga
2,Vinícius Júnior,Real Madrid,22,"AM(L),FW",35,30,2701,17,10,8,7.56,2021-22,ESP La Liga
3,Ousmane Dembélé,Barcelona,25,"AM(CLR),FW",21,15,1413,1,13,4,7.46,2021-22,ESP La Liga
4,Miguel Gutiérrez,Real Madrid,21,D(L),3,3,262,0,1,0,7.44,2021-22,ESP La Liga
5,Gerard Moreno,Villarreal,30,"AM(CR),FW",17,14,1194,9,3,6,7.44,2021-22,ESP La Liga
6,Nabil Fekir,Real Betis,29,"AM(CLR),FW",34,33,2812,6,8,7,7.38,2021-22,ESP La Liga
7,Andriy Lunin,Real Madrid,23,GK,2,2,180,0,0,1,7.32,2021-22,ESP La Liga
8,Casemiro,Real Madrid,30,DMC,32,31,2576,1,3,3,7.26,2021-22,ESP La Liga
9,Joselu,Deportivo Alaves,32,FW,37,35,3126,14,4,5,7.25,2021-22,ESP La Liga
0,Vedat Muriqi,Mallorca,28,FW,16,16,1439,5,3,7,7.22,2021-22,ESP La Liga
1,Iker Muniain,Athletic Bilbao,30,AM(CLR),35,34,2803,4,10,6,7.19,2021-22,ESP La Liga
2,Iago Aspas,Celta Vigo,35,"AM(CR),FW",37,36,3094,18,6,5,7.19,2021-22,ESP La Liga
3,Daniel Parejo,Villarreal,33,M(C),33,32,2712,2,10,1,7.17,2021-22,ESP La Liga
4,John Donald,Elche,22,D(C),2,2,180,0,0,0,7.17,2021-22,ESP La Liga
5,Mikel Merino,Real Sociedad,26,M(C),34,33,2896,3,2,3,7.16,2021-22,ESP La Liga
6,Antoine Griezmann,Barcelona,31,"AM(CLR),FW",3,3,264,0,0,0,7.15,2021-22,ESP La Liga
7,Pedri,Barcelona,20,AM(CL),12,10,891,3,1,0,7.12,2021-22,ESP La Liga
8,Memphis Depay,Barcelona,28,"AM(CL),FW",28,20,1850,12,2,5,7.10,2021-22,ESP La Liga
9,Yannick Carrasco,Atletico,29,"M(CLR),FW",34,28,2594,6,6,5,7.08,2021-22,ESP La Liga
0,Sergio Busquets,Barcelona,34,DMC,36,36,3202,2,0,0,7.05,2021-22,ESP La Liga
1,Dani Alves,Barcelona,39,"D(R),M(CR)",14,13,1103,1,3,1,7.03,2021-22,ESP La Liga
2,Raúl de Tomás,Espanyol,28,FW,34,33,2928,17,3,4,7.02,2021-22,ESP La Liga
3,Luka Modric,Real Madrid,37,M(C),28,25,2050,2,8,0,7.01,2021-22,ESP La Liga
4,Javi Galán,Celta Vigo,28,"D(L),M(L)",37,37,3300,0,3,1,7.01,2021-22,ESP La Liga
5,Rubén Alcaraz,Cadiz,31,DMC,14,12,1106,2,0,0,7.01,2021-22,ESP La Liga
6,Óscar Trejo,Rayo Vallecano,34,"M(CLR),FW",32,24,2023,3,9,2,7.00,2021-22,ESP La Liga
7,Mathías Olivera,Getafe,25,"D(L),M(L)",32,32,2807,1,3,3,6.99,2021-22,ESP La Liga
8,Gonçalo Guedes,Valencia,26,"AM(CLR),FW",36,30,2614,11,6,5,6.99,2021-22,ESP La Liga
9,Jordi Alba,Barcelona,33,"D(L),M(L)",30,30,2648,2,10,2,6.99,2021-22,ESP La Liga
0,Toni Kroos,Real Madrid,33,M(C),28,25,2112,1,3,1,6.98,2021-22,ESP La Liga
1,Gabriel Paulista,Valencia,32,D(CR),19,19,1602,2,1,3,6.98,2021-22,ESP La Liga
2,Pierre-Emerick Aubameyang,Barcelona,33,"M(CLR),FW",17,13,1092,11,1,3,6.98,2021-22,ESP La Liga
3,Éder Militão,Real Madrid,24,D(CR),34,34,3033,1,2,3,6.97,2021-22,ESP La Liga
4,Ferland Mendy,Real Madrid,27,"D(L),M(L)",22,20,1739,2,1,0,6.96,2021-22,ESP La Liga
5,Etienne Capoue,Villarreal,34,"D(C),M(CL)",30,26,2298,1,1,3,6.96,2021-22,ESP La Liga
6,Marcos Acuña,Sevilla,31,"D(CL),M(CL)",31,26,2266,1,3,3,6.96,2021-22,ESP La Liga
7,José Morales,Levante,35,"D(R),M(CLR),FW",35,31,2727,13,7,6,6.95,2021-22,ESP La Liga
8,Marc Bartra,Real Betis,31,"D(CR),DMC",23,23,1994,1,0,1,6.95,2021-22,ESP La Liga
9,Íñigo Martínez,Athletic Bilbao,31,D(C),27,26,2344,3,0,2,6.94,2021-22,ESP La Liga
0,Abdessamad Ezzalzouli,Barcelona,21,AM(L),10,6,582,1,0,1,6.94,2021-22,ESP La Liga
1,Juan Foyth,Villarreal,24,"D(CR),DMC",25,22,1932,1,1,1,6.94,2021-22,ESP La Liga
2,David García,Osasuna,28,D(C),35,35,3106,4,0,3,6.94,2021-22,ESP La Liga
3,Enes Ünal,Getafe,25,FW,37,33,2812,16,1,6,6.94,2021-22,ESP La Liga
4,Sergio Canales,Real Betis,31,M(CLR),34,33,2803,5,7,2,6.94,2021-22,ESP La Liga
5,Martín Montoya,Real Betis,31,"D(LR),M(R)",6,6,519,0,1,0,6.94,2021-22,ESP La Liga
6,Pablo Maffeo,Mallorca,25,"D(R),M(R)",35,35,2952,1,3,1,6.93,2021-22,ESP La Liga
7,Jesús Vallejo,Real Madrid,26,D(CR),5,4,341,0,0,0,6.93,2021-22,ESP La Liga
8,Juanmi,Real Betis,29,"AM(CLR),FW",33,26,2149,16,4,4,6.93,2021-22,ESP La Liga
9,Gerard Piqué,Barcelona,35,D(C),27,25,2097,1,0,1,6.93,2021-22,ESP La Liga
0,Carlos Soler,Valencia,26,M(CLR),32,28,2485,11,5,1,6.93,2021-22,ESP La Liga
1,Martin Braithwaite,Barcelona,31,"AM(CLR),FW",4,3,237,2,1,1,6.93,2021-22,ESP La Liga
2,Mauro Arambarri,Getafe,27,DMC,31,31,2667,0,5,2,6.92,2021-22,ESP La Liga
3,Guido Rodríguez,Real Betis,28,DMC,32,29,2533,1,2,0,6.92,2021-22,ESP La Liga
4,Lucas Torró,Osasuna,28,DMC,33,32,2734,1,0,1,6.92,2021-22,ESP La Liga
5,Álex Moreno,Real Betis,29,"D(L),M(L)",30,28,2408,5,3,2,6.92,2021-22,ESP La Liga
6,Mathew Ryan,Real Sociedad,30,GK,3,3,270,0,0,1,6.92,2021-22,ESP La Liga
7,Jules Koundé,Sevilla,24,D(CR),32,31,2738,2,1,3,6.92,2021-22,ESP La Liga
8,Arnaut Danjuma,Villarreal,25,"AM(L),FW",23,17,1478,10,3,3,6.91,2021-22,ESP La Liga
9,Frenkie de Jong,Barcelona,25,"D(C),DMC",32,30,2486,3,3,5,6.91,2021-22,ESP La Liga
0,João Félix,Atletico,23,"AM(CL),FW",24,13,1267,8,4,2,6.91,2021-22,ESP La Liga
1,Lucas Boyé,Elche,26,"AM(L),FW",24,22,1724,7,3,3,6.91,2021-22,ESP La Liga
2,Mikel Oyarzabal,Real Sociedad,25,"AM(CLR),FW",22,19,1674,9,3,4,6.90,2021-22,ESP La Liga
3,David Silva,Real Sociedad,37,"M(CLR),FW",25,22,1734,2,4,3,6.90,2021-22,ESP La Liga
4,Giovani Lo Celso,Villarreal,26,"M(CR),FW",16,11,998,1,1,0,6.89,2021-22,ESP La Liga
5,Marco Asensio,Real Madrid,26,"AM(CLR),FW",31,19,1729,10,0,1,6.89,2021-22,ESP La Liga
6,Yuri Berchiche,Athletic Bilbao,32,"D(L),M(L)",14,11,1016,1,2,0,6.89,2021-22,ESP La Liga
7,Ferran Torres,Barcelona,22,"AM(LR),FW",18,17,1418,4,4,0,6.88,2021-22,ESP La Liga
8,Germán Pezzella,Real Betis,31,D(C),23,22,1991,1,0,0,6.87,2021-22,ESP La Liga
9,Héctor Bellerín,Real Betis,27,"D(R),M(R)",23,22,1979,0,2,1,6.87,2021-22,ESP La Liga
0,Ilias Akhomach,Barcelona,18,FW,2,2,126,0,0,0,6.87,2021-22,ESP La Liga
1,Alfonso Pedraza,Villarreal,26,"D(L),M(L)",28,19,1706,4,4,4,6.86,2021-22,ESP La Liga
2,Robin Le Normand,Real Sociedad,26,D(C),37,37,3330,1,1,1,6.86,2021-22,ESP La Liga
3,Erik Lamela,Sevilla,30,"AM(CLR),FW",20,10,1016,5,2,3,6.86,2021-22,ESP La Liga
4,Pau Torres,Villarreal,25,D(C),33,33,2858,5,1,1,6.86,2021-22,ESP La Liga
5,Santi Comesaña,Rayo Vallecano,26,M(C),35,32,2698,1,2,0,6.86,2021-22,ESP La Liga
6,Daniel Carvajal,Real Madrid,31,D(R),24,17,1553,1,3,2,6.85,2021-22,ESP La Liga
7,Sergi Darder,Espanyol,29,M(CL),36,36,3136,3,9,0,6.85,2021-22,ESP La Liga
8,Oier Olazábal,Espanyol,33,GK,2,1,135,0,0,0,6.85,2021-22,ESP La Liga
9,Ronald Araújo,Barcelona,23,D(CR),30,25,2271,4,0,3,6.84,2021-22,ESP La Liga
0,Luis Milla,Granada,28,DMC,34,33,2785,3,3,1,6.84,2021-22,ESP La Liga
1,Brais Méndez,Celta Vigo,26,"AM(CR),FW",37,36,3036,4,5,2,6.83,2021-22,ESP La Liga
2,Ivan Rakitic,Sevilla,34,M(C),35,26,2188,4,6,4,6.83,2021-22,ESP La Liga
3,José Giménez,Atletico,27,D(CR),24,24,2047,1,1,0,6.82,2021-22,ESP La Liga
4,Eduardo Camavinga,Real Madrid,20,DMC,26,13,1233,2,1,1,6.82,2021-22,ESP La Liga
5,Yeray Álvarez,Athletic Bilbao,27,D(C),22,21,1860,0,0,1,6.82,2021-22,ESP La Liga
6,Alfonso Espino,Cadiz,31,D(L),37,37,3330,2,2,0,6.82,2021-22,ESP La Liga
7,Santi Mina,Celta Vigo,27,"AM(LR),FW",33,30,2380,7,3,2,6.82,2021-22,ESP La Liga
8,Geoffrey Kondogbia,Atletico,29,"D(C),DMC",28,21,1885,1,2,0,6.81,2021-22,ESP La Liga
9,Julen Agirrezabala,Athletic Bilbao,22,GK,4,4,360,0,0,0,6.81,2021-22,ESP La Liga
0,Saúl Ñíguez,Atletico,28,"D(CL),M(CLR)",3,2,200,0,1,0,6.81,2021-22,ESP La Liga
1,Álvaro García,Rayo Vallecano,30,AM(L),36,34,3006,7,4,1,6.81,2021-22,ESP La Liga
2,Thomas Lemar,Atletico,27,AM(CLR),24,17,1450,4,5,2,6.80,2021-22,ESP La Liga
3,Rodrigo De Paul,Atletico,28,"AM(CLR),FW",36,24,2155,3,1,5,6.80,2021-22,ESP La Liga
4,Jeremías Ledesma,Cadiz,29,GK,38,38,3420,0,0,3,6.80,2021-22,ESP La Liga
5,Dani Vivian,Athletic Bilbao,23,D(C),24,22,1985,2,1,1,6.80,2021-22,ESP La Liga
6,Antoine Griezmann,Atletico,31,"AM(CLR),FW",26,21,1709,3,4,0,6.80,2021-22,ESP La Liga
7,Stefan Savic,Atletico,32,D(C),28,28,2440,0,0,0,6.80,2021-22,ESP La Liga
8,William Carvalho,Real Betis,30,DMC,33,20,1806,2,3,1,6.80,2021-22,ESP La Liga
9,Alejandro Catena,Rayo Vallecano,28,D(C),36,36,3240,2,2,1,6.80,2021-22,ESP La Liga
0,Thibaut Courtois,Real Madrid,30,GK,36,36,3240,0,0,0,6.79,2021-22,ESP La Liga
1,Omar Alderete,Valencia,26,D(C),29,28,2412,2,0,1,6.79,2021-22,ESP La Liga
2,Oussama Idrissi,Cadiz,26,AM(LR),12,11,910,1,1,1,6.79,2021-22,ESP La Liga
3,Kevin Vázquez,Celta Vigo,29,D(R),17,16,1332,0,1,0,6.79,2021-22,ESP La Liga
4,Gavi,Barcelona,18,AM(CL),34,28,2331,2,5,1,6.79,2021-22,ESP La Liga
5,Rafinha,Real Sociedad,30,M(CLR),17,13,1060,1,0,0,6.78,2021-22,ESP La Liga
6,Samuel Chukwueze,Villarreal,23,AM(CR),27,12,1330,3,3,1,6.78,2021-22,ESP La Liga
7,Nacho Vidal,Osasuna,27,D(R),35,33,2906,0,1,0,6.78,2021-22,ESP La Liga
8,Denis Suárez,Celta Vigo,29,M(CLR),38,33,2839,4,6,1,6.78,2021-22,ESP La Liga
9,Diego López,Espanyol,41,GK,36,36,3179,0,0,1,6.78,2021-22,ESP La Liga
0,Alex Berenguer,Athletic Bilbao,27,"D(LR),M(CLR),FW",34,24,2174,3,6,3,6.78,2021-22,ESP La Liga
1,Cristiano Piccini,Valencia,30,D(CR),6,3,322,1,0,1,6.77,2021-22,ESP La Liga
2,Edgar Badia,Elche,30,GK,24,24,2160,0,0,2,6.77,2021-22,ESP La Liga
3,Aritz Elustondo,Real Sociedad,28,D(CR),30,22,2102,4,1,3,6.77,2021-22,ESP La Liga
4,Reinildo,Atletico,28,"D(CL),M(L)",17,15,1300,0,0,0,6.77,2021-22,ESP La Liga
5,Lucas Ocampos,Sevilla,28,"M(CLR),FW",30,23,2128,6,4,2,6.76,2021-22,ESP La Liga
6,Óscar De Marcos,Athletic Bilbao,33,"D(LR),M(CR)",22,19,1685,1,2,0,6.76,2021-22,ESP La Liga
7,Yassine Bounou,Sevilla,31,GK,31,31,2790,0,2,2,6.76,2021-22,ESP La Liga
8,Juan Miranda,Real Betis,22,D(L),13,9,782,0,2,0,6.76,2021-22,ESP La Liga
9,Sergiño Dest,Barcelona,22,"D(LR),M(R)",21,17,1516,0,3,0,6.76,2021-22,ESP La Liga
0,Federico Valverde,Real Madrid,24,M(CLR),31,19,1832,0,1,0,6.76,2021-22,ESP La Liga
1,Ante Budimir,Osasuna,31,FW,28,20,1741,8,2,2,6.76,2021-22,ESP La Liga
2,Martín Zubimendi,Real Sociedad,23,DMC,36,26,2587,2,1,1,6.76,2021-22,ESP La Liga
3,José Campaña,Levante,29,M(CLR),20,16,1429,2,2,1,6.75,2021-22,ESP La Liga
4,David Alaba,Real Madrid,30,"D(CL),M(CL)",30,30,2645,2,3,1,6.75,2021-22,ESP La Liga
5,Diego Carlos,Sevilla,29,D(C),34,34,2961,3,0,1,6.75,2021-22,ESP La Liga
6,Edgar González,Real Betis,25,"D(C),DMC",21,14,1457,1,1,0,6.74,2021-22,ESP La Liga
7,Diego Rico,Real Sociedad,29,"D(CL),M(L)",21,19,1647,0,0,0,6.74,2021-22,ESP La Liga
8,Adama Traoré,Barcelona,26,"M(CLR),FW",11,4,379,0,2,1,6.74,2021-22,ESP La Liga
9,Sergio Asenjo,Villarreal,33,GK,6,6,540,0,0,0,6.74,2021-22,ESP La Liga
0,Leandro Cabrera,Espanyol,31,D(CL),37,37,3330,2,0,1,6.74,2021-22,ESP La Liga
1,Álvaro Negredo,Cadiz,37,FW,34,24,2157,7,2,3,6.74,2021-22,ESP La Liga
2,Darwin Machís,Granada,29,AM(LR),25,16,1381,4,2,1,6.73,2021-22,ESP La Liga
3,Luís Maximiano,Granada,24,GK,35,35,3137,0,0,2,6.73,2021-22,ESP La Liga
4,Dani Rodríguez,Mallorca,34,AM(CLR),36,33,2841,3,3,1,6.73,2021-22,ESP La Liga
5,Lucas Vázquez,Real Madrid,31,"D(R),M(R)",29,20,1835,3,0,0,6.73,2021-22,ESP La Liga
6,Papu Gómez,Sevilla,34,"M(CLR),FW",29,19,1792,5,1,2,6.73,2021-22,ESP La Liga
7,Alexander Isak,Real Sociedad,23,FW,32,26,2157,6,2,0,6.73,2021-22,ESP La Liga
8,Carlos Akapo,Cadiz,29,D(LR),25,21,1847,0,0,1,6.72,2021-22,ESP La Liga
9,Víctor Ruiz,Real Betis,33,D(C),18,17,1425,0,0,0,6.72,2021-22,ESP La Liga
0,Stole Dimitrievski,Rayo Vallecano,29,GK,31,30,2771,0,0,1,6.72,2021-22,ESP La Liga
1,Manu Trigueros,Villarreal,31,"M(CLR),FW",35,27,2191,6,4,0,6.72,2021-22,ESP La Liga
2,Iñaki Williams,Athletic Bilbao,28,"AM(CLR),FW",38,32,2787,8,5,1,6.71,2021-22,ESP La Liga
3,Sergio Herrera,Osasuna,29,GK,36,36,3240,0,0,2,6.71,2021-22,ESP La Liga
4,Gerónimo Rulli,Villarreal,30,GK,32,32,2880,0,0,1,6.71,2021-22,ESP La Liga
5,Jorge Molina,Granada,40,FW,35,19,1958,10,5,5,6.71,2021-22,ESP La Liga
6,Jorge Cuenca,Getafe,23,D(C),32,31,2686,1,0,1,6.71,2021-22,ESP La Liga
7,Giorgi Mamardashvili,Valencia,22,GK,18,18,1620,0,0,2,6.71,2021-22,ESP La Liga
8,Franco Cervi,Celta Vigo,28,AM(CL),34,22,1811,4,3,1,6.71,2021-22,ESP La Liga
9,Mamadou Loum,Deportivo Alaves,26,DMC,32,26,2317,2,0,1,6.70,2021-22,ESP La Liga
0,Marcelo,Real Madrid,34,"D(L),M(L)",12,5,521,0,2,0,6.70,2021-22,ESP La Liga
1,Marko Dmitrovic,Sevilla,30,GK,7,7,541,0,0,0,6.70,2021-22,ESP La Liga
2,Rubén García,Osasuna,29,"AM(CLR),FW",37,30,2399,1,6,3,6.70,2021-22,ESP La Liga
3,Antonio Blanco,Real Madrid,22,M(CLR),1,0,31,0,0,0,6.70,2021-22,ESP La Liga
4,Álex Remiro,Real Sociedad,27,GK,35,35,3150,0,0,1,6.70,2021-22,ESP La Liga
5,Ansu Fati,Barcelona,20,"AM(L),FW",10,3,334,4,0,0,6.70,2021-22,ESP La Liga
6,Adrián Embarba,Espanyol,30,"AM(CLR),FW",32,24,1998,0,2,1,6.69,2021-22,ESP La Liga
7,Thomas Delaney,Sevilla,31,DMC,26,15,1545,2,1,2,6.69,2021-22,ESP La Liga
8,Fernando,Sevilla,35,"D(C),DMC",24,21,1851,1,1,0,6.69,2021-22,ESP La Liga
9,Johan Mojica,Elche,30,"D(L),M(L)",33,32,2857,2,5,3,6.69,2021-22,ESP La Liga
0,Marcelo Saracchi,Levante,24,D(L),4,2,186,0,1,0,6.69,2021-22,ESP La Liga
1,Jorge de Frutos,Levante,25,AM(R),25,20,1766,4,7,2,6.69,2021-22,ESP La Liga
2,Lucas Olaza,Elche,28,"D(L),M(L)",5,3,293,1,0,1,6.69,2021-22,ESP La Liga
3,Damián Suárez,Getafe,34,"D(R),M(R)",35,31,2721,0,3,1,6.69,2021-22,ESP La Liga
4,Helibelton Palacios,Elche,29,D(R),26,22,1932,0,0,0,6.69,2021-22,ESP La Liga
5,Nahuel Tenaglia,Deportivo Alaves,26,D(CR),14,12,1073,0,0,0,6.68,2021-22,ESP La Liga
6,Adrià Pedrosa,Espanyol,24,"D(L),M(L)",31,31,2723,1,1,1,6.68,2021-22,ESP La Liga
7,Luis Suárez,Granada,25,"AM(L),FW",37,34,2857,8,4,2,6.68,2021-22,ESP La Liga
8,Jesús Corona,Sevilla,30,"D(R),M(CLR),FW",18,12,1161,2,4,1,6.68,2021-22,ESP La Liga
9,Rui Silva,Real Betis,28,GK,22,21,1963,0,0,0,6.68,2021-22,ESP La Liga
0,Lucas Pérez,Cadiz,34,"AM(CR),FW",15,11,1061,3,2,1,6.68,2021-22,ESP La Liga
1,Oihan Sancet,Athletic Bilbao,22,"M(C),FW",27,16,1426,6,4,2,6.68,2021-22,ESP La Liga
2,Íñigo Ruíz de Galarreta,Mallorca,29,DMC,22,17,1390,0,0,0,6.68,2021-22,ESP La Liga
3,Borja Mayoral,Getafe,25,FW,18,11,1049,6,1,1,6.68,2021-22,ESP La Liga
4,Gonzalo Escalante,Deportivo Alaves,29,DMC,17,15,1307,5,0,0,6.67,2021-22,ESP La Liga
5,Marcos Llorente,Atletico,27,"D(R),M(CR),FW",29,29,2456,0,2,0,6.67,2021-22,ESP La Liga
6,Ángel Correa,Atletico,27,"AM(CLR),FW",36,21,1860,12,5,2,6.67,2021-22,ESP La Liga
7,Raúl Albiol,Villarreal,37,D(C),28,28,2467,0,0,0,6.67,2021-22,ESP La Liga
8,Isi Palazón,Rayo Vallecano,28,AM(R),34,27,2301,2,4,3,6.67,2021-22,ESP La Liga
9,Nemanja Maksimovic,Getafe,27,M(C),35,34,2943,1,1,1,6.67,2021-22,ESP La Liga
0,Fidel,Elche,33,M(CLR),33,29,2283,5,6,1,6.67,2021-22,ESP La Liga
1,Koke,Atletico,31,M(CLR),31,29,2512,1,2,1,6.66,2021-22,ESP La Liga
2,Andoni Gorosabel,Real Sociedad,26,D(R),32,25,2298,0,4,0,6.66,2021-22,ESP La Liga
3,Rodrygo,Real Madrid,22,"AM(CLR),FW",33,17,1528,4,4,2,6.66,2021-22,ESP La Liga
4,Óscar Valentín,Rayo Vallecano,28,DMC,35,29,2580,0,0,0,6.65,2021-22,ESP La Liga
5,Thierry Correia,Valencia,23,"D(R),M(R)",19,18,1424,0,1,0,6.65,2021-22,ESP La Liga
6,Rubén Duarte,Deportivo Alaves,27,D(CL),34,31,2630,0,4,0,6.65,2021-22,ESP La Liga
7,Nacho,Real Madrid,32,D(CLR),28,17,1549,3,0,0,6.65,2021-22,ESP La Liga
8,Fran García,Rayo Vallecano,23,D(L),34,34,3027,1,0,0,6.65,2021-22,ESP La Liga
9,Francis Coquelin,Villarreal,31,M(CLR),20,8,828,2,1,1,6.65,2021-22,ESP La Liga
0,Jesús Navas,Sevilla,37,"D(R),M(R)",25,19,1788,0,3,1,6.64,2021-22,ESP La Liga
1,Alberto Moreno,Villarreal,30,"D(L),M(L)",24,13,1223,3,2,1,6.64,2021-22,ESP La Liga
2,Yangel Herrera,Espanyol,25,M(C),23,19,1650,1,1,3,6.64,2021-22,ESP La Liga
3,Matías Dituro,Celta Vigo,35,GK,38,38,3420,0,0,2,6.64,2021-22,ESP La Liga
4,Yeremy Pino,Villarreal,20,AM(LR),31,21,1688,6,4,2,6.63,2021-22,ESP La Liga
5,Youssouf Sabaly,Real Betis,29,"D(LR),M(R)",10,9,789,0,1,0,6.63,2021-22,ESP La Liga
6,José Gayà,Valencia,27,"D(L),M(L)",24,22,1875,2,4,1,6.63,2021-22,ESP La Liga
