,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
2,Sascha Bigalke,Hertha Berlin,21,M(CLR),1,1,74,0,0,0,6.69,2009-10,GER Bundesliga
3,Edu,Schalke,29,FW,13,7,715,2,1,0,6.69,2009-10,GER Bundesliga
4,Markus Steinhöfer,Eintracht Frankfurt,24,D(R),5,3,240,0,1,0,6.69,2009-10,GER Bundesliga
5,Milivoje Novakovic,FC Koln,31,FW,30,26,2266,6,2,2,6.69,2009-10,GER Bundesliga
6,Cedrick Makiadi,Freiburg,26,M(C),33,27,2260,3,1,0,6.69,2009-10,GER Bundesliga
7,Roman Weidenfeller,Borussia Dortmund,30,GK,30,30,2634,0,0,0,6.69,2009-10,GER Bundesliga
8,Milos Maric,Bochum,28,AM(CR),13,13,1116,0,1,0,6.68,2009-10,GER Bundesliga
9,David Rozehnal,Hamburg,30,"D(C),DMC",23,19,1818,1,0,0,6.68,2009-10,GER Bundesliga
0,Miroslav Karhan,Mainz,34,"D(C),DMC",30,30,2519,0,0,0,6.68,2009-10,GER Bundesliga
1,Sofian Chahed,Hannover,27,D(R),16,9,954,2,2,0,6.67,2009-10,GER Bundesliga
2,Steve Von Bergen,Hertha Berlin,27,D(C),25,24,2199,0,0,0,6.67,2009-10,GER Bundesliga
3,Mineiro,Schalke,35,DMC,7,5,437,0,0,0,6.66,2009-10,GER Bundesliga
4,Maniche,FC Koln,33,"D(C),M(C),FW",26,26,2291,2,2,1,6.66,2009-10,GER Bundesliga
5,Fabrice Ehret,FC Koln,31,"D(L),M(L)",29,21,1887,1,3,1,6.66,2009-10,GER Bundesliga
6,Joel Epalle,Bochum,32,FW,27,24,1799,1,2,1,6.65,2009-10,GER Bundesliga
7,Florian Fromlowitz,Hannover,24,GK,28,28,2520,0,0,1,6.65,2009-10,GER Bundesliga
8,Fabian Bäcker,Borussia M.Gladbach,20,FW,2,0,41,1,0,0,6.65,2009-10,GER Bundesliga
9,Lars Bender,Leverkusen,21,"D(CR),M(CR)",20,6,727,1,0,0,6.65,2009-10,GER Bundesliga
0,Alexander Madlung,Wolfsburg,28,D(C),28,26,2393,1,0,0,6.65,2009-10,GER Bundesliga
1,Tobias Weis,Hoffenheim,25,M(C),15,11,970,0,0,0,6.65,2009-10,GER Bundesliga
2,Patrick Ebert,Hertha Berlin,23,M(CLR),16,12,1152,1,0,0,6.65,2009-10,GER Bundesliga
3,Leon Andreasen,Hannover,27,M(CR),7,7,530,1,0,0,6.65,2009-10,GER Bundesliga
4,Daniel Gygax,Nuernberg,29,M(C),10,8,606,1,2,0,6.64,2009-10,GER Bundesliga
5,Luca Toni,Bayern,33,FW,4,3,228,0,0,0,6.64,2009-10,GER Bundesliga
6,Julian Schuster,Freiburg,25,"D(C),M(C)",28,18,1622,2,4,1,6.64,2009-10,GER Bundesliga
7,Oka Nikolov,Eintracht Frankfurt,36,GK,31,31,2748,0,0,0,6.64,2009-10,GER Bundesliga
8,Franco Zuculini,Hoffenheim,20,M(CR),7,2,245,1,0,0,6.64,2009-10,GER Bundesliga
9,Nemanja Pejcinovic,Hertha Berlin,23,D(CR),16,16,1440,0,1,0,6.64,2009-10,GER Bundesliga
0,Johannes Flum,Freiburg,23,"D(C),M(C)",25,22,1909,1,2,1,6.63,2009-10,GER Bundesliga
1,Marc Pfertzel,Bochum,29,D(R),18,18,1540,0,0,0,6.63,2009-10,GER Bundesliga
2,Hao Junmin,Schalke,23,M(C),8,5,440,0,0,0,6.63,2009-10,GER Bundesliga
3,Jan Simak,Mainz,32,AM(C),8,5,374,1,1,0,6.62,2009-10,GER Bundesliga
4,Karim Ziani,Wolfsburg,28,DMC,10,5,484,0,3,0,6.62,2009-10,GER Bundesliga
5,Alexander Baumjohann,Schalke,23,M(C),11,1,342,0,0,0,6.62,2009-10,GER Bundesliga
6,Roberto Colautti,Borussia M.Gladbach,28,FW,23,15,1131,5,2,0,6.62,2009-10,GER Bundesliga
7,Anatoliy Tymoshchuk,Bayern,31,DMC,21,11,1047,0,0,0,6.62,2009-10,GER Bundesliga
8,Jean-Sébastien Jaurès,Borussia M.Gladbach,33,D(CL),16,14,1337,0,0,0,6.62,2009-10,GER Bundesliga
9,Milorad Pekovic,Mainz,33,DMC,11,4,510,0,0,0,6.61,2009-10,GER Bundesliga
0,Élson,Stuttgart,29,FW,11,2,446,2,0,0,6.60,2009-10,GER Bundesliga
1,Jonathan Pitroipa,Hamburg,24,"M(LR),FW",20,7,789,3,1,0,6.60,2009-10,GER Bundesliga
2,Dusko Tosic,Werder Bremen,25,D(CL),1,0,17,0,0,0,6.60,2009-10,GER Bundesliga
3,Levan Kenia,Schalke,20,M(CLR),10,4,492,0,2,0,6.60,2009-10,GER Bundesliga
4,Stefano Celozzi,Stuttgart,22,"D(R),DMC,M(R)",21,18,1528,0,1,0,6.60,2009-10,GER Bundesliga
5,Filip Daems,Borussia M.Gladbach,32,D(L),18,18,1531,1,0,0,6.60,2009-10,GER Bundesliga
6,Stanislav Sestak,Bochum,28,"AM(L),FW",29,28,2414,6,3,1,6.60,2009-10,GER Bundesliga
7,Mikael Forssell,Hannover,29,FW,2,2,136,0,0,0,6.60,2009-10,GER Bundesliga
8,Roman Prokoph,Bochum,25,AM(R),15,11,953,0,2,0,6.59,2009-10,GER Bundesliga
9,Matias Concha,Bochum,30,D(R),21,18,1614,0,0,0,6.59,2009-10,GER Bundesliga
0,Juri Judt,Nuernberg,24,D(R),18,8,898,0,1,0,6.59,2009-10,GER Bundesliga
1,Jonathan Santana,Wolfsburg,29,DMC,7,2,244,1,0,0,6.59,2009-10,GER Bundesliga
2,Vicente Sánchez,Schalke,31,"AM(LR),FW",14,7,587,2,0,0,6.59,2009-10,GER Bundesliga
3,Felix Bastians,Freiburg,22,D(CL),34,33,3016,1,1,1,6.59,2009-10,GER Bundesliga
4,Zlatan Bajramovic,Eintracht Frankfurt,31,M(C),11,7,705,0,0,0,6.59,2009-10,GER Bundesliga
5,Ludovic Magnin,Stuttgart,31,D(L),6,5,451,0,0,0,6.59,2009-10,GER Bundesliga
6,Marcel Maltritz,Bochum,32,D(CL),29,29,2552,0,0,0,6.59,2009-10,GER Bundesliga
7,Paul Freier,Bochum,31,D(C),28,15,1584,2,1,1,6.57,2009-10,GER Bundesliga
8,Christian Wetklo,Mainz,31,GK,5,4,414,0,0,0,6.57,2009-10,GER Bundesliga
9,Christian Eigler,Nuernberg,27,"M(CLR),FW",24,17,1517,3,2,0,6.57,2009-10,GER Bundesliga
0,Daniel Imhof,Bochum,33,DMC,6,6,497,0,0,0,6.57,2009-10,GER Bundesliga
1,Peer Kluge,Schalke,30,"D(C),M(CR)",13,13,884,0,0,0,6.57,2009-10,GER Bundesliga
2,Timo Hildebrand,Hoffenheim,31,GK,28,28,2520,0,0,0,6.57,2009-10,GER Bundesliga
3,Daniel Haas,Hoffenheim,27,GK,6,6,540,0,1,0,6.57,2009-10,GER Bundesliga
4,Levan Kobiashvili,Schalke,33,D(C),4,3,247,1,0,0,6.56,2009-10,GER Bundesliga
5,Tim Borowski,Werder Bremen,30,M(C),28,20,1774,4,0,0,6.55,2009-10,GER Bundesliga
6,Zsolt Löw,Mainz,31,D(C),15,14,1168,0,1,0,6.55,2009-10,GER Bundesliga
7,Pascal Bieler,Nuernberg,24,D(L),3,3,270,0,1,0,6.55,2009-10,GER Bundesliga
8,Tamás Hajnal,Borussia Dortmund,29,M(C),21,10,1119,0,0,0,6.55,2009-10,GER Bundesliga
9,David Alaba,Bayern,18,"D(CL),M(CL)",3,2,197,0,0,0,6.54,2009-10,GER Bundesliga
0,Sebastian Jung,Eintracht Frankfurt,20,D(R),14,12,1100,1,0,0,6.54,2009-10,GER Bundesliga
1,Peter Van der Heyden,Mainz,34,D(L),7,4,375,0,0,0,6.54,2009-10,GER Bundesliga
2,Marcus Berg,Hamburg,24,FW,30,16,1578,4,1,1,6.54,2009-10,GER Bundesliga
3,Rubic Ghasemi-Nobakht,Hannover,23,FW,1,0,45,0,0,0,6.54,2009-10,GER Bundesliga
4,Sebastian Freis,FC Koln,25,"M(L),FW",31,20,1837,3,3,1,6.54,2009-10,GER Bundesliga
5,Tinga,Borussia Dortmund,32,AM(C),7,7,546,0,0,0,6.53,2009-10,GER Bundesliga
6,Mensur Mujdza,Freiburg,26,D(R),14,9,862,0,0,0,6.53,2009-10,GER Bundesliga
7,Daniel Caligiuri,Freiburg,22,"D(R),M(CLR),FW",16,9,838,0,1,0,6.53,2009-10,GER Bundesliga
8,Fabian Johnson,Wolfsburg,23,"D(LR),M(CLR)",10,4,493,1,0,0,6.53,2009-10,GER Bundesliga
9,Tony Jantschke,Borussia M.Gladbach,20,"D(CR),DMC",6,2,255,0,0,0,6.52,2009-10,GER Bundesliga
0,Christoph Spycher,Eintracht Frankfurt,32,D(C),27,27,2359,0,0,0,6.52,2009-10,GER Bundesliga
1,Selim Teber,Eintracht Frankfurt,29,M(CR),29,24,1939,1,2,0,6.52,2009-10,GER Bundesliga
2,Tommy Bechmann,Freiburg,29,FW,21,10,1005,1,0,0,6.52,2009-10,GER Bundesliga
3,Zlatko Dedic,Bochum,26,FW,27,15,1387,5,1,1,6.52,2009-10,GER Bundesliga
4,Peter Niemeyer,Werder Bremen,27,"D(C),M(C)",11,4,425,1,0,0,6.52,2009-10,GER Bundesliga
5,Sebastian Rudy,Stuttgart,20,"D(R),M(CR)",13,5,587,0,0,0,6.51,2009-10,GER Bundesliga
6,Diego Klimowicz,Bochum,36,FW,15,9,875,4,0,0,6.51,2009-10,GER Bundesliga
7,Edson Braafheid,Bayern,27,D(L),9,5,516,0,0,0,6.51,2009-10,GER Bundesliga
8,Altin Lala,Hannover,35,M(C),4,3,268,0,0,0,6.50,2009-10,GER Bundesliga
9,Rob Friend,Borussia M.Gladbach,29,FW,26,11,1208,3,1,1,6.50,2009-10,GER Bundesliga
0,René Adler,Leverkusen,25,GK,31,31,2790,0,0,1,6.49,2009-10,GER Bundesliga
1,Filip Trojan,Mainz,27,M(CLR),5,3,215,0,1,0,6.49,2009-10,GER Bundesliga
2,Aymen Abdennour,Werder Bremen,21,D(C),6,5,384,0,0,0,6.48,2009-10,GER Bundesliga
3,Cristian Zaccardo,Wolfsburg,29,D(CR),1,0,3,0,0,0,6.48,2009-10,GER Bundesliga
4,Chadli Amri,Mainz,26,AM(L),19,6,855,1,2,0,6.48,2009-10,GER Bundesliga
5,Robert Tesche,Hamburg,23,M(C),16,6,571,2,1,1,6.47,2009-10,GER Bundesliga
6,Patrick Herrmann,Borussia M.Gladbach,19,"M(LR),FW",13,3,397,1,1,0,6.46,2009-10,GER Bundesliga
7,Marc Stein,Hertha Berlin,25,D(C),11,10,775,0,0,0,6.46,2009-10,GER Bundesliga
8,Jonathan Jäger,Freiburg,32,"D(C),M(CR)",25,20,1708,0,1,0,6.46,2009-10,GER Bundesliga
9,Vasileios Pliatsikas,Schalke,22,DMC,8,4,379,0,0,0,6.46,2009-10,GER Bundesliga
0,Oliver Barth,Freiburg,31,D(L),16,12,1020,0,0,0,6.46,2009-10,GER Bundesliga
1,Anthar Yahia,Bochum,28,"D(L),DMC",18,17,1593,1,1,0,6.46,2009-10,GER Bundesliga
2,Boris Vukcevic,Hoffenheim,20,"M(CR),FW",28,6,920,1,2,1,6.45,2009-10,GER Bundesliga
3,Dennis Grote,Bochum,24,AM(L),10,5,426,1,0,0,6.45,2009-10,GER Bundesliga
4,Daniel Jensen,Werder Bremen,31,AM(C),13,5,519,0,2,0,6.45,2009-10,GER Bundesliga
5,Julian Schieber,Stuttgart,21,FW,19,6,749,3,1,1,6.45,2009-10,GER Bundesliga
6,Alexander Stephan,Nuernberg,24,GK,5,4,361,0,0,0,6.44,2009-10,GER Bundesliga
7,Miroslav Klose,Bayern,32,FW,25,11,1072,3,1,0,6.44,2009-10,GER Bundesliga
8,Kevin McKenna,FC Koln,30,D(L),24,11,1125,1,1,0,6.44,2009-10,GER Bundesliga
9,Clemens Walch,Stuttgart,23,M(R),2,1,113,0,0,0,6.44,2009-10,GER Bundesliga
0,Maximilian Nicu,Hertha Berlin,28,"M(C),FW",15,12,1026,1,1,0,6.44,2009-10,GER Bundesliga
1,Jan Durica,Hannover,29,D(C),9,8,727,0,0,0,6.43,2009-10,GER Bundesliga
2,Ashkan Dejagah,Wolfsburg,24,M(LR),24,4,648,1,0,0,6.43,2009-10,GER Bundesliga
3,Nikos Liberopoulos,Eintracht Frankfurt,35,FW,21,14,1186,1,2,0,6.43,2009-10,GER Bundesliga
4,Håvard Nordtveit,Nuernberg,20,"D(CR),DMC",19,14,1294,0,0,0,6.43,2009-10,GER Bundesliga
5,Damien Le Tallec,Borussia Dortmund,20,"D(C),DMC",4,1,195,0,0,0,6.42,2009-10,GER Bundesliga
6,Jan Simunek,Wolfsburg,23,D(L),5,4,297,0,0,0,6.42,2009-10,GER Bundesliga
7,Cha Du-Ri,Freiburg,30,D(R),23,19,1755,1,0,1,6.42,2009-10,GER Bundesliga
8,Mike Hanke,Hannover,27,FW,18,5,665,2,0,0,6.42,2009-10,GER Bundesliga
9,Sebastian Prödl,Werder Bremen,23,D(C),9,5,488,1,0,0,6.42,2009-10,GER Bundesliga
0,Gerald Asamoah,Schalke,32,FW,8,2,226,1,1,0,6.42,2009-10,GER Bundesliga
1,Mario Gavranovic,Schalke,21,FW,2,0,76,0,0,0,6.42,2009-10,GER Bundesliga
2,Dario Vidosic,Nuernberg,23,AM(C),9,4,462,0,0,0,6.41,2009-10,GER Bundesliga
3,Daniel Gunkel,Mainz,30,M(CLR),4,0,100,1,0,0,6.41,2009-10,GER Bundesliga
4,Angelos Charisteas,Nuernberg,30,FW,19,8,876,1,2,0,6.41,2009-10,GER Bundesliga
5,Konstantin Rausch,Hannover,20,"D(L),M(L)",26,20,1702,0,0,0,6.41,2009-10,GER Bundesliga
6,Lewis Holtby,Schalke,20,M(CLR),9,4,276,0,2,0,6.41,2009-10,GER Bundesliga
7,Ádám Szalai,Mainz,23,FW,15,8,791,1,1,0,6.41,2009-10,GER Bundesliga
8,Carsten Cullmann,FC Koln,34,D(CLR),3,1,136,0,0,0,6.41,2009-10,GER Bundesliga
9,Jan Morávek,Schalke,21,M(C),7,0,112,2,0,0,6.41,2009-10,GER Bundesliga
0,Marek Mintál,Nuernberg,33,"AM(C),FW",22,15,1346,1,1,0,6.40,2009-10,GER Bundesliga
1,Andreas Ottl,Bayern,25,M(C),4,1,149,0,0,0,6.40,2009-10,GER Bundesliga
2,Shinji Ono,Bochum,31,AM(C),9,7,570,0,1,0,6.40,2009-10,GER Bundesliga
3,Christian Vander,Werder Bremen,30,GK,2,1,119,0,0,0,6.40,2009-10,GER Bundesliga
4,Valdet Rama,Hannover,23,AM(L),15,4,513,0,0,0,6.39,2009-10,GER Bundesliga
5,Nikola Petkovic,Eintracht Frankfurt,24,D(C),2,0,46,0,0,0,6.39,2009-10,GER Bundesliga
6,Vahid Hashemian,Bochum,34,FW,24,5,595,2,3,1,6.39,2009-10,GER Bundesliga
7,Halil Altintop,Schalke,28,"AM(C),FW",6,2,292,0,1,0,6.39,2009-10,GER Bundesliga
8,Leon Balogun,Hannover,22,D(CR),2,1,127,0,0,0,6.39,2009-10,GER Bundesliga
9,Marcel Meeuwis,Borussia M.Gladbach,30,M(C),18,14,1217,0,0,0,6.38,2009-10,GER Bundesliga
0,Alexander Baumjohann,Bayern,23,M(C),3,1,91,0,1,0,6.37,2009-10,GER Bundesliga
1,Cesar,Hertha Berlin,31,midfielder,3,0,127,0,0,0,6.37,2009-10,GER Bundesliga
2,Eke Uzoma,Freiburg,21,D(CLR),4,1,131,0,0,0,6.35,2009-10,GER Bundesliga
3,Michael Rensing,Bayern,26,GK,4,3,315,0,0,0,6.34,2009-10,GER Bundesliga
4,Hamed Namouchi,Freiburg,26,M(CLR),1,1,90,0,0,0,6.34,2009-10,GER Bundesliga
5,Pál Dárdai,Hertha Berlin,34,M(C),17,10,947,0,0,0,6.33,2009-10,GER Bundesliga
6,José Sosa,Bayern,25,M(CLR),3,2,126,0,0,0,6.33,2009-10,GER Bundesliga
7,Hamit Altintop,Bayern,28,M(CR),15,7,541,0,0,0,6.32,2009-10,GER Bundesliga
8,Jukka Raitala,Hoffenheim,22,"D(CLR),M(L)",2,1,97,0,0,0,6.31,2009-10,GER Bundesliga
9,Juvhel Tsoumou,Eintracht Frankfurt,20,FW,4,0,11,1,0,0,6.31,2009-10,GER Bundesliga
0,Pascal Groß,Hoffenheim,19,"M(CR),FW",1,0,11,0,0,0,6.31,2009-10,GER Bundesliga
1,Paul Stalteri,Borussia M.Gladbach,33,D(CLR),3,2,197,0,0,0,6.31,2009-10,GER Bundesliga
2,Wellington,Hoffenheim,22,FW,1,0,16,0,0,0,6.31,2009-10,GER Bundesliga
3,Breno,Bayern,21,D(C),3,1,134,0,0,0,6.31,2009-10,GER Bundesliga
4,Patrick Helmes,Leverkusen,26,"AM(L),FW",12,2,322,2,0,0,6.30,2009-10,GER Bundesliga
5,Hans Sarpei,Leverkusen,34,D(C),12,2,439,0,0,0,6.30,2009-10,GER Bundesliga
6,Manuel Gulde,Hoffenheim,19,D(C),6,2,257,0,0,0,6.29,2009-10,GER Bundesliga
7,Kai Herdling,Hoffenheim,26,AM(L),1,0,17,0,0,0,6.29,2009-10,GER Bundesliga
8,Wilfried Sanou,FC Koln,26,FW,6,1,155,1,0,0,6.29,2009-10,GER Bundesliga
9,Ömer Toprak,Freiburg,21,D(C),14,10,964,0,0,0,6.28,2009-10,GER Bundesliga
0,Andreas Johansson,Bochum,28,D(C),16,7,850,0,0,0,6.28,2009-10,GER Bundesliga
1,Bastian Reinhardt,Hamburg,35,D(CLR),1,0,16,0,0,0,6.28,2009-10,GER Bundesliga
2,Cenk Tosun,Eintracht Frankfurt,19,"AM(R),FW",1,0,16,0,0,0,6.28,2009-10,GER Bundesliga
3,Wolfgang Hesl,Hamburg,24,GK,1,0,45,0,0,0,6.28,2009-10,GER Bundesliga
4,Yildiray Bastürk,Stuttgart,32,M(CLR),1,0,9,0,0,0,6.28,2009-10,GER Bundesliga
5,Jan Simak,Stuttgart,32,AM(C),2,1,80,0,0,0,6.28,2009-10,GER Bundesliga
6,Stefan Reisinger,Freiburg,29,"AM(R),FW",25,9,969,3,0,0,6.28,2009-10,GER Bundesliga
7,Martin Fenin,Eintracht Frankfurt,23,FW,17,2,480,2,0,0,6.26,2009-10,GER Bundesliga
8,Jacek Krzynówek,Hannover,34,M(CLR),11,3,302,0,1,0,6.25,2009-10,GER Bundesliga
9,Marco Stiepermann,Borussia Dortmund,19,"D(L),M(CLR)",3,0,29,1,0,0,6.25,2009-10,GER Bundesliga
0,Jahmir Hyka,Mainz,22,AM(CLR),8,2,199,0,0,0,6.25,2009-10,GER Bundesliga
1,Manasseh Ishiaku,FC Koln,28,FW,15,6,623,0,1,0,6.25,2009-10,GER Bundesliga
2,Lukas Sinkiewicz,Leverkusen,25,D(CLR),7,1,125,0,0,0,6.25,2009-10,GER Bundesliga
3,Danny Williams,Freiburg,21,M(C),6,5,419,0,0,0,6.24,2009-10,GER Bundesliga
4,Sebastian Schindzielorz,Wolfsburg,31,M(CLR),2,1,64,0,0,0,6.24,2009-10,GER Bundesliga
5,Prince Tagoe,Hoffenheim,24,FW,12,1,308,2,0,1,6.24,2009-10,GER Bundesliga
6,Dimitar Dimitrov Rangelov,Borussia Dortmund,27,FW,10,1,213,1,0,0,6.24,2009-10,GER Bundesliga
7,Dragan Bogavac,Mainz,30,FW,1,0,45,0,0,0,6.23,2009-10,GER Bundesliga
8,Sören Bertram,Hamburg,19,"AM(CL),FW",2,0,29,0,0,0,6.23,2009-10,GER Bundesliga
9,Oliver Neuville,Borussia M.Gladbach,37,FW,12,1,250,0,1,0,6.22,2009-10,GER Bundesliga
0,Tolgay Arslan,Hamburg,20,M(C),5,2,162,0,0,0,6.22,2009-10,GER Bundesliga
1,Jan Zimmermann,Eintracht Frankfurt,25,GK,1,0,45,0,0,0,6.22,2009-10,GER Bundesliga
2,Jaouhar Mnari,Nuernberg,34,M(CLR),3,3,235,0,0,0,6.22,2009-10,GER Bundesliga
3,Valeri Domovchiyski,Hertha Berlin,24,FW,16,4,422,0,0,0,6.22,2009-10,GER Bundesliga
4,Mario Eggimann,Hannover,29,D(C),20,13,1186,0,0,1,6.22,2009-10,GER Bundesliga
5,Sven Ulreich,Stuttgart,22,GK,4,3,271,0,0,0,6.22,2009-10,GER Bundesliga
6,Marcel Heller,Eintracht Frankfurt,24,M(LR),9,2,260,0,0,0,6.20,2009-10,GER Bundesliga
7,Patrick Fabian,Bochum,23,D(C),1,1,55,0,0,0,6.20,2009-10,GER Bundesliga
8,Srdjan Baljak,Mainz,32,FW,4,1,144,0,0,0,6.19,2009-10,GER Bundesliga
9,Assimiou Touré,Leverkusen,23,D(CLR),1,0,22,0,0,0,6.19,2009-10,GER Bundesliga
0,Said Husejinovic,Werder Bremen,22,M(CLR),3,0,27,0,0,0,6.19,2009-10,GER Bundesliga
1,Rasmus Bengtsson,Hertha Berlin,24,D(C),6,3,309,0,0,0,6.19,2009-10,GER Bundesliga
2,Kaká,Hertha Berlin,29,D(C),2,2,180,0,0,0,6.19,2009-10,GER Bundesliga
3,Christoph Janker,Hertha Berlin,25,D(C),15,8,703,0,0,0,6.18,2009-10,GER Bundesliga
4,Markus Feulner,Borussia Dortmund,28,"D(LR),M(CR)",9,1,143,0,0,0,6.18,2009-10,GER Bundesliga
5,Julian Koch,Borussia Dortmund,20,"D(R),DMC",2,0,17,0,0,0,6.18,2009-10,GER Bundesliga
6,Mickaël Tavares,Hamburg,28,DMC,3,0,30,0,0,0,6.17,2009-10,GER Bundesliga
7,Salvatore Zizzo,Hannover,23,"D(CR),M(LR)",1,0,14,0,0,0,6.16,2009-10,GER Bundesliga
8,Markus Rosenberg,Werder Bremen,28,FW,17,3,439,1,0,0,6.16,2009-10,GER Bundesliga
9,Jan Schlaudraff,Hannover,27,"M(CR),FW",10,5,520,2,0,0,6.16,2009-10,GER Bundesliga
0,Thomas Broich,Nuernberg,29,M(CLR),7,2,253,0,0,0,6.15,2009-10,GER Bundesliga
1,Jaroslaw Lindner,Hannover,22,M(CLR),1,0,21,0,0,0,6.14,2009-10,GER Bundesliga
2,Artur Wichniarek,Hertha Berlin,33,AM(L),19,9,849,0,0,0,6.14,2009-10,GER Bundesliga
3,Roman Neustädter,Borussia M.Gladbach,22,"D(C),M(C)",2,0,8,0,0,0,6.14,2009-10,GER Bundesliga
4,Adriano Grimaldi,Mainz,19,FW,6,0,60,0,0,0,6.13,2009-10,GER Bundesliga
5,Thomas Kahlenberg,Wolfsburg,27,M(C),12,3,246,0,0,0,6.13,2009-10,GER Bundesliga
6,Per Nilsson,Hoffenheim,28,D(C),8,5,419,0,0,0,6.13,2009-10,GER Bundesliga
7,Daniel Brosinski,FC Koln,22,"D(LR),M(LR)",9,0,122,0,0,0,6.12,2009-10,GER Bundesliga
8,Marco Terrazzino,Hoffenheim,19,"AM(CL),FW",8,0,87,0,1,0,6.11,2009-10,GER Bundesliga
9,Theofanis Gekas,Leverkusen,30,FW,6,1,124,0,0,0,6.11,2009-10,GER Bundesliga
0,Marc Ziegler,Borussia Dortmund,34,GK,5,4,428,0,0,0,6.10,2009-10,GER Bundesliga
1,Adam Jabiri,Hoffenheim,26,FW,1,0,20,0,0,0,6.10,2009-10,GER Bundesliga
2,Marcel Titsch Rivero,Eintracht Frankfurt,21,M(C),1,0,6,0,0,0,6.10,2009-10,GER Bundesliga
3,Thomas Zdebel,Leverkusen,37,M(CLR),8,0,46,0,0,0,6.10,2009-10,GER Bundesliga
4,Mario Götze,Borussia Dortmund,18,"M(CLR),FW",5,0,41,0,0,0,6.08,2009-10,GER Bundesliga
5,Sebastian Zielinsky,FC Koln,22,FW,2,0,11,0,0,0,6.08,2009-10,GER Bundesliga
6,Daniel Fernandes,Bochum,27,GK,1,1,90,0,0,0,6.07,2009-10,GER Bundesliga
7,Andreas Ludwig,Hoffenheim,20,M(C),1,0,45,0,0,0,6.06,2009-10,GER Bundesliga
8,Christoph Preuß,Eintracht Frankfurt,29,M(CLR),3,0,42,0,0,0,6.06,2009-10,GER Bundesliga
9,David Targamadze,Freiburg,21,M(CLR),2,0,35,0,0,0,6.06,2009-10,GER Bundesliga
0,Thomas Kleine,Borussia M.Gladbach,33,D(C),14,2,230,0,0,0,6.05,2009-10,GER Bundesliga
1,Marcelo Martins,Werder Bremen,23,FW,5,0,58,0,0,0,6.04,2009-10,GER Bundesliga
2,Félix Borja,Mainz,27,FW,1,0,6,0,0,0,6.04,2009-10,GER Bundesliga
3,Andreas Glockner,Freiburg,22,M(CLR),2,0,19,0,0,0,6.03,2009-10,GER Bundesliga
4,Thanos Petsos,Leverkusen,19,M(C),1,0,11,0,0,0,6.03,2009-10,GER Bundesliga
5,Isaac Boakye,Nuernberg,29,FW,9,4,304,0,0,0,6.03,2009-10,GER Bundesliga
6,Eugen Gopko,Mainz,20,M(CLR),1,0,33,0,0,0,6.02,2009-10,GER Bundesliga
7,Maximilian Beister,Hamburg,20,"AM(LR),FW",2,0,9,0,0,0,6.01,2009-10,GER Bundesliga
8,Tore Reginiussen,Schalke,24,D(C),1,0,18,0,0,0,6.01,2009-10,GER Bundesliga
9,Besart Ibraimi,Schalke,24,FW,2,0,42,0,0,0,6.00,2009-10,GER Bundesliga
0,Daniel Baier,Wolfsburg,26,M(C),1,0,1,0,0,0,6.00,2009-10,GER Bundesliga
1,Lubos Hanzel,Schalke,23,D(CLR),1,0,1,0,0,0,6.00,2009-10,GER Bundesliga
2,Marcos Álvarez,Eintracht Frankfurt,19,"AM(L),FW",1,0,4,0,0,0,6.00,2009-10,GER Bundesliga
3,Uwe Hünemeier,Borussia Dortmund,25,D(C),1,0,1,0,0,0,6.00,2009-10,GER Bundesliga
4,Henrik Ernst,Hannover,24,M(CLR),2,0,18,0,0,0,5.99,2009-10,GER Bundesliga
5,Oguzhan Kefkir,Bochum,19,FW,1,0,11,0,0,0,5.99,2009-10,GER Bundesliga
6,Reinhold Yabo,FC Koln,18,"M(CL),FW",1,0,1,0,0,0,5.99,2009-10,GER Bundesliga
7,Alexander Esswein,Wolfsburg,20,"AM(CLR),FW",4,0,11,0,0,0,5.97,2009-10,GER Bundesliga
8,Florian Büchler,Hannover,22,FW,1,0,2,0,0,0,5.97,2009-10,GER Bundesliga
9,Matthew Spiranovic,Nuernberg,22,D(C),1,1,90,0,0,0,5.96,2009-10,GER Bundesliga
0,Shqipon Bektashi,Freiburg,20,FW,1,0,8,0,0,0,5.95,2009-10,GER Bundesliga
1,Moses Lamidi,Borussia M.Gladbach,23,FW,3,1,86,0,0,0,5.95,2009-10,GER Bundesliga
2,Marvin Matip,FC Koln,25,D(C),4,0,36,0,0,0,5.91,2009-10,GER Bundesliga
3,Ralf Fährmann,Eintracht Frankfurt,22,GK,3,3,270,0,0,0,5.85,2009-10,GER Bundesliga
4,Lennart Hartmann,Hertha Berlin,19,M(CLR),2,1,101,0,0,0,5.81,2009-10,GER Bundesliga
5,Timo Ochs,Hertha Berlin,29,GK,2,2,123,0,0,0,5.80,2009-10,GER Bundesliga
6,Mirkan Aydin,Bochum,23,FW,1,0,28,0,0,0,5.78,2009-10,GER Bundesliga
7,Sascha Burchert,Hertha Berlin,21,GK,3,2,237,0,0,0,5.59,2009-10,GER Bundesliga
8,Manuel Salz,Freiburg,25,GK,3,3,270,0,0,0,5.20,2009-10,GER Bundesliga
0,Arjen Robben,Bayern,27,"M(CLR),FW",14,13,1134,12,8,6,8.39,2010-11,GER Bundesliga
1,Nuri Sahin,Borussia Dortmund,23,M(C),30,30,2595,6,8,8,7.89,2010-11,GER Bundesliga
