,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
0,Ángel Correa,Argentina,27,"AM(CLR),FW",1,0,4,0,0,0,6.22,2022-23,FIFA World Cup
1,Ben Davies,Wales,29,"D(CL),M(L)",3,3,239,0,0,0,6.22,2022-23,FIFA World Cup
2,Dries Mertens,Belgium,35,"AM(CLR),FW",2,1,77,0,0,0,6.22,2022-23,FIFA World Cup
3,Diogo Costa,Portugal,23,GK,5,5,450,0,0,0,6.22,2022-23,FIFA World Cup
4,Hwang In-Beom,South Korea,26,M(C),4,4,335,0,0,0,6.22,2022-23,FIFA World Cup
5,Jesper Lindstrøm,Denmark,22,"AM(CR),FW",3,2,200,0,0,0,6.22,2022-23,FIFA World Cup
6,Giovanni Reyna,USA,20,AM(CLR),2,0,52,0,0,0,6.22,2022-23,FIFA World Cup
7,Edinson Cavani,Uruguay,35,"AM(LR),FW",3,1,123,0,0,0,6.21,2022-23,FIFA World Cup
8,Ali Asad,Qatar,29,M(CLR),1,0,26,0,0,0,6.21,2022-23,FIFA World Cup
9,David Wotherspoon,Canada,32,AM(C),1,0,14,0,0,0,6.21,2022-23,FIFA World Cup
0,Eric Dier,England,28,"D(CR),DMC",2,0,33,0,0,0,6.21,2022-23,FIFA World Cup
1,Romelu Lukaku,Belgium,29,"AM(R),FW",2,0,54,0,0,0,6.21,2022-23,FIFA World Cup
2,Wajdi Kechrida,Tunisia,27,"D(R),M(R)",3,1,109,0,0,0,6.21,2022-23,FIFA World Cup
3,Alistair Johnston,Canada,24,"D(CR),M(R)",3,3,270,0,0,0,6.20,2022-23,FIFA World Cup
4,Éverton Ribeiro,Brazil,33,AM(CLR),1,0,35,0,0,0,6.20,2022-23,FIFA World Cup
5,Fabian Rieder,Switzerland,20,M(C),2,1,68,0,0,0,6.20,2022-23,FIFA World Cup
6,Johan Venegas,Costa Rica,34,AM(CR),1,1,74,0,0,0,6.20,2022-23,FIFA World Cup
7,Noa Lang,Netherlands,23,"AM(LR),FW",1,0,8,0,0,0,6.20,2022-23,FIFA World Cup
8,Ajdin Hrustic,Australia,26,M(CLR),3,0,59,0,0,0,6.20,2022-23,FIFA World Cup
9,Lautaro Martínez,Argentina,25,FW,6,2,240,0,0,0,6.20,2022-23,FIFA World Cup
0,Abdulrahman Al Obud,Saudi Arabia,27,FW,2,0,33,0,0,0,6.20,2022-23,FIFA World Cup
1,Tariq Lamptey,Ghana,22,"D(R),M(R)",2,1,102,0,0,0,6.20,2022-23,FIFA World Cup
2,Arkadiusz Milik,Poland,28,"AM(C),FW",3,1,100,0,0,0,6.19,2022-23,FIFA World Cup
3,Pape Abou Cissé,Senegal,27,D(C),3,1,104,0,0,0,6.19,2022-23,FIFA World Cup
4,Kamal Miller,Canada,25,D(CL),3,3,270,0,0,0,6.19,2022-23,FIFA World Cup
5,Samuel Oum Gouet,Cameroon,25,DMC,2,1,99,0,0,0,6.19,2022-23,FIFA World Cup
6,Bryan Oviedo,Costa Rica,32,"D(L),M(L)",3,3,262,0,0,0,6.18,2022-23,FIFA World Cup
7,Érick Gutiérrez,Mexico,27,DMC,1,0,48,0,0,0,6.18,2022-23,FIFA World Cup
8,Thiago Almada,Argentina,21,AM(CLR),1,0,6,0,0,0,6.18,2022-23,FIFA World Cup
9,Remo Freuler,Switzerland,30,DMC,4,4,324,1,0,0,6.18,2022-23,FIFA World Cup
0,Agustín Canobbio,Uruguay,24,AM(R),1,0,10,0,0,0,6.17,2022-23,FIFA World Cup
1,Kamaldeen Sulemana,Ghana,20,AM(L),2,0,57,0,0,0,6.17,2022-23,FIFA World Cup
2,Abdessamad Ezzalzouli,Morocco,21,AM(L),3,0,92,0,0,0,6.17,2022-23,FIFA World Cup
3,Homam Ahmed,Qatar,23,D(CLR),3,3,263,0,0,0,6.17,2022-23,FIFA World Cup
4,Exequiel Palacios,Argentina,24,M(C),3,0,47,0,0,0,6.16,2022-23,FIFA World Cup
5,Bailey Wright,Australia,30,D(CR),1,0,16,0,0,0,6.16,2022-23,FIFA World Cup
6,Hiroki Ito,Japan,23,D(C),1,0,45,0,0,0,6.16,2022-23,FIFA World Cup
7,Juan Foyth,Argentina,25,"D(CR),DMC",1,0,4,0,0,0,6.16,2022-23,FIFA World Cup
8,Trent Alexander-Arnold,England,24,"D(R),M(R)",1,0,33,0,0,0,6.16,2022-23,FIFA World Cup
9,Daniel-Kofi Kyereh,Ghana,26,"AM(CLR),FW",3,0,31,0,0,0,6.16,2022-23,FIFA World Cup
0,Mohammed Al Burayk,Saudi Arabia,30,D(CLR),2,1,66,0,0,0,6.15,2022-23,FIFA World Cup
1,Alexis Vega,Mexico,25,FW,3,3,196,0,0,0,6.15,2022-23,FIFA World Cup
2,João Palhinha,Portugal,27,DMC,3,0,35,0,0,0,6.15,2022-23,FIFA World Cup
3,Anass Zaroury,Morocco,22,"AM(L),FW",1,0,26,0,0,0,6.15,2022-23,FIFA World Cup
4,Ante Budimir,Croatia,31,FW,2,0,55,0,0,0,6.15,2022-23,FIFA World Cup
5,Assim Madibo,Qatar,26,M(CLR),2,2,154,0,0,0,6.15,2022-23,FIFA World Cup
6,Bamba Dieng,Senegal,22,"AM(L),FW",4,0,98,1,0,0,6.14,2022-23,FIFA World Cup
7,Musaab Khidir,Qatar,29,D(CLR),1,0,5,0,0,0,6.14,2022-23,FIFA World Cup
8,Karim Ansarifard,Iran,32,FW,2,0,34,0,0,0,6.14,2022-23,FIFA World Cup
9,Brenden Aaronson,USA,22,AM(CLR),4,0,105,0,0,0,6.13,2022-23,FIFA World Cup
0,Hassan Al Haydos,Qatar,32,M(C),3,3,209,0,0,0,6.13,2022-23,FIFA World Cup
1,Issam Jebali,Tunisia,31,"AM(C),FW",3,2,184,0,0,0,6.13,2022-23,FIFA World Cup
2,João Mário,Portugal,29,M(CLR),2,1,84,0,0,0,6.13,2022-23,FIFA World Cup
3,Kellyn Acosta,USA,27,"D(LR),M(CR)",2,0,41,0,0,0,6.13,2022-23,FIFA World Cup
4,Mattéo Guendouzi,France,23,M(C),1,1,79,0,0,0,6.13,2022-23,FIFA World Cup
5,Xavi Simons,Netherlands,19,"AM(CR),FW",1,0,7,0,0,0,6.13,2022-23,FIFA World Cup
6,Matheus Nunes,Portugal,24,M(C),2,1,73,0,0,0,6.13,2022-23,FIFA World Cup
7,Mohammed Waad,Qatar,23,M(CLR),2,0,26,0,0,0,6.13,2022-23,FIFA World Cup
8,Jamie Maclaren,Australia,29,FW,3,0,52,0,0,0,6.12,2022-23,FIFA World Cup
9,Abderrazak Hamdallah,Morocco,32,FW,4,0,64,0,0,0,6.12,2022-23,FIFA World Cup
0,Abdelkarim Hassan,Qatar,29,D(CLR),3,3,270,0,0,0,6.12,2022-23,FIFA World Cup
1,Abolfazl Jalali,Iran,24,D(CLR),1,0,18,0,0,0,6.12,2022-23,FIFA World Cup
2,Carlos Rodríguez,Mexico,26,M(CLR),2,0,32,0,0,0,6.12,2022-23,FIFA World Cup
3,Héctor Moreno,Mexico,34,D(CL),3,3,270,0,0,0,6.12,2022-23,FIFA World Cup
4,Hernán Galíndez,Ecuador,35,GK,3,3,270,0,0,0,6.12,2022-23,FIFA World Cup
5,Anthony Contreras,Costa Rica,22,FW,3,2,127,0,0,0,6.12,2022-23,FIFA World Cup
6,Ansu Fati,Spain,20,"AM(L),FW",2,0,45,0,0,0,6.12,2022-23,FIFA World Cup
7,José Cifuentes,Ecuador,23,AM(C),2,0,58,0,0,0,6.12,2022-23,FIFA World Cup
8,Nicolás de la Cruz,Uruguay,25,AM(CL),2,0,36,0,0,0,6.12,2022-23,FIFA World Cup
9,Ali Al Hassan,Saudi Arabia,25,M(CLR),1,1,46,0,0,0,6.11,2022-23,FIFA World Cup
0,Ayase Ueda,Japan,24,FW,1,1,46,0,0,0,6.11,2022-23,FIFA World Cup
1,Néstor Araújo,Mexico,31,D(C),1,1,90,0,0,0,6.11,2022-23,FIFA World Cup
2,Joe Morrell,Wales,26,DMC,2,0,32,0,0,0,6.11,2022-23,FIFA World Cup
3,DeAndre Yedlin,USA,29,"D(R),M(R)",2,0,32,0,0,0,6.11,2022-23,FIFA World Cup
4,Denis Zakaria,Switzerland,26,"D(C),DMC",2,0,57,0,0,0,6.11,2022-23,FIFA World Cup
5,Samuel Adekugbe,Canada,27,D(L),3,1,94,0,0,0,6.10,2022-23,FIFA World Cup
6,Fabian Frei,Switzerland,34,M(C),2,0,23,0,0,0,6.10,2022-23,FIFA World Cup
7,Luka Jovic,Serbia,25,FW,2,1,36,0,0,0,6.10,2022-23,FIFA World Cup
8,Steven Bergwijn,Netherlands,25,"AM(CLR),FW",4,3,217,0,0,0,6.10,2022-23,FIFA World Cup
9,Yuki Soma,Japan,25,FW,1,1,82,0,0,0,6.10,2022-23,FIFA World Cup
0,Garang Kuol,Australia,18,FW,2,0,35,0,0,0,6.10,2022-23,FIFA World Cup
1,Brandon Aguilera,Costa Rica,19,M(CLR),3,1,89,0,0,0,6.09,2022-23,FIFA World Cup
2,Filip Djuricic,Serbia,30,"AM(CLR),FW",2,0,13,0,0,0,6.09,2022-23,FIFA World Cup
3,Ismaël Koné,Canada,20,AM(C),3,0,106,0,0,0,6.09,2022-23,FIFA World Cup
4,Mark-Anthony Kaye,Canada,28,M(C),1,1,60,0,0,0,6.09,2022-23,FIFA World Cup
5,Hossein Kanani,Iran,28,D(CLR),2,1,46,0,0,0,6.09,2022-23,FIFA World Cup
6,Nicola Zalewski,Poland,20,M(L),2,1,65,0,0,0,6.09,2022-23,FIFA World Cup
7,Kasper Dolberg,Denmark,25,FW,3,1,113,0,0,0,6.08,2022-23,FIFA World Cup
8,Alan Franco,Ecuador,24,M(C),2,1,47,0,0,0,6.08,2022-23,FIFA World Cup
9,Édouard Mendy,Senegal,30,GK,4,4,360,0,0,0,6.08,2022-23,FIFA World Cup
0,Nemanja Gudelj,Serbia,31,"D(C),M(C)",2,1,92,0,0,0,6.08,2022-23,FIFA World Cup
1,Leandro Trossard,Belgium,28,"M(CLR),FW",3,1,103,0,0,0,6.07,2022-23,FIFA World Cup
2,Tarek Salman,Qatar,25,D(CLR),1,0,7,0,0,0,6.07,2022-23,FIFA World Cup
3,Artur Jedrzejczyk,Poland,35,D(CLR),1,0,18,0,0,0,6.06,2022-23,FIFA World Cup
4,Gerson Torres,Costa Rica,25,M(CLR),1,1,65,0,0,0,6.06,2022-23,FIFA World Cup
5,Ivan Ilic,Serbia,21,M(C),1,0,33,0,0,0,6.06,2022-23,FIFA World Cup
6,Kenneth Taylor,Netherlands,20,DMC,1,0,4,0,0,0,6.06,2022-23,FIFA World Cup
7,Raúl Jiménez,Mexico,31,FW,3,0,56,0,0,0,6.06,2022-23,FIFA World Cup
8,Krzysztof Piatek,Poland,27,FW,2,0,26,0,0,0,6.06,2022-23,FIFA World Cup
9,Karim Boudiaf,Qatar,32,M(CLR),3,2,185,0,0,0,6.05,2022-23,FIFA World Cup
0,Fodé Ballo-Touré,Senegal,26,"D(L),M(L)",1,0,6,0,0,0,6.05,2022-23,FIFA World Cup
1,Kevin Álvarez,Mexico,23,D(CLR),2,1,70,0,0,0,6.05,2022-23,FIFA World Cup
2,Kwon Chang-Hoon,South Korea,28,AM(CR),1,1,57,0,0,0,6.04,2022-23,FIFA World Cup
3,Ilias Chair,Morocco,25,"AM(CLR),FW",1,0,45,0,0,0,6.04,2022-23,FIFA World Cup
4,Takumi Minamino,Japan,27,"AM(CLR),FW",3,0,58,0,0,0,6.04,2022-23,FIFA World Cup
5,Francisco Calvo,Costa Rica,30,D(CL),2,2,180,0,0,0,6.04,2022-23,FIFA World Cup
6,Steven Vitória,Canada,36,D(C),3,3,270,0,0,0,6.03,2022-23,FIFA World Cup
7,André Silva,Portugal,27,FW,1,0,25,0,0,0,6.03,2022-23,FIFA World Cup
8,Carlos Gruezo,Ecuador,27,DMC,1,1,46,0,0,0,6.03,2022-23,FIFA World Cup
9,Georges-Kévin Nkoudou,Cameroon,27,AM(LR),2,0,25,0,0,0,6.03,2022-23,FIFA World Cup
0,Jonathan Osorio,Canada,30,M(CLR),3,1,119,0,0,0,6.03,2022-23,FIFA World Cup
1,Michal Skóras,Poland,22,M(R),1,0,45,0,0,0,6.03,2022-23,FIFA World Cup
2,Abdulaziz Hatem,Qatar,32,M(C),3,2,196,0,0,0,6.02,2022-23,FIFA World Cup
3,Keanu Baccus,Australia,24,M(C),4,1,113,0,0,0,6.02,2022-23,FIFA World Cup
4,Edimilson Fernandes,Switzerland,26,"D(C),M(CR)",3,1,143,0,0,0,6.02,2022-23,FIFA World Cup
5,Gregor Kobel,Switzerland,25,GK,1,1,90,0,0,0,6.02,2022-23,FIFA World Cup
6,Jan Bednarek,Poland,26,D(C),1,0,4,0,0,0,6.02,2022-23,FIFA World Cup
7,Jordan Veretout,France,29,M(C),1,1,63,0,0,0,6.02,2022-23,FIFA World Cup
8,Srdjan Babic,Serbia,26,D(C),1,0,12,0,0,0,6.02,2022-23,FIFA World Cup
9,Keylor Navas,Costa Rica,36,GK,3,3,270,0,0,0,6.02,2022-23,FIFA World Cup
0,Awer Mabil,Australia,27,"AM(LR),FW",2,0,22,0,0,0,6.02,2022-23,FIFA World Cup
1,Boualem Khoukhi,Qatar,32,D(C),3,3,270,0,0,0,6.01,2022-23,FIFA World Cup
2,Hwang Ui-Jo,South Korea,30,"AM(CLR),FW",4,1,104,0,0,0,6.01,2022-23,FIFA World Cup
3,Nawaf Al Abid,Saudi Arabia,32,M(CLR),2,0,85,0,0,0,6.01,2022-23,FIFA World Cup
4,Weverton,Brazil,35,GK,1,0,10,0,0,0,6.01,2022-23,FIFA World Cup
5,Daniel Chacón,Costa Rica,21,M(CLR),1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
6,Eray Cömert,Switzerland,24,D(C),2,0,46,0,0,0,6.00,2022-23,FIFA World Cup
7,Issahaku Fatawu,Ghana,18,M(CLR),1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
8,Kevin Rodríguez,Ecuador,22,M(CLR),2,0,2,0,0,0,6.00,2022-23,FIFA World Cup
9,Kristijan Jakic,Croatia,25,"D(CR),DMC",1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
0,Matthias Ginter,Germany,28,"D(CR),DMC",1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
1,Predrag Rajkovic,Serbia,27,GK,1,1,1,0,0,0,6.00,2022-23,FIFA World Cup
2,Roan Wilson,Costa Rica,20,FW,1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
3,Sorba Thomas,Wales,23,M(CLR),1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
4,Youssoufa Moukoko,Germany,18,FW,1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
5,Cho Yu-Min,South Korea,26,M(CLR),1,0,1,0,0,0,6.00,2022-23,FIFA World Cup
6,Jordan Morris,USA,28,"AM(LR),FW",2,0,3,0,0,0,6.00,2022-23,FIFA World Cup
7,Yahya Jabrane,Morocco,31,M(CLR),2,0,13,0,0,0,6.00,2022-23,FIFA World Cup
8,Ahmed Alaa,Qatar,29,FW,1,0,5,0,0,0,5.99,2022-23,FIFA World Cup
9,Andreas Skov Olsen,Denmark,23,M(CR),2,2,134,0,0,0,5.99,2022-23,FIFA World Cup
0,Damian Szymanski,Poland,27,M(C),1,0,28,0,0,0,5.99,2022-23,FIFA World Cup
1,Sasa Lukic,Serbia,26,M(C),3,3,246,0,0,0,5.99,2022-23,FIFA World Cup
2,Nemanja Radonjic,Serbia,26,M(CLR),3,0,57,0,0,0,5.98,2022-23,FIFA World Cup
3,Haitham Asiri,Saudi Arabia,21,FW,1,0,1,0,0,0,5.98,2022-23,FIFA World Cup
4,Milos Veljkovic,Serbia,27,"D(C),DMC",3,3,223,0,0,0,5.97,2022-23,FIFA World Cup
5,Aaron Ramsey,Wales,32,M(CLR),3,3,267,0,0,0,5.97,2022-23,FIFA World Cup
6,Rogelio Funes Mori,Mexico,31,FW,1,0,4,0,0,0,5.97,2022-23,FIFA World Cup
7,Saman Ghoddos,Iran,29,"M(CLR),FW",1,0,45,0,0,0,5.97,2022-23,FIFA World Cup
8,Antoine Semenyo,Ghana,23,"AM(LR),FW",2,0,19,0,0,0,5.97,2022-23,FIFA World Cup
9,Taha Yassine Khenissi,Tunisia,31,FW,2,0,27,0,0,0,5.97,2022-23,FIFA World Cup
0,Haris Seferovic,Switzerland,30,"AM(LR),FW",3,0,68,0,0,0,5.96,2022-23,FIFA World Cup
1,Badr Benoun,Morocco,29,defender,3,0,53,0,0,0,5.96,2022-23,FIFA World Cup
2,Óscar Duarte,Costa Rica,33,"D(C),DMC",3,3,270,0,0,0,5.96,2022-23,FIFA World Cup
3,Alireza Jahanbakhsh,Iran,29,AM(CLR),2,1,59,0,0,0,5.95,2022-23,FIFA World Cup
4,Jesús Ferreira,USA,22,"AM(C),FW",1,1,46,0,0,0,5.95,2022-23,FIFA World Cup
5,Liam Millar,Canada,23,AM(L),1,0,9,0,0,0,5.95,2022-23,FIFA World Cup
6,Lucas Cavallini,Canada,30,FW,1,0,18,0,0,0,5.95,2022-23,FIFA World Cup
7,Robert Skov,Denmark,26,"D(L),M(LR)",1,0,21,0,0,0,5.95,2022-23,FIFA World Cup
8,Sultan Al Ghannam,Saudi Arabia,28,D(CLR),3,1,125,0,0,0,5.95,2022-23,FIFA World Cup
9,Noah Okafor,Switzerland,22,FW,3,0,43,0,0,0,5.94,2022-23,FIFA World Cup
0,Christian Nørgaard,Denmark,28,"D(C),DMC",1,0,5,0,0,0,5.94,2022-23,FIFA World Cup
1,Manuel Neuer,Germany,36,GK,3,3,270,0,0,0,5.94,2022-23,FIFA World Cup
2,Michel Aebischer,Switzerland,26,AM(CR),1,0,14,0,0,0,5.94,2022-23,FIFA World Cup
3,Rubin Colwill,Wales,20,AM(CL),1,0,9,0,0,0,5.94,2022-23,FIFA World Cup
4,Djorkaeff Reasco,Ecuador,23,M(CLR),1,0,26,0,0,0,5.93,2022-23,FIFA World Cup
5,Bilal El Khannouss,Morocco,18,AM(C),1,1,56,0,0,0,5.92,2022-23,FIFA World Cup
6,Joe Allen,Wales,32,M(C),2,1,94,0,0,0,5.92,2022-23,FIFA World Cup
7,Takefusa Kubo,Japan,21,"AM(CLR),FW",2,2,92,0,0,0,5.92,2022-23,FIFA World Cup
8,Lucas Hernández,France,26,D(CL),1,1,13,0,0,0,5.91,2022-23,FIFA World Cup
9,Jonathan David,Canada,23,"AM(C),FW",3,2,193,0,0,0,5.90,2022-23,FIFA World Cup
0,Ardon Jashari,Switzerland,20,Substitute,1,0,1,0,0,0,5.90,2022-23,FIFA World Cup
1,Salman Al Faraj,Saudi Arabia,33,M(CLR),1,1,49,0,0,0,5.90,2022-23,FIFA World Cup
2,Jonas Hofmann,Germany,30,"D(R),M(CLR)",2,0,28,0,0,0,5.90,2022-23,FIFA World Cup
3,Germán Pezzella,Argentina,31,D(C),3,0,59,0,0,0,5.89,2022-23,FIFA World Cup
4,Álvaro Zamora,Costa Rica,20,M(CLR),1,0,29,0,0,0,5.89,2022-23,FIFA World Cup
5,Darko Lazovic,Serbia,32,M(CLR),1,0,24,0,0,0,5.88,2022-23,FIFA World Cup
6,Filip Mladenovic,Serbia,27,"D(L),M(L)",1,1,66,0,0,0,5.88,2022-23,FIFA World Cup
7,Milan Borjan,Canada,35,GK,3,3,270,0,0,0,5.88,2022-23,FIFA World Cup
8,Dan James,Wales,25,"AM(CLR),FW",3,2,155,0,0,0,5.87,2022-23,FIFA World Cup
9,Abdul Rahman Baba,Ghana,28,"D(L),M(L)",3,2,182,0,0,0,5.86,2022-23,FIFA World Cup
0,Ronald Matarrita,Costa Rica,28,"D(L),M(L)",2,0,24,0,0,0,5.85,2022-23,FIFA World Cup
1,Sami Al Naji,Saudi Arabia,25,M(CLR),1,1,46,0,0,0,5.85,2022-23,FIFA World Cup
2,Charles De Ketelaere,Belgium,21,"M(CLR),FW",1,0,16,0,0,0,5.84,2022-23,FIFA World Cup
3,Brennan Johnson,Wales,21,"AM(CLR),FW",3,0,89,0,0,0,5.83,2022-23,FIFA World Cup
4,Renato Steffen,Switzerland,31,M(CLR),1,0,31,0,0,0,5.83,2022-23,FIFA World Cup
5,Almoez Ali,Qatar,26,FW,3,3,226,0,0,0,5.82,2022-23,FIFA World Cup
6,Jeong Woo-Yeong,South Korea,23,"AM(CR),FW",1,1,46,0,0,0,5.81,2022-23,FIFA World Cup
7,Roberto Alvarado,Mexico,24,M(CLR),1,0,17,0,0,0,5.79,2022-23,FIFA World Cup
8,Jason Cummings,Australia,27,"AM(R),FW",1,0,34,0,0,0,5.78,2022-23,FIFA World Cup
9,Carlos Martínez,Costa Rica,23,D(CLR),1,1,46,0,0,0,5.77,2022-23,FIFA World Cup
0,Jewison Bennette,Costa Rica,18,FW,3,1,102,0,0,0,5.77,2022-23,FIFA World Cup
1,Pablo Sarabia,Spain,30,"D(L),M(CLR),FW",1,0,3,0,0,0,5.76,2022-23,FIFA World Cup
2,Nicolas Jackson,Senegal,21,FW,1,0,17,0,0,0,5.75,2022-23,FIFA World Cup
3,Stefan Mitrovic,Serbia,32,D(C),1,0,34,0,0,0,5.71,2022-23,FIFA World Cup
4,Saad Al Sheeb,Qatar,32,GK,1,1,90,0,0,0,5.70,2022-23,FIFA World Cup
5,Meshaal Barsham,Qatar,24,GK,2,2,180,0,0,0,5.69,2022-23,FIFA World Cup
6,Sadegh Moharrami,Iran,26,D(R),1,1,90,0,0,0,5.66,2022-23,FIFA World Cup
7,Abdulelah Al Malki,Saudi Arabia,28,M(CLR),2,2,175,0,0,0,5.65,2022-23,FIFA World Cup
8,Danny Ward,Wales,29,GK,2,1,93,0,0,0,5.56,2022-23,FIFA World Cup
9,Walid Cheddira,Morocco,24,FW,2,0,64,0,0,0,5.40,2022-23,FIFA World Cup
0,Nathaniel Atkinson,Australia,23,"D(R),M(R)",1,1,85,0,0,0,5.18,2022-23,FIFA World Cup
