,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
3,Pote,2021-22,24,M(CL),Sporting,27,25,2031,8,9,6,7.26,POR Primeira Liga
4,Samuel Lino,2021-22,23,"AM(LR),FW",Gil Vicente,34,34,2967,12,5,5,7.25,POR Primeira Liga
5,Jeimes,2021-22,21,GK,Pacos de Ferreira,2,1,172,0,0,0,7.24,POR Primeira Liga
6,Chidozie Awaziem,2021-22,26,D(CR),Boavista,3,3,270,0,1,1,7.22,POR Primeira Liga
7,Beto,2021-22,24,FW,Portimonense,3,3,269,2,0,0,7.21,POR Primeira Liga
8,Kosuke Nakamura,2021-22,27,GK,Portimonense,2,2,180,0,0,1,7.20,POR Primeira Liga
9,Mateus Uribe,2021-22,31,DMC,Porto,25,23,1997,1,2,0,7.19,POR Primeira Liga
0,Evanilson,2021-22,23,FW,Porto,30,25,2036,14,4,2,7.18,POR Primeira Liga
1,Paulinho,2021-22,30,"AM(C),FW",Sporting,29,27,2385,11,4,2,7.18,POR Primeira Liga
2,Pedrinho,2021-22,30,M(CR),Gil Vicente,33,33,2894,1,14,5,7.17,POR Primeira Liga
3,Simon Banza,2021-22,26,FW,Famalicao,29,27,2340,14,2,4,7.17,POR Primeira Liga
4,Fábio Vieira,2021-22,22,"AM(CR),FW",Porto,27,15,1329,6,14,2,7.17,POR Primeira Liga
5,Miguel Crespo,2021-22,26,DMC,Estoril,3,3,263,1,0,1,7.16,POR Primeira Liga
6,Pablo Sarabia,2021-22,30,"D(L),M(CLR),FW",Sporting,29,26,2088,15,6,3,7.16,POR Primeira Liga
7,Fali Candé,2021-22,24,"D(L),M(L)",Portimonense,16,14,1315,1,2,3,7.15,POR Primeira Liga
8,Helton Leite,2021-22,32,GK,Benfica,2,2,180,0,0,0,7.14,POR Primeira Liga
9,Gustavo Sauer,2021-22,29,M(CLR),Boavista,26,26,2308,6,6,2,7.13,POR Primeira Liga
0,Iuri Medeiros,2021-22,28,"AM(CR),FW",Braga,24,18,1431,7,6,3,7.09,POR Primeira Liga
1,Galeno,2021-22,25,M(LR),Braga,14,10,957,3,3,3,7.09,POR Primeira Liga
2,Petar Musa,2021-22,24,FW,Boavista,27,26,2315,11,3,5,7.09,POR Primeira Liga
3,Marcus Edwards,2021-22,24,"AM(CLR),FW",Vitoria de Guimaraes,18,14,1287,7,2,3,7.09,POR Primeira Liga
4,Carlos,2021-22,27,"AM(LR),FW",Santa Clara,2,2,180,2,0,1,7.09,POR Primeira Liga
5,Matheus Nunes,2021-22,24,M(C),Sporting,33,31,2568,3,2,2,7.08,POR Primeira Liga
6,Sebastián Coates,2021-22,32,D(C),Sporting,30,30,2636,2,1,3,7.07,POR Primeira Liga
7,Cláudio Ramos,2021-22,31,GK,Porto,1,1,89,0,0,0,7.07,POR Primeira Liga
8,Nuno Santos,2021-22,27,M(CLR),Sporting,32,23,2109,6,7,3,7.07,POR Primeira Liga
9,Nicolás Otamendi,2021-22,34,D(C),Benfica,28,28,2472,0,1,1,7.06,POR Primeira Liga
0,Julian Weigl,2021-22,27,"D(C),DMC",Benfica,29,27,2417,2,3,1,7.05,POR Primeira Liga
1,Fernando Andrade,2021-22,30,"AM(LR),FW",Porto,1,0,5,1,0,0,7.05,POR Primeira Liga
2,João Teixeira,2021-22,29,AM(CLR),Famalicao,11,11,806,2,3,3,7.05,POR Primeira Liga
3,Lucas Veríssimo,2021-22,27,D(CR),Benfica,10,10,840,3,1,2,7.04,POR Primeira Liga
4,João Palhinha,2021-22,27,DMC,Sporting,27,23,1880,3,0,3,7.03,POR Primeira Liga
5,Willyan,2021-22,27,"D(C),DMC",Portimonense,26,26,2137,1,3,2,7.02,POR Primeira Liga
6,Pêpê,2021-22,25,M(C),Famalicao,32,32,2764,5,7,4,7.01,POR Primeira Liga
7,Sandro Cruz,2021-22,21,D(L),Benfica,2,2,162,0,0,0,7.00,POR Primeira Liga
8,Gonçalo Inácio,2021-22,21,D(C),Sporting,28,28,2475,4,2,0,7.00,POR Primeira Liga
9,Gil Dias,2021-22,26,"D(L),M(LR)",Benfica,12,7,655,1,1,1,6.99,POR Primeira Liga
0,João Mário,2021-22,29,M(CLR),Benfica,28,20,1742,3,3,2,6.98,POR Primeira Liga
1,João Virgínia,2021-22,23,GK,Sporting,1,1,79,0,0,0,6.97,POR Primeira Liga
2,Éverton,2021-22,26,"AM(CLR),FW",Benfica,27,20,1610,3,5,2,6.96,POR Primeira Liga
3,Jan Vertonghen,2021-22,35,D(CL),Benfica,28,28,2483,0,2,0,6.96,POR Primeira Liga
4,João Mário,2021-22,23,D(R),Porto,28,24,2075,0,2,1,6.95,POR Primeira Liga
5,Raúl Silva,2021-22,33,D(C),Braga,7,7,520,2,0,1,6.95,POR Primeira Liga
6,André Franco,2021-22,24,AM(C),Estoril,33,29,2534,11,4,3,6.95,POR Primeira Liga
7,Al Musrati,2021-22,26,DMC,Braga,30,30,2571,1,2,0,6.94,POR Primeira Liga
8,Gilberto,2021-22,29,"D(R),M(R)",Benfica,21,16,1353,2,3,0,6.94,POR Primeira Liga
9,Cryzan,2021-22,26,"AM(R),FW",Santa Clara,21,18,1441,7,2,3,6.94,POR Primeira Liga
0,Matheus Costa,2021-22,27,D(C),Maritimo,23,20,1900,5,0,1,6.94,POR Primeira Liga
1,Óscar Estupiñán,2021-22,26,FW,Vitoria de Guimaraes,28,26,2184,15,2,3,6.92,POR Primeira Liga
2,Murilo Souza,2021-22,28,M(LR),Gil Vicente,14,10,850,2,1,1,6.92,POR Primeira Liga
3,Rúben Lima,2021-22,33,"D(CL),M(L)",Famalicao,7,7,552,1,0,0,6.92,POR Primeira Liga
4,Diogo Leite,2021-22,23,D(C),Braga,23,21,1854,0,0,0,6.92,POR Primeira Liga
5,Abdoulaye Ba,2021-22,32,D(C),Moreirense,1,1,90,0,0,0,6.91,POR Primeira Liga
6,Tiago Sá,2021-22,28,GK,Braga,1,1,90,0,0,0,6.91,POR Primeira Liga
7,Vitor Costa,2021-22,28,"D(L),M(L)",Maritimo,31,29,2560,0,2,1,6.89,POR Primeira Liga
8,Namaso,2021-22,22,FW,Porto,1,0,6,1,0,0,6.87,POR Primeira Liga
9,Matheus Reis,2021-22,27,"D(CL),M(L)",Sporting,26,23,2068,2,2,1,6.87,POR Primeira Liga
0,Vitinha,2021-22,22,FW,Braga,24,16,1481,7,2,1,6.87,POR Primeira Liga
1,Lincoln,2021-22,24,"M(CL),FW",Santa Clara,32,32,2759,5,6,4,6.87,POR Primeira Liga
2,Samu,2021-22,26,M(C),Vizela,30,27,2471,4,3,3,6.86,POR Primeira Liga
3,Miguel Silva,2021-22,27,GK,Maritimo,4,4,360,0,0,1,6.86,POR Primeira Liga
4,Antunes,2021-22,35,"D(L),M(L)",Pacos de Ferreira,30,30,2546,3,5,1,6.85,POR Primeira Liga
5,Zaidu Sanusi,2021-22,25,"D(L),M(L)",Porto,24,20,1712,3,0,1,6.85,POR Primeira Liga
6,André Ferreira,2021-22,26,GK,Pacos de Ferreira,32,32,2880,0,0,7,6.85,POR Primeira Liga
7,Pepê Aquino,2021-22,25,"D(R),M(CLR)",Porto,28,15,1345,4,3,1,6.85,POR Primeira Liga
8,Iván Marcano,2021-22,35,D(CL),Porto,8,8,660,1,0,0,6.85,POR Primeira Liga
9,Zé Carlos,2021-22,24,D(R),Gil Vicente,30,27,2465,0,3,1,6.84,POR Primeira Liga
0,Nicolás Gaitán,2021-22,34,"M(CLR),FW",Pacos de Ferreira,6,4,300,2,0,0,6.84,POR Primeira Liga
1,Welinton Júnior,2021-22,29,"AM(L),FW",Portimonense,12,9,835,5,1,1,6.83,POR Primeira Liga
2,Morato,2021-22,21,D(C),Benfica,14,10,1010,0,0,0,6.83,POR Primeira Liga
3,Bertrand Yves Baraye,2021-22,30,AM(LR),B-SAD,13,13,1064,2,1,1,6.83,POR Primeira Liga
4,Ivo Rodrigues,2021-22,27,M(LR),Famalicao,24,22,1874,1,4,1,6.83,POR Primeira Liga
5,Marcus Edwards,2021-22,24,"AM(CLR),FW",Sporting,12,5,520,3,2,0,6.83,POR Primeira Liga
6,Nuno Sequeira,2021-22,32,"D(CL),M(L)",Braga,7,7,449,0,1,0,6.83,POR Primeira Liga
7,Pedrão,2021-22,25,D(C),Portimonense,28,28,2501,0,0,2,6.82,POR Primeira Liga
8,Paulo Victor,2021-22,36,GK,Maritimo,30,30,2700,0,1,4,6.82,POR Primeira Liga
9,Samuel,2021-22,28,GK,Portimonense,30,30,2700,0,0,0,6.82,POR Primeira Liga
0,Dylan Batubinsika,2021-22,26,D(C),Famalicao,20,16,1504,1,0,1,6.81,POR Primeira Liga
1,Lukas Hornicek,2021-22,20,GK,Braga,2,2,91,0,0,0,6.81,POR Primeira Liga
2,Dário Essugo,2021-22,17,M(CLR),Sporting,1,1,46,0,0,0,6.81,POR Primeira Liga
3,Paulo Oliveira,2021-22,31,D(C),Braga,28,27,2356,1,0,1,6.80,POR Primeira Liga
4,Adrián Marín,2021-22,26,"D(L),M(L)",Famalicao,29,26,2302,4,2,0,6.80,POR Primeira Liga
5,Luiz Felipe,2021-22,25,GK,B-SAD,32,32,2880,0,0,4,6.80,POR Primeira Liga
6,Pablo Santos,2021-22,30,D(C),Moreirense,14,14,1225,1,0,1,6.80,POR Primeira Liga
7,Chancel Mbemba,2021-22,28,"D(CLR),DMC",Porto,31,31,2786,2,0,0,6.80,POR Primeira Liga
8,Bruno Varela,2021-22,28,GK,Vitoria de Guimaraes,25,25,2250,0,0,1,6.79,POR Primeira Liga
9,Neto Borges,2021-22,26,"D(L),M(L)",Tondela,29,23,2133,1,5,1,6.79,POR Primeira Liga
0,João Basso,2021-22,26,D(C),Arouca,33,33,2923,3,1,2,6.79,POR Primeira Liga
1,Yanis Hamache,2021-22,23,"D(L),M(L)",Boavista,26,22,1937,4,5,1,6.78,POR Primeira Liga
2,Shoya Nakajima,2021-22,28,AM(CLR),Portimonense,22,20,1774,1,2,0,6.77,POR Primeira Liga
3,Chiquinho,2021-22,22,AM(R),Estoril,15,9,840,3,1,0,6.77,POR Primeira Liga
4,Claudio Winck,2021-22,28,"D(R),M(R)",Maritimo,30,30,2582,4,1,1,6.77,POR Primeira Liga
5,Carlinhos,2021-22,28,M(CR),Portimonense,31,26,2295,3,1,2,6.77,POR Primeira Liga
6,Fábio Martins,2021-22,29,AM(CLR),Braga,6,6,416,1,0,0,6.77,POR Primeira Liga
7,Matheus,2021-22,30,GK,Braga,32,32,2880,0,0,4,6.76,POR Primeira Liga
8,Riccieli,2021-22,24,D(C),Famalicao,25,24,2184,3,0,1,6.76,POR Primeira Liga
9,Alireza Beiranvand,2021-22,30,GK,Boavista,8,8,676,0,0,0,6.76,POR Primeira Liga
0,Kiki,2021-22,28,D(L),Vizela,25,18,1787,0,3,0,6.76,POR Primeira Liga
1,Manuel Ugarte,2021-22,21,DMC,Sporting,25,10,1103,0,2,0,6.76,POR Primeira Liga
2,Zainadine Júnior,2021-22,34,D(C),Maritimo,32,32,2860,0,1,1,6.76,POR Primeira Liga
3,Maracás,2021-22,28,D(C),Pacos de Ferreira,24,23,2068,0,0,0,6.75,POR Primeira Liga
4,Henrique Araújo,2021-22,20,FW,Benfica,5,1,129,3,0,0,6.75,POR Primeira Liga
5,André Silva,2021-22,25,FW,Arouca,31,30,2543,9,3,3,6.75,POR Primeira Liga
6,Haris Seferovic,2021-22,30,"AM(LR),FW",Benfica,10,4,392,3,2,0,6.75,POR Primeira Liga
7,David Carmo,2021-22,23,D(C),Braga,12,12,996,0,0,0,6.75,POR Primeira Liga
8,Pepe,2021-22,39,D(C),Porto,22,22,1799,1,1,0,6.75,POR Primeira Liga
9,Jackson Porozo,2021-22,22,D(C),Boavista,24,24,2147,0,0,0,6.75,POR Primeira Liga
0,Salvador Agra,2021-22,31,"AM(CLR),FW",Tondela,32,31,2627,6,4,1,6.74,POR Primeira Liga
1,Arthur Gomes,2021-22,24,AM(CLR),Estoril,28,27,2216,2,4,0,6.73,POR Primeira Liga
2,Fran Navarro,2021-22,24,FW,Gil Vicente,32,30,2621,16,0,3,6.73,POR Primeira Liga
3,Iván Jaime,2021-22,22,"AM(CL),FW",Famalicao,18,15,1273,1,1,1,6.73,POR Primeira Liga
4,Yan Couto,2021-22,20,"D(R),M(R)",Braga,28,19,1802,1,2,1,6.73,POR Primeira Liga
5,Stefano Beltrame,2021-22,29,DMC,Maritimo,20,17,1395,1,3,0,6.73,POR Primeira Liga
6,Rafik Guitane,2021-22,23,AM(CR),Maritimo,29,22,1917,4,2,2,6.72,POR Primeira Liga
7,Tomás Ribeiro,2021-22,23,D(C),B-SAD,17,17,1530,0,0,0,6.72,POR Primeira Liga
8,Bruno Rodrigues,2021-22,25,AM(L),Famalicao,33,21,1961,5,3,1,6.72,POR Primeira Liga
9,Sérgio Oliveira,2021-22,30,DMC,Porto,13,3,394,2,0,1,6.72,POR Primeira Liga
0,Kiko Bondoso,2021-22,27,AM(LR),Vizela,34,29,2730,6,5,3,6.72,POR Primeira Liga
1,Andrew,2021-22,21,GK,Gil Vicente,10,10,900,0,0,0,6.72,POR Primeira Liga
2,Nahuel Ferraresi,2021-22,24,D(CR),Estoril,24,23,1988,0,0,0,6.71,POR Primeira Liga
3,Rafa Soares,2021-22,27,D(L),Vitoria de Guimaraes,30,29,2542,1,4,1,6.71,POR Primeira Liga
4,Gonçalo Ramos,2021-22,21,"AM(C),FW",Benfica,29,17,1610,7,1,1,6.71,POR Primeira Liga
5,Antonio Adán,2021-22,35,GK,Sporting,33,33,2970,0,0,1,6.71,POR Primeira Liga
6,Thales,2021-22,28,D(R),Arouca,32,30,2713,0,2,1,6.71,POR Primeira Liga
7,Miguel Maga,2021-22,20,D(R),Vitoria de Guimaraes,13,12,1077,0,2,0,6.70,POR Primeira Liga
8,Fahd Moufi,2021-22,26,"D(R),M(R)",Portimonense,31,31,2758,1,1,1,6.70,POR Primeira Liga
9,Gaïus Makouta,2021-22,25,DMC,Boavista,31,30,2617,2,3,2,6.70,POR Primeira Liga
0,Filipe Relvas,2021-22,23,D(CL),Portimonense,24,18,1609,0,1,0,6.69,POR Primeira Liga
1,Odysseas Vlachodimos,2021-22,28,GK,Benfica,32,32,2880,0,0,0,6.69,POR Primeira Liga
2,Loreintz Rosier,2021-22,24,DMC,Estoril,32,24,2292,3,1,1,6.69,POR Primeira Liga
3,Alan Ruiz,2021-22,29,"AM(CR),FW",Arouca,9,5,467,1,1,1,6.69,POR Primeira Liga
4,Soualiho Meïté,2021-22,28,M(C),Benfica,17,10,883,0,0,0,6.69,POR Primeira Liga
5,Jefferson,2021-22,28,"D(R),M(C)",Moreirense,14,12,996,2,0,1,6.69,POR Primeira Liga
6,João Ferreira,2021-22,21,D(R),Vitoria de Guimaraes,14,12,990,0,2,0,6.69,POR Primeira Liga
7,Stephen Eustáquio,2021-22,26,DMC,Pacos de Ferreira,17,17,1479,0,1,0,6.68,POR Primeira Liga
8,Koffi Kouao,2021-22,24,D(R),Vizela,24,21,1894,2,1,2,6.68,POR Primeira Liga
9,Rochinha,2021-22,27,"AM(CLR),FW",Vitoria de Guimaraes,30,25,1975,5,1,0,6.68,POR Primeira Liga
0,Safira,2021-22,27,FW,B-SAD,24,18,1460,7,0,4,6.68,POR Primeira Liga
1,Marko Grujic,2021-22,26,DMC,Porto,21,10,889,1,0,1,6.67,POR Primeira Liga
2,André Amaro,2021-22,20,D(C),Vitoria de Guimaraes,7,6,563,0,0,0,6.67,POR Primeira Liga
3,Bebeto,2021-22,33,"D(R),M(R)",Tondela,22,16,1384,0,1,0,6.67,POR Primeira Liga
4,Jorge Fernandes,2021-22,25,D(C),Vitoria de Guimaraes,15,13,1222,0,0,0,6.66,POR Primeira Liga
5,Ziga Frelih,2021-22,24,GK,Gil Vicente,19,19,1710,0,0,1,6.66,POR Primeira Liga
6,Adel Taarabt,2021-22,33,"M(CL),FW",Benfica,23,9,863,1,4,1,6.66,POR Primeira Liga
7,Vitor Carvalho,2021-22,25,DMC,Gil Vicente,29,27,2246,0,0,1,6.66,POR Primeira Liga
8,Tiago Esgaio,2021-22,27,"D(CR),DMC,M(R)",Braga,1,0,68,0,0,0,6.66,POR Primeira Liga
9,André Horta,2021-22,26,M(C),Braga,28,19,1580,1,3,0,6.66,POR Primeira Liga
0,Carraça,2021-22,29,"D(R),M(CR)",B-SAD,26,26,2215,0,3,2,6.66,POR Primeira Liga
1,Pedro Trigueira,2021-22,35,GK,Tondela,29,29,2598,0,0,0,6.66,POR Primeira Liga
2,David Simão,2021-22,32,DMC,Arouca,15,15,1132,1,2,1,6.65,POR Primeira Liga
3,Joel Tagueu,2021-22,29,"AM(L),FW",Maritimo,24,20,1533,9,0,2,6.65,POR Primeira Liga
4,Victor Braga,2021-22,30,GK,Arouca,24,24,2078,0,0,0,6.65,POR Primeira Liga
5,Nathan,2021-22,21,"D(CR),M(R)",Boavista,30,25,2325,0,2,0,6.65,POR Primeira Liga
6,Luís Neto,2021-22,34,D(C),Sporting,21,16,1398,0,0,0,6.65,POR Primeira Liga
7,André Luís,2021-22,28,FW,Moreirense,30,12,1322,6,1,0,6.65,POR Primeira Liga
8,Luiz Júnior,2021-22,22,GK,Famalicao,31,31,2790,0,0,1,6.65,POR Primeira Liga
9,Fransérgio,2021-22,32,"M(C),FW",Braga,2,2,145,0,1,0,6.65,POR Primeira Liga
0,Falaye Sacko,2021-22,27,"D(CR),M(R)",Vitoria de Guimaraes,13,10,928,1,0,0,6.64,POR Primeira Liga
1,Tiago Silva,2021-22,29,"M(CL),FW",Vitoria de Guimaraes,29,25,1996,3,4,2,6.64,POR Primeira Liga
2,Kennedy Boateng,2021-22,26,D(C),Santa Clara,26,23,2095,0,0,0,6.64,POR Primeira Liga
3,Wendell,2021-22,29,"D(CL),M(L)",Porto,19,10,955,1,1,0,6.64,POR Primeira Liga
4,Lucas Áfrico,2021-22,27,D(C),Estoril,11,11,968,0,0,0,6.64,POR Primeira Liga
5,Léo Andrade,2021-22,24,D(C),Maritimo,21,15,1284,0,1,0,6.64,POR Primeira Liga
6,Rodrigo Abascal,2021-22,29,D(C),Boavista,28,28,2480,1,2,3,6.63,POR Primeira Liga
7,Nuno Lima,2021-22,21,D(C),Pacos de Ferreira,13,10,973,0,0,0,6.63,POR Primeira Liga
8,Thiago,2021-22,26,GK,Estoril,10,10,900,0,0,1,6.63,POR Primeira Liga
9,André Almeida,2021-22,22,M(C),Vitoria de Guimaraes,31,20,1823,0,0,0,6.63,POR Primeira Liga
0,Lucas Possignolo,2021-22,28,D(C),Portimonense,25,24,2063,2,0,0,6.63,POR Primeira Liga
1,Yan,2021-22,24,AM(CR),Moreirense,31,23,1792,6,4,1,6.63,POR Primeira Liga
2,Nuno Moreira,2021-22,23,AM(L),Vizela,30,18,1699,1,2,1,6.62,POR Primeira Liga
3,Islam Slimani,2021-22,34,FW,Sporting,9,4,430,4,1,1,6.62,POR Primeira Liga
4,Kanya Fujimoto,2021-22,23,AM(CR),Gil Vicente,32,32,2416,3,2,0,6.62,POR Primeira Liga
5,Daniel Figueira,2021-22,24,GK,Estoril,24,24,2160,0,0,0,6.62,POR Primeira Liga
6,Afonso Sousa,2021-22,22,"AM(CL),FW",B-SAD,30,28,2291,1,2,0,6.62,POR Primeira Liga
7,André André,2021-22,33,M(C),Vitoria de Guimaraes,14,13,943,1,0,0,6.62,POR Primeira Liga
8,Alexandre Penetra,2021-22,21,D(CR),Famalicao,30,30,2569,1,0,0,6.61,POR Primeira Liga
9,Cassiano,2021-22,33,"AM(R),FW",Vizela,25,20,1597,7,2,1,6.61,POR Primeira Liga
0,Luíz Carlos,2021-22,37,"D(R),DMC",Pacos de Ferreira,31,30,2614,0,2,0,6.61,POR Primeira Liga
1,Paulo Bernardo,2021-22,20,M(C),Benfica,17,8,777,0,0,0,6.61,POR Primeira Liga
2,Diogo Figueiras,2021-22,32,"D(LR),M(R)",Famalicao,15,15,1270,0,2,0,6.61,POR Primeira Liga
3,Bracali,2021-22,41,GK,Boavista,27,26,2385,0,0,0,6.60,POR Primeira Liga
4,Zouhair Feddal,2021-22,33,D(C),Sporting,14,13,1018,0,0,0,6.60,POR Primeira Liga
5,Mikel Villanueva,2021-22,29,D(C),Santa Clara,21,20,1787,0,0,0,6.60,POR Primeira Liga
6,Alex,2021-22,23,D(C),Famalicao,19,17,1479,0,0,0,6.60,POR Primeira Liga
7,Patrick William,2021-22,25,D(CR),Estoril,14,12,1039,0,0,1,6.60,POR Primeira Liga
8,Fernando Castro,2021-22,25,GK,Arouca,7,6,618,0,0,0,6.59,POR Primeira Liga
9,Rúben Vinagre,2021-22,23,"D(L),M(L)",Sporting,12,7,546,0,1,0,6.59,POR Primeira Liga
0,Lucas Cunha,2021-22,25,D(C),Gil Vicente,32,32,2880,2,1,0,6.59,POR Primeira Liga
1,Kenji Gorré,2021-22,28,AM(CL),Boavista,30,20,1671,4,4,1,6.59,POR Primeira Liga
2,Ricardinho,2021-22,24,AM(CLR),Santa Clara,32,25,2167,5,2,1,6.59,POR Primeira Liga
3,Joãozinho,2021-22,33,D(L),Estoril,33,32,2890,1,3,2,6.58,POR Primeira Liga
4,Tiago Ilori,2021-22,29,D(C),Boavista,10,8,510,1,0,0,6.58,POR Primeira Liga
5,Marco Baixinho,2021-22,33,"D(C),DMC",Pacos de Ferreira,26,25,2185,0,1,0,6.58,POR Primeira Liga
6,João Talocha,2021-22,33,"D(L),M(L)",Gil Vicente,32,31,2783,0,0,1,6.58,POR Primeira Liga
7,Jordi Mboula,2021-22,23,AM(R),Estoril,13,11,974,1,2,1,6.58,POR Primeira Liga
8,Ricardo Esgaio,2021-22,29,"D(R),M(R)",Sporting,27,15,1463,0,4,0,6.58,POR Primeira Liga
9,Fábio Cardoso,2021-22,28,D(C),Porto,14,11,1075,0,0,0,6.58,POR Primeira Liga
0,Geny Catamo,2021-22,21,FW,Sporting,1,0,31,0,0,0,6.57,POR Primeira Liga
1,Pedro Amador,2021-22,24,"D(L),M(L)",Moreirense,20,13,1204,0,3,1,6.57,POR Primeira Liga
2,Reggie Cannon,2021-22,24,"D(CR),M(R)",Boavista,21,20,1717,0,0,0,6.57,POR Primeira Liga
3,Iván Angulo,2021-22,23,AM(LR),Portimonense,32,27,2368,1,1,0,6.57,POR Primeira Liga
4,Bruno Wilson,2021-22,26,D(C),Vizela,17,16,1423,1,0,0,6.56,POR Primeira Liga
5,Diogo Costa,2021-22,23,GK,Porto,33,33,2967,0,0,0,6.56,POR Primeira Liga
6,Flávio Ramos,2021-22,28,D(C),Pacos de Ferreira,9,8,786,0,0,0,6.56,POR Primeira Liga
7,Leandro Silva,2021-22,28,DMC,Arouca,31,27,2211,1,2,0,6.55,POR Primeira Liga
8,Daniel Bragança,2021-22,23,M(C),Sporting,26,5,766,2,1,1,6.55,POR Primeira Liga
9,Anderson Carvalho,2021-22,32,M(C),Santa Clara,27,23,1911,0,1,1,6.55,POR Primeira Liga
0,Denilson,2021-22,27,"AM(L),FW",Pacos de Ferreira,30,20,1826,6,1,3,6.55,POR Primeira Liga
1,Roman Yaremchuk,2021-22,27,FW,Benfica,23,13,1072,6,3,0,6.55,POR Primeira Liga
2,Jhon Murillo,2021-22,27,"M(LR),FW",Tondela,15,13,1077,2,3,0,6.55,POR Primeira Liga
3,Iván Rossi,2021-22,29,DMC,Maritimo,27,21,1727,0,0,0,6.55,POR Primeira Liga
4,Daniel dos Anjos,2021-22,26,FW,Tondela,27,18,1600,4,0,2,6.55,POR Primeira Liga
5,Diogo Silva,2021-22,28,D(CLR),Gil Vicente,3,3,226,0,0,0,6.54,POR Primeira Liga
6,Ali Alipourghara,2021-22,27,"AM(R),FW",Maritimo,34,16,1789,7,1,2,6.54,POR Primeira Liga
7,Rui Fonte,2021-22,32,"M(R),FW",Estoril,23,14,1285,4,1,1,6.54,POR Primeira Liga
8,Bruno Costa,2021-22,25,"D(R),M(C)",Porto,12,9,673,0,0,0,6.54,POR Primeira Liga
9,Arsénio,2021-22,33,M(LR),Arouca,33,28,2205,2,3,0,6.54,POR Primeira Liga
0,Lazar Rosic,2021-22,29,D(C),Moreirense,29,29,2521,0,0,0,6.53,POR Primeira Liga
1,Derik Lacerda,2021-22,23,FW,Moreirense,28,4,763,2,2,1,6.53,POR Primeira Liga
2,Rui Fonte,2021-22,32,"M(R),FW",Braga,1,0,7,0,0,0,6.53,POR Primeira Liga
3,Iker Undabarrena,2021-22,27,DMC,Tondela,28,24,2016,2,1,1,6.53,POR Primeira Liga
4,Claudemir,2021-22,34,DMC,Vizela,26,24,2013,0,1,0,6.53,POR Primeira Liga
5,Yohan Tavares,2021-22,34,D(C),B-SAD,28,28,2520,0,0,0,6.53,POR Primeira Liga
6,Rúben Fernandes,2021-22,36,D(CL),Gil Vicente,33,33,2950,1,0,1,6.53,POR Primeira Liga
7,Matous Trmal,2021-22,24,GK,Vitoria de Guimaraes,9,9,810,0,0,2,6.53,POR Primeira Liga
8,Mateus Quaresma,2021-22,26,D(L),Arouca,31,28,2442,0,0,1,6.53,POR Primeira Liga
9,Aylton Boa Morte,2021-22,29,AM(LR),Portimonense,17,14,1114,3,1,1,6.52,POR Primeira Liga
0,Yusupha Njie,2021-22,28,"AM(CL),FW",Boavista,27,17,1572,5,1,0,6.52,POR Primeira Liga
1,Hidemasa Morita,2021-22,27,DMC,Santa Clara,28,25,2279,1,1,1,6.52,POR Primeira Liga
2,Francisco Moura,2021-22,23,"D(L),M(L)",Braga,27,14,1477,2,0,1,6.52,POR Primeira Liga
3,André Bukia,2021-22,27,AM(LR),Arouca,32,32,2586,4,2,2,6.52,POR Primeira Liga
4,Pedro Malheiro,2021-22,21,"D(R),M(R)",Boavista,15,9,891,0,0,0,6.52,POR Primeira Liga
5,Jorge Silva,2021-22,26,D(R),Pacos de Ferreira,7,5,406,0,0,0,6.52,POR Primeira Liga
6,Nuno Santos,2021-22,23,M(C),Pacos de Ferreira,31,30,2347,5,1,2,6.52,POR Primeira Liga
7,Valentino Lazaro,2021-22,26,"D(R),M(CLR)",Benfica,18,10,1023,0,1,0,6.52,POR Primeira Liga
8,Bruno Xadas,2021-22,25,"AM(CLR),FW",Maritimo,25,15,1322,3,2,0,6.52,POR Primeira Liga
9,Antoine Leautey,2021-22,26,AM(LR),Gil Vicente,27,16,1459,2,2,0,6.51,POR Primeira Liga
0,Eduardo Quaresma,2021-22,20,D(C),Tondela,25,17,1541,2,1,0,6.51,POR Primeira Liga
1,Anderson,2021-22,27,D(C),Vizela,17,17,1530,0,0,0,6.51,POR Primeira Liga
2,Tabata,2021-22,25,AM(CLR),Sporting,21,2,390,3,1,1,6.51,POR Primeira Liga
3,Kyosuke Tagawa,2021-22,23,FW,Santa Clara,12,5,481,5,0,0,6.51,POR Primeira Liga
4,Ricardo Quaresma,2021-22,39,AM(CLR),Vitoria de Guimaraes,23,9,981,2,1,0,6.51,POR Primeira Liga
5,Carles Soria Grau,2021-22,26,D(R),Estoril,24,21,1818,0,1,0,6.50,POR Primeira Liga
6,Pedro Augusto,2021-22,25,DMC,Tondela,29,24,1994,2,0,1,6.50,POR Primeira Liga
7,Paulinho,2021-22,31,"D(R),M(R)",Moreirense,29,26,2323,1,2,1,6.50,POR Primeira Liga
8,Rafael Martins,2021-22,33,FW,Moreirense,34,29,2407,7,0,0,6.50,POR Primeira Liga
9,Vítor Tormena,2021-22,27,D(CR),Braga,25,19,1859,0,0,0,6.50,POR Primeira Liga
0,Alfa Semedo,2021-22,25,"D(C),M(C)",Vitoria de Guimaraes,26,18,1476,0,0,0,6.50,POR Primeira Liga
1,Luís Bastos,2021-22,21,D(CLR),Pacos de Ferreira,6,3,306,0,0,0,6.50,POR Primeira Liga
