,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
6,Marcus Edwards,Excelsior,21,"AM(CLR),FW",25,19,1727,2,4,2,6.96,2018-19,NED Eredivisie
7,Siebe Horemans,Excelsior,21,D(R),9,9,783,0,1,0,6.96,2018-19,NED Eredivisie
8,Danny Post,VVV-Venlo,30,DMC,28,28,2444,3,0,1,6.96,2018-19,NED Eredivisie
9,Mike van Duinen,PEC Zwolle,28,"AM(LR),FW",33,31,2732,8,3,1,6.96,2018-19,NED Eredivisie
0,Riechedly Bazoer,FC Utrecht,23,"D(C),DMC",12,11,895,3,1,1,6.95,2018-19,NED Eredivisie
1,Jonas Svensson,AZ Alkmaar,26,"D(R),DMC",32,32,2843,1,2,0,6.95,2018-19,NED Eredivisie
2,Sheraldo Becker,ADO Den Haag,24,"AM(CLR),FW",33,33,2882,7,8,1,6.95,2018-19,NED Eredivisie
3,Matús Bero,Vitesse,24,M(CLR),30,29,2486,9,3,0,6.95,2018-19,NED Eredivisie
4,Klaas Jan Huntelaar,Ajax,36,FW,28,13,1329,16,4,1,6.95,2018-19,NED Eredivisie
5,Ramon Pascal Lundqvist,NAC Breda,22,M(CL),17,16,1390,0,5,1,6.95,2018-19,NED Eredivisie
6,Ted van de Pavert,De Graafschap,28,D(C),21,20,1814,0,0,0,6.94,2018-19,NED Eredivisie
7,Nigel Bertrams,De Graafschap,27,GK,11,10,949,0,0,0,6.94,2018-19,NED Eredivisie
8,Daniel Crowley,Willem II,22,M(CLR),34,34,2936,5,7,2,6.94,2018-19,NED Eredivisie
9,Nick Viergever,PSV Eindhoven,30,"D(CL),DMC",34,34,3008,3,1,0,6.94,2018-19,NED Eredivisie
0,Arijanet Muric,NAC Breda,21,GK,1,1,90,0,0,0,6.94,2018-19,NED Eredivisie
1,Luigi Bruins,Excelsior,32,AM(CL),29,28,2317,6,5,3,6.94,2018-19,NED Eredivisie
2,Tom van Weert,FC Groningen,29,FW,2,2,162,0,1,0,6.93,2018-19,NED Eredivisie
3,Ridgeciano Haps,Feyenoord,26,"D(L),M(L)",9,6,521,0,0,0,6.93,2018-19,NED Eredivisie
4,Michel Vlap,SC Heerenveen,22,M(CL),34,33,2820,16,4,3,6.93,2018-19,NED Eredivisie
5,Tino-Sven Susic,VVV-Venlo,27,M(C),27,25,2173,5,2,2,6.92,2018-19,NED Eredivisie
6,Jens Toornstra,Feyenoord,30,M(CLR),32,28,2343,8,5,2,6.92,2018-19,NED Eredivisie
7,Nick Kuipers,FC Emmen,27,D(C),10,8,787,0,0,0,6.91,2018-19,NED Eredivisie
8,Patrick Joosten,VVV-Venlo,23,"AM(CLR),FW",30,21,1959,6,5,3,6.91,2018-19,NED Eredivisie
9,Willem Janssen,FC Utrecht,33,"D(C),M(C)",32,32,2866,6,0,1,6.90,2018-19,NED Eredivisie
0,Tim Matavz,Vitesse,31,FW,14,8,739,6,1,1,6.90,2018-19,NED Eredivisie
1,Sean Klaiber,FC Utrecht,25,"D(R),M(CR)",33,33,2965,2,5,2,6.90,2018-19,NED Eredivisie
2,Trent Sainsbury,PSV Eindhoven,28,D(C),5,2,233,0,0,0,6.90,2018-19,NED Eredivisie
3,Youssef El Jebli,De Graafschap,27,AM(CL),32,30,2691,10,7,3,6.90,2018-19,NED Eredivisie
4,Ritsu Doan,FC Groningen,21,"AM(CLR),FW",30,30,2634,5,3,2,6.90,2018-19,NED Eredivisie
5,Aaron Meijers,ADO Den Haag,32,"D(L),DMC,M(L)",31,31,2742,2,1,1,6.89,2018-19,NED Eredivisie
6,Érick Gutiérrez,PSV Eindhoven,24,DMC,16,5,641,3,4,0,6.89,2018-19,NED Eredivisie
7,Bram van Polen,PEC Zwolle,34,D(CLR),22,22,1920,2,0,1,6.88,2018-19,NED Eredivisie
8,Mimoun Mahi,FC Groningen,25,"AM(CLR),FW",26,23,2021,7,6,2,6.88,2018-19,NED Eredivisie
9,Joël Veltman,Ajax,27,"D(CR),M(R)",9,4,480,1,0,1,6.88,2018-19,NED Eredivisie
0,Johnatan Opoku,VVV-Venlo,29,AM(CR),29,23,2145,5,5,1,6.88,2018-19,NED Eredivisie
1,Andrija Novakovich,Fortuna Sittard,23,FW,29,27,2355,9,2,3,6.88,2018-19,NED Eredivisie
2,Jake Clarke-Salter,Vitesse,22,D(C),28,28,2419,1,0,0,6.88,2018-19,NED Eredivisie
3,Jeffry Fortes,Excelsior,30,"D(R),DMC,M(R)",32,31,2791,4,1,2,6.88,2018-19,NED Eredivisie
4,Sven van Beek,Feyenoord,25,D(C),22,21,1868,0,0,0,6.87,2018-19,NED Eredivisie
5,Jurgen Mattheij,Excelsior,26,D(C),32,32,2856,3,2,2,6.87,2018-19,NED Eredivisie
6,Lazaros Lamprou,Fortuna Sittard,22,AM(L),24,19,1807,7,6,2,6.87,2018-19,NED Eredivisie
7,Mohammed Osman,Heracles,26,DMC,31,28,2575,5,3,0,6.87,2018-19,NED Eredivisie
8,Nicolai Jørgensen,Feyenoord,28,FW,24,15,1409,7,2,3,6.87,2018-19,NED Eredivisie
9,Danny Bakker,ADO Den Haag,24,"D(C),DMC",24,24,2053,2,1,0,6.87,2018-19,NED Eredivisie
0,Adrián Dalmau,Heracles,25,FW,31,27,2395,19,3,2,6.87,2018-19,NED Eredivisie
1,Mike te Wierik,FC Groningen,27,D(CR),33,33,2956,0,1,1,6.87,2018-19,NED Eredivisie
2,Vangelis Pavlidis,Willem II,21,"AM(L),FW",14,9,880,5,3,0,6.87,2018-19,NED Eredivisie
3,Sander van de Streek,FC Utrecht,26,"AM(CLR),FW",33,26,2370,8,2,2,6.86,2018-19,NED Eredivisie
4,Marco Bizot,AZ Alkmaar,28,GK,34,34,3060,0,0,1,6.86,2018-19,NED Eredivisie
