,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
6,Gaëtan Paquiez,Nimes,25,D(LR),20,14,1326,0,0,0,6.51,2018-19,FRA Ligue 1
7,Lamine Koné,Strasbourg,30,D(C),27,23,2148,1,1,0,6.51,2018-19,FRA Ligue 1
8,Khaled Adénon,Amiens,34,D(C),23,22,1996,0,0,0,6.51,2018-19,FRA Ligue 1
9,Enzo Crivelli,Caen,24,"AM(L),FW",33,28,2273,6,1,0,6.50,2018-19,FRA Ligue 1
0,Mathías Suárez,Montpellier,23,M(R),10,7,558,0,0,0,6.50,2018-19,FRA Ligue 1
1,Jordan Siebatcheu,Rennes,23,FW,15,7,608,3,1,1,6.50,2018-19,FRA Ligue 1
2,Jérémy Sorbon,Guingamp,36,D(C),33,29,2644,1,0,0,6.50,2018-19,FRA Ligue 1
3,Danijel Subasic,Monaco,35,GK,14,14,1144,0,0,0,6.50,2018-19,FRA Ligue 1
4,Jaroslav Plasil,Bordeaux,38,M(C),23,16,1445,0,1,0,6.50,2018-19,FRA Ligue 1
5,Colin Dagba,PSG,21,"D(R),M(R)",17,9,914,0,2,0,6.50,2018-19,FRA Ligue 1
6,Timothy Weah,PSG,19,"M(LR),FW",2,1,54,1,0,0,6.50,2018-19,FRA Ligue 1
7,Anthony Limbombe,Nantes,25,"AM(L),FW",29,12,1234,1,1,0,6.49,2018-19,FRA Ligue 1
8,Lois Diony,Saint-Etienne,27,"AM(L),FW",30,19,1598,5,1,0,6.49,2018-19,FRA Ligue 1
9,Boubakary Soumaré,Lille,20,DMC,18,5,553,1,1,0,6.49,2018-19,FRA Ligue 1
0,Emil Krafth,Amiens,25,D(CR),35,33,2973,1,1,0,6.49,2018-19,FRA Ligue 1
1,Romain Amalfitano,Dijon,30,M(CR),32,30,2530,0,0,0,6.48,2018-19,FRA Ligue 1
2,Steve Mandanda,Marseille,34,GK,31,31,2737,0,0,1,6.48,2018-19,FRA Ligue 1
3,Stevan Jovetic,Monaco,30,"AM(CL),FW",8,4,398,2,0,0,6.48,2018-19,FRA Ligue 1
4,Cheick Traoré,Guingamp,24,D(R),20,16,1505,0,0,0,6.48,2018-19,FRA Ligue 1
5,Giulian Biancone,Monaco,19,"D(CLR),M(LR)",1,1,90,0,0,0,6.48,2018-19,FRA Ligue 1
6,Jérémy Pied,Lille,30,"D(LR),M(CLR)",11,4,462,0,2,1,6.48,2018-19,FRA Ligue 1
7,Diafra Sakho,Rennes,30,FW,2,2,146,0,0,0,6.48,2018-19,FRA Ligue 1
8,Yassine Benrahou,Bordeaux,20,AM(CR),4,1,175,0,0,0,6.48,2018-19,FRA Ligue 1
9,Christophe Kerbrat,Guingamp,33,D(C),25,25,2098,0,0,1,6.47,2018-19,FRA Ligue 1
0,Suk Hyun-Jun,Reims,28,FW,22,7,785,3,0,0,6.47,2018-19,FRA Ligue 1
1,Mihailo Ristic,Montpellier,24,"D(L),M(L)",10,3,319,1,0,0,6.47,2018-19,FRA Ligue 1
2,Rui Fonte,Lille,29,"M(R),FW",18,5,620,1,0,0,6.47,2018-19,FRA Ligue 1
3,Eddy Gnahoré,Amiens,26,M(C),34,24,2244,4,2,1,6.47,2018-19,FRA Ligue 1
4,Ronny Rodelin,Guingamp,30,"AM(CLR),FW",17,8,786,0,0,0,6.46,2018-19,FRA Ligue 1
5,Ganso,Amiens,30,"AM(C),FW",12,5,517,0,2,0,6.46,2018-19,FRA Ligue 1
6,Jessy Deminguet,Caen,22,M(C),20,15,1275,0,0,0,6.46,2018-19,FRA Ligue 1
7,Thomas Mangani,Angers,32,M(C),29,18,1598,3,0,0,6.46,2018-19,FRA Ligue 1
8,Clement Michelin,Toulouse,22,"D(R),M(R)",1,1,90,0,0,0,6.46,2018-19,FRA Ligue 1
9,Malik Tchokounté,Caen,31,FW,29,16,1468,0,2,0,6.46,2018-19,FRA Ligue 1
0,Ignatius Ganago,Nice,20,"AM(LR),FW",20,9,1034,2,0,0,6.45,2018-19,FRA Ligue 1
1,Samuel Moutoussamy,Nantes,23,M(CL),28,19,1652,2,3,1,6.45,2018-19,FRA Ligue 1
2,Senou Coulibaly,Dijon,25,D(C),9,6,410,1,0,0,6.44,2018-19,FRA Ligue 1
3,Saîf-Eddine Khaoui,Caen,24,AM(CR),25,17,1362,3,1,0,6.44,2018-19,FRA Ligue 1
4,Gaëtan Laborde,Bordeaux,25,"AM(CLR),FW",1,1,90,0,0,0,6.44,2018-19,FRA Ligue 1
5,Giovanni Sio,Montpellier,30,"AM(LR),FW",1,1,64,0,0,0,6.44,2018-19,FRA Ligue 1
6,Benoît Badiashile,Monaco,18,D(C),20,20,1763,1,0,0,6.44,2018-19,FRA Ligue 1
7,Mickaël Alphonse,Dijon,30,D(LR),11,6,567,1,0,0,6.44,2018-19,FRA Ligue 1
8,Vincent Pajot,Angers,29,M(C),13,10,721,0,0,0,6.43,2018-19,FRA Ligue 1
9,Clinton N'Jie,Marseille,26,"AM(LR),FW",17,3,353,3,2,0,6.43,2018-19,FRA Ligue 1
0,Racine Coly,Nice,24,"D(L),M(L)",9,6,503,0,1,0,6.43,2018-19,FRA Ligue 1
1,Kouadio-Yves Dabila,Lille,23,D(C),12,8,779,0,0,0,6.42,2018-19,FRA Ligue 1
2,Eric Choupo-Moting,PSG,30,"M(CLR),FW",22,8,794,3,0,0,6.42,2018-19,FRA Ligue 1
3,Nolan Roux,Guingamp,31,"AM(LR),FW",26,17,1538,2,0,0,6.42,2018-19,FRA Ligue 1
4,Étienne Didot,Guingamp,36,M(C),31,23,2106,1,1,0,6.42,2018-19,FRA Ligue 1
5,Stéphane Mbia,Toulouse,33,"D(C),M(C)",5,5,447,0,0,0,6.42,2018-19,FRA Ligue 1
6,Mehdi Zeffane,Rennes,27,"D(LR),M(R)",20,14,1215,1,0,0,6.41,2018-19,FRA Ligue 1
7,Stef Peeters,Caen,27,M(C),7,5,409,0,0,0,6.41,2018-19,FRA Ligue 1
8,Younn Zahary,Caen,21,D(C),12,7,732,0,0,0,6.41,2018-19,FRA Ligue 1
9,Yohann Pelé,Marseille,37,GK,9,7,680,0,0,0,6.41,2018-19,FRA Ligue 1
0,Souleymane Camara,Montpellier,37,"M(R),FW",12,0,127,3,0,0,6.41,2018-19,FRA Ligue 1
1,Marcus Coco,Guingamp,23,"M(LR),FW",33,21,1841,1,2,0,6.41,2018-19,FRA Ligue 1
2,Didier Ndong,Guingamp,25,DMC,11,8,747,0,0,0,6.41,2018-19,FRA Ligue 1
3,Jakob Johansson,Rennes,29,DMC,16,7,709,1,0,1,6.41,2018-19,FRA Ligue 1
4,Luiz Araújo,Lille,23,"AM(CLR),FW",25,6,768,3,2,0,6.41,2018-19,FRA Ligue 1
5,Alexandre Lauray,Bordeaux,22,D(CLR),3,3,258,0,0,0,6.40,2018-19,FRA Ligue 1
6,Yannick Cahuzac,Toulouse,34,DMC,23,15,1428,1,0,0,6.40,2018-19,FRA Ligue 1
7,Manu García,Toulouse,22,M(CL),31,21,1850,0,4,0,6.40,2018-19,FRA Ligue 1
8,Yacine Bammou,Caen,28,"AM(CLR),FW",17,9,919,2,0,0,6.40,2018-19,FRA Ligue 1
9,Umut Bozok,Nimes,23,FW,25,14,1241,2,3,0,6.40,2018-19,FRA Ligue 1
0,Valentín Vada,Saint-Etienne,23,M(C),12,3,399,1,1,0,6.40,2018-19,FRA Ligue 1
1,Thomas Basila,Nantes,20,D(CLR),2,1,91,0,0,0,6.40,2018-19,FRA Ligue 1
2,Jérémy Gelin,Rennes,22,"D(C),DMC",22,12,1270,0,0,0,6.39,2018-19,FRA Ligue 1
3,James Léa Siliki,Rennes,23,M(CLR),24,14,1219,0,3,0,6.39,2018-19,FRA Ligue 1
4,Pape Djibril Diaw,Angers,25,D(CLR),1,0,14,0,0,0,6.39,2018-19,FRA Ligue 1
5,Junior Sambia,Montpellier,23,"D(R),M(CR)",30,7,913,0,1,0,6.39,2018-19,FRA Ligue 1
6,Kévin Zohi,Strasbourg,23,AM(LR),20,6,623,1,1,0,6.39,2018-19,FRA Ligue 1
7,Axel Disasi,Reims,21,D(C),4,1,157,0,0,0,6.39,2018-19,FRA Ligue 1
8,Bassem Srarfi,Nice,22,"D(L),M(LR)",22,8,813,1,0,0,6.38,2018-19,FRA Ligue 1
9,Konstantinos Mitroglou,Marseille,31,FW,14,7,580,3,0,0,6.38,2018-19,FRA Ligue 1
0,Makhtar Gueye,Saint-Etienne,22,FW,5,0,46,1,1,0,6.38,2018-19,FRA Ligue 1
1,Giovani Lo Celso,PSG,23,"M(CR),FW",1,0,10,0,0,0,6.38,2018-19,FRA Ligue 1
2,Mickaël Le Bihan,Nice,29,FW,5,2,203,1,0,0,6.38,2018-19,FRA Ligue 1
3,Kwon Chang-Hoon,Dijon,25,AM(CR),19,10,936,2,0,0,6.37,2018-19,FRA Ligue 1
4,Theo Valls,Nimes,24,DMC,31,20,1772,0,0,0,6.36,2018-19,FRA Ligue 1
5,Thiago Maia,Lille,22,DMC,24,10,1015,0,1,1,6.36,2018-19,FRA Ligue 1
6,John Bostock,Toulouse,27,DMC,16,10,984,0,0,0,6.36,2018-19,FRA Ligue 1
7,Yoel Armougom,Caen,21,D(L),29,20,1850,0,1,0,6.36,2018-19,FRA Ligue 1
8,Edgar Ié,Lille,25,D(CR),7,1,234,0,0,0,6.35,2018-19,FRA Ligue 1
9,Rémi Walter,Nice,24,M(CR),19,8,828,2,0,0,6.35,2018-19,FRA Ligue 1
0,Pietro Pellegri,Monaco,18,FW,3,0,80,1,0,0,6.35,2018-19,FRA Ligue 1
1,Nathaël Julan,Guingamp,23,FW,10,3,431,0,0,0,6.35,2018-19,FRA Ligue 1
2,Jean-Victor Makengo,Nice,21,AM(CL),25,11,1025,1,0,1,6.35,2018-19,FRA Ligue 1
3,Romain Métanire,Reims,29,D(R),5,4,313,0,0,0,6.35,2018-19,FRA Ligue 1
4,Enzo Loiodice,Dijon,19,DMC,12,10,852,0,1,0,6.35,2018-19,FRA Ligue 1
5,Oualid El Hajjam,Amiens,28,D(CR),11,6,542,0,0,0,6.35,2018-19,FRA Ligue 1
6,Adama Traoré,Monaco,24,M(CR),6,3,240,0,1,0,6.35,2018-19,FRA Ligue 1
7,Gaoussou Traore,Amiens,20,M(CLR),3,1,107,0,0,0,6.34,2018-19,FRA Ligue 1
8,Fethi Harek,Nimes,37,D(CL),3,2,178,0,0,0,6.34,2018-19,FRA Ligue 1
9,Cheick Timité,Amiens,22,"AM(R),FW",27,15,1453,1,1,0,6.34,2018-19,FRA Ligue 1
0,Mariano Díaz,Lyon,26,FW,3,2,144,0,0,0,6.33,2018-19,FRA Ligue 1
1,William Vainqueur,Monaco,31,DMC,3,1,79,0,0,0,6.33,2018-19,FRA Ligue 1
2,Mario Balotelli,Nice,29,FW,10,9,759,0,1,0,6.33,2018-19,FRA Ligue 1
3,Petar Skuletic,Montpellier,29,FW,28,4,581,1,1,1,6.33,2018-19,FRA Ligue 1
4,Marvin Martin,Reims,32,M(C),13,8,627,0,1,0,6.32,2018-19,FRA Ligue 1
5,Romain Genevois,Caen,32,D(CR),6,5,358,0,0,0,6.32,2018-19,FRA Ligue 1
6,Jordan Ferri,Lyon,27,M(C),4,1,114,0,0,0,6.32,2018-19,FRA Ligue 1
7,Carlos Vinícius,Monaco,24,FW,16,3,516,2,1,0,6.32,2018-19,FRA Ligue 1
8,Abdoulaye Jules Keita,Dijon,21,FW,17,2,443,2,1,1,6.32,2018-19,FRA Ligue 1
9,Ludovic Baal,Rennes,33,"D(L),M(L)",2,1,125,0,0,0,6.32,2018-19,FRA Ligue 1
0,Nacer Chadli,Monaco,30,"M(CLR),FW",16,9,693,0,0,0,6.31,2018-19,FRA Ligue 1
1,Yacine Adli,Bordeaux,19,M(C),7,2,214,0,0,0,6.31,2018-19,FRA Ligue 1
2,Ismaël Diomandé,Caen,27,"D(C),DMC",18,14,1297,0,1,0,6.31,2018-19,FRA Ligue 1
3,Milan Gajic,Bordeaux,23,"D(R),M(R)",1,1,90,0,0,0,6.31,2018-19,FRA Ligue 1
4,Andy Pelmard,Nice,19,D(CR),4,4,278,0,0,0,6.31,2018-19,FRA Ligue 1
5,Kévin N'Doram,Monaco,23,DMC,4,2,194,0,0,0,6.30,2018-19,FRA Ligue 1
6,Charles Abi,Saint-Etienne,19,FW,3,0,30,0,0,0,6.30,2018-19,FRA Ligue 1
7,Alexandre Mendy,Guingamp,25,FW,16,8,765,3,0,0,6.30,2018-19,FRA Ligue 1
8,Nolan Mbemba,Reims,24,M(CLR),8,4,355,0,0,0,6.29,2018-19,FRA Ligue 1
9,Jordan Ikoko,Guingamp,25,D(LR),20,19,1707,0,0,0,6.29,2018-19,FRA Ligue 1
0,Mathieu Bodmer,Amiens,37,"D(C),M(C)",26,10,1065,1,0,0,6.29,2018-19,FRA Ligue 1
1,Rafal Kurzawa,Amiens,26,M(CLR),11,2,232,1,0,0,6.28,2018-19,FRA Ligue 1
2,Assane Dioussé,Saint-Etienne,22,DMC,7,2,213,0,0,0,6.28,2018-19,FRA Ligue 1
3,Florent Balmont,Dijon,39,DMC,20,15,1083,0,1,0,6.28,2018-19,FRA Ligue 1
4,Sofiane Diop,Monaco,19,AM(CLR),13,9,742,0,0,0,6.27,2018-19,FRA Ligue 1
5,Andrea Raggi,Monaco,35,D(CLR),6,6,496,0,0,0,6.27,2018-19,FRA Ligue 1
6,Assil Jaziri,Nice,20,M(CLR),3,0,34,0,0,0,6.27,2018-19,FRA Ligue 1
7,Han-Noah Massengo,Monaco,18,M(C),3,0,58,0,0,0,6.27,2018-19,FRA Ligue 1
8,Yeni N'Gbakoto,Guingamp,27,AM(CLR),15,4,560,1,0,0,6.27,2018-19,FRA Ligue 1
9,Louis Carnot,Guingamp,18,M(CLR),1,0,7,0,0,0,6.26,2018-19,FRA Ligue 1
0,Corentin Jean,Toulouse,24,"AM(LR),FW",19,6,623,0,0,0,6.26,2018-19,FRA Ligue 1
1,Eddy Sylvestre,Nice,20,AM(R),5,3,266,0,1,0,6.25,2018-19,FRA Ligue 1
2,Aaron Leya Iseka,Toulouse,22,"AM(C),FW",28,15,1440,4,0,0,6.25,2018-19,FRA Ligue 1
3,Bongani Zungu,Amiens,27,DMC,5,3,231,0,0,0,6.25,2018-19,FRA Ligue 1
4,Karl-Johan Johnsson,Guingamp,29,GK,17,17,1530,0,0,0,6.25,2018-19,FRA Ligue 1
5,Zaydou Youssouf,Bordeaux,20,M(CR),11,7,426,0,0,0,6.25,2018-19,FRA Ligue 1
6,Steven Fortès,Toulouse,27,D(C),3,1,136,0,0,0,6.25,2018-19,FRA Ligue 1
7,Wilfried Kanga,Angers,21,FW,18,4,483,2,0,1,6.24,2018-19,FRA Ligue 1
8,Aly Ndom,Reims,23,M(C),11,3,355,0,0,0,6.24,2018-19,FRA Ligue 1
9,Valentin Eysseric,Nantes,27,"M(CLR),FW",5,3,210,1,0,0,6.24,2018-19,FRA Ligue 1
0,Facundo Píriz,Montpellier,29,DMC,6,0,112,0,0,0,6.24,2018-19,FRA Ligue 1
1,Rúnar Rúnarsson,Dijon,24,GK,25,25,2250,0,0,0,6.23,2018-19,FRA Ligue 1
2,Julien Serrano,Monaco,21,"D(L),M(L)",3,1,117,0,0,0,6.23,2018-19,FRA Ligue 1
3,Josh Maja,Bordeaux,21,FW,7,3,198,1,0,0,6.23,2018-19,FRA Ligue 1
4,Nathan Ngoumou,Toulouse,19,M(CLR),1,1,71,0,0,0,6.23,2018-19,FRA Ligue 1
5,Sory Kaba,Dijon,24,FW,9,2,228,0,0,0,6.23,2018-19,FRA Ligue 1
6,Pelé,Monaco,28,M(C),8,4,449,0,0,0,6.22,2018-19,FRA Ligue 1
7,Sheyi Ojo,Reims,22,AM(CLR),15,3,461,0,0,0,6.22,2018-19,FRA Ligue 1
8,Arnold Bouka Moutou,Dijon,31,"D(L),M(L)",3,0,64,0,0,0,6.22,2018-19,FRA Ligue 1
9,Samuel Grandsir,Monaco,23,AM(LR),12,4,466,0,1,0,6.21,2018-19,FRA Ligue 1
0,Hakim El Mokkedem,Toulouse,20,M(CLR),2,0,23,0,0,0,6.21,2018-19,FRA Ligue 1
1,Guessouma Fofana,Amiens,27,DMC,3,2,186,0,0,0,6.20,2018-19,FRA Ligue 1
2,Steven Moreira,Toulouse,25,"D(LR),M(R)",10,10,864,0,0,0,6.20,2018-19,FRA Ligue 1
3,Firmin Ndombe Mubele,Toulouse,25,"AM(R),FW",15,4,460,1,0,0,6.20,2018-19,FRA Ligue 1
4,Abdoulaye Dabo,Nantes,18,M(CLR),2,2,118,0,0,0,6.20,2018-19,FRA Ligue 1
5,Pierrick Valdivia,Nimes,31,M(C),2,0,29,0,0,0,6.20,2018-19,FRA Ligue 1
6,Samuel Grandsir,Strasbourg,23,AM(LR),8,2,234,0,0,0,6.20,2018-19,FRA Ligue 1
7,Herman Moussaki,Caen,20,FW,6,2,201,0,1,0,6.19,2018-19,FRA Ligue 1
8,Mahdi Camara,Saint-Etienne,21,"D(CR),DMC",1,0,9,0,0,0,6.19,2018-19,FRA Ligue 1
9,Maxime Dupé,Nantes,26,GK,11,10,939,0,0,0,6.19,2018-19,FRA Ligue 1
0,Mickael Panos,Saint-Etienne,22,D(CLR),1,0,24,0,0,0,6.19,2018-19,FRA Ligue 1
1,Valentín Vada,Bordeaux,23,M(C),2,0,34,0,0,0,6.19,2018-19,FRA Ligue 1
2,Naldo,Monaco,37,D(C),7,5,304,0,0,0,6.18,2018-19,FRA Ligue 1
3,Lamine Ghezali,Saint-Etienne,20,M(CLR),6,0,39,1,0,0,6.18,2018-19,FRA Ligue 1
4,Frédéric Sammaritano,Dijon,33,AM(CLR),14,6,537,0,0,0,6.18,2018-19,FRA Ligue 1
5,Bilal Boutobba,Montpellier,21,M(CLR),2,0,32,0,0,0,6.18,2018-19,FRA Ligue 1
6,Reinildo,Lille,25,"D(CL),M(L)",3,1,95,0,0,0,6.17,2018-19,FRA Ligue 1
7,Guessouma Fofana,Guingamp,27,DMC,10,4,475,0,0,0,6.17,2018-19,FRA Ligue 1
8,Cristian López,Angers,30,FW,19,2,359,2,0,0,6.17,2018-19,FRA Ligue 1
9,Moussa Sylla,Monaco,20,"AM(R),FW",18,7,762,0,0,0,6.17,2018-19,FRA Ligue 1
0,Alexandre Olliero,Nantes,23,GK,1,1,90,0,0,0,6.16,2018-19,FRA Ligue 1
1,Farid El Melali,Angers,22,AM(R),18,0,310,0,1,0,6.16,2018-19,FRA Ligue 1
2,Alexis Alegue Elandi,Nantes,23,M(CLR),1,0,4,0,0,0,6.15,2018-19,FRA Ligue 1
3,Baissama Sankoh,Caen,27,"D(CR),M(C)",15,6,648,0,0,0,6.14,2018-19,FRA Ligue 1
4,Kevin Rimane,PSG,28,D(CLR),1,0,4,0,0,0,6.14,2018-19,FRA Ligue 1
5,Quentin Cornette,Amiens,25,AM(R),5,3,210,0,0,0,6.14,2018-19,FRA Ligue 1
6,Georges-Kévin Nkoudou,Monaco,24,AM(LR),3,0,21,0,0,0,6.14,2018-19,FRA Ligue 1
7,Grégory Sertic,Marseille,30,"D(C),M(C)",4,1,107,0,0,0,6.14,2018-19,FRA Ligue 1
8,Pedro Brazão,Nice,17,AM(C),1,0,13,0,0,0,6.13,2018-19,FRA Ligue 1
9,Ihsan Sacko,Nice,22,AM(L),13,4,441,0,1,0,6.13,2018-19,FRA Ligue 1
0,Denis Poha,Rennes,22,DMC,2,0,27,0,0,0,6.13,2018-19,FRA Ligue 1
1,Jordi Mboula,Monaco,20,AM(R),7,3,276,0,0,0,6.12,2018-19,FRA Ligue 1
2,Gerzino Nyamsi,Rennes,22,D(C),8,6,539,0,0,0,6.12,2018-19,FRA Ligue 1
3,Yoan Cardinale,Nice,25,GK,3,3,270,0,0,0,6.12,2018-19,FRA Ligue 1
4,Élie Youan,Nantes,20,"AM(L),FW",1,0,18,0,0,0,6.11,2018-19,FRA Ligue 1
5,Manu Koné,Toulouse,18,DMC,1,1,69,0,0,0,6.11,2018-19,FRA Ligue 1
6,Koffi Djidji,Nantes,27,D(CL),1,1,90,0,0,0,6.10,2018-19,FRA Ligue 1
7,Matthias Phaëton,Guingamp,20,FW,4,0,52,0,0,0,6.09,2018-19,FRA Ligue 1
8,Pape Diop,Lyon,22,DMC,12,5,453,0,0,0,6.09,2018-19,FRA Ligue 1
9,Jeremy Grimm,Strasbourg,32,DMC,5,2,167,0,0,0,6.09,2018-19,FRA Ligue 1
0,Yassin Fekir,Lyon,22,M(CLR),1,0,11,0,0,0,6.08,2018-19,FRA Ligue 1
1,Yoann Gourcuff,Dijon,33,M(CL),8,0,127,0,0,0,6.08,2018-19,FRA Ligue 1
2,Mohamed Lamine Diaby,Nice,18,FW,6,2,161,0,0,0,6.08,2018-19,FRA Ligue 1
3,Keagan Dolly,Montpellier,26,AM(CL),3,2,89,0,0,0,6.07,2018-19,FRA Ligue 1
4,Evens Joseph,Caen,20,FW,13,2,333,0,0,0,6.07,2018-19,FRA Ligue 1
5,Nemanja Radonjic,Marseille,23,M(CLR),17,7,676,0,0,0,6.07,2018-19,FRA Ligue 1
6,Yoann Andreu,Angers,30,D(LR),1,0,3,0,0,0,6.05,2018-19,FRA Ligue 1
7,Yanis Ammour,Montpellier,20,FW,1,0,1,0,0,0,6.02,2018-19,FRA Ligue 1
8,Moataz Zemzemi,Strasbourg,20,M(CLR),2,0,2,0,0,0,6.02,2018-19,FRA Ligue 1
9,Albert-Nicolas Lottin,Bordeaux,18,M(CLR),2,0,21,0,0,0,6.00,2018-19,FRA Ligue 1
0,Arton Zekaj,Lille,19,M(CLR),1,0,1,0,0,0,6.00,2018-19,FRA Ligue 1
1,Kenny Rocha Santos,Saint-Etienne,20,AM(C),1,0,1,0,0,0,6.00,2018-19,FRA Ligue 1
2,Lenny Pintor,Lyon,19,FW,1,0,1,0,0,0,6.00,2018-19,FRA Ligue 1
3,Maxime Pelican,Nice,21,FW,2,1,91,0,0,0,6.00,2018-19,FRA Ligue 1
4,Sanasi Sy,Amiens,20,D(CLR),1,0,1,0,0,0,6.00,2018-19,FRA Ligue 1
5,Théo Sainte-Luce,Nimes,21,D(L),1,0,1,0,0,0,6.00,2018-19,FRA Ligue 1
6,Virgile Pinson,Reims,23,FW,1,0,4,0,0,0,6.00,2018-19,FRA Ligue 1
7,Willem Geubbels,Monaco,18,FW,1,0,7,0,0,0,6.00,2018-19,FRA Ligue 1
8,Aly Ndom,Caen,23,M(C),1,1,46,0,0,0,5.99,2018-19,FRA Ligue 1
9,Christopher Rocchia,Marseille,21,D(CLR),1,0,2,0,0,0,5.99,2018-19,FRA Ligue 1
0,Imrân Louza,Nantes,20,M(CLR),1,1,89,0,0,0,5.99,2018-19,FRA Ligue 1
1,Harrison Manzala,Angers,25,AM(LR),8,0,66,0,0,0,5.98,2018-19,FRA Ligue 1
2,Antonio Mance,Nantes,24,FW,5,0,45,0,0,0,5.97,2018-19,FRA Ligue 1
3,Yann Bodiger,Toulouse,24,DMC,1,0,12,0,0,0,5.97,2018-19,FRA Ligue 1
4,Idriss Saadi,Strasbourg,27,FW,1,0,9,0,0,0,5.96,2018-19,FRA Ligue 1
5,Stanley Segarel,Amiens,25,FW,3,0,14,0,0,0,5.95,2018-19,FRA Ligue 1
6,Grejohn Kyei,Reims,24,FW,1,0,1,0,0,0,5.94,2018-19,FRA Ligue 1
7,Sacha Boey,Rennes,19,D(R),1,0,13,0,0,0,5.94,2018-19,FRA Ligue 1
8,Randal Kolo Muani,Nantes,21,"AM(R),FW",6,1,120,0,0,0,5.93,2018-19,FRA Ligue 1
9,Nicolas Janvier,Rennes,21,M(C),1,0,2,0,0,0,5.91,2018-19,FRA Ligue 1
0,Armand Laurienté,Rennes,21,"AM(LR),FW",1,0,3,0,0,0,5.90,2018-19,FRA Ligue 1
1,Oumar Solet,Lyon,19,D(C),1,1,60,0,0,0,5.90,2018-19,FRA Ligue 1
2,Paul Wade,Nice,19,M(CLR),1,0,7,0,0,0,5.87,2018-19,FRA Ligue 1
3,Rayan Aït-Nouri,Angers,18,"D(L),M(L)",3,0,55,0,0,0,5.87,2018-19,FRA Ligue 1
4,Papy Djilobodji,Guingamp,31,"D(C),DMC",4,2,174,0,0,0,5.85,2018-19,FRA Ligue 1
5,Yannis Salibur,Guingamp,28,"AM(CLR),FW",1,0,16,0,0,0,5.85,2018-19,FRA Ligue 1
6,Timo Stavitski,Caen,20,FW,1,0,13,0,0,0,5.84,2018-19,FRA Ligue 1
7,Wilson Isidor,Monaco,19,"AM(L),FW",1,0,41,0,0,0,5.82,2018-19,FRA Ligue 1
8,Seydou Sy,Monaco,24,GK,3,2,220,0,0,0,5.71,2018-19,FRA Ligue 1
9,Johan Larsson,Guingamp,29,D(R),1,1,90,0,0,0,5.38,2018-19,FRA Ligue 1
0,Romain Faivre,Monaco,21,AM(CLR),1,1,90,0,0,0,5.38,2018-19,FRA Ligue 1
0,Jeff Reine-Adélaïde,Angers,22,"AM(CLR),FW",1,1,80,1,1,1,9.23,2019-20,FRA Ligue 1
1,Neymar,PSG,28,"AM(CLR),FW",15,15,1322,13,6,8,8.58,2019-20,FRA Ligue 1
2,Kylian Mbappé,PSG,22,"AM(LR),FW",20,17,1516,18,5,6,8.14,2019-20,FRA Ligue 1
3,Ángel Di María,PSG,32,"M(CLR),FW",26,23,2005,8,14,6,7.75,2019-20,FRA Ligue 1
4,Dimitri Payet,Marseille,33,"M(CLR),FW",22,22,1937,9,4,8,7.73,2019-20,FRA Ligue 1
5,Anthony Caci,Strasbourg,23,"D(CLR),M(L)",8,8,693,1,4,2,7.60,2019-20,FRA Ligue 1
6,Memphis Depay,Lyon,26,"AM(CL),FW",13,12,1022,9,2,4,7.59,2019-20,FRA Ligue 1
7,Hianga'a M'Bock,Brest,21,DMC,2,1,140,1,0,0,7.49,2019-20,FRA Ligue 1
8,Téji Savanier,Montpellier,29,M(C),19,18,1532,6,2,3,7.45,2019-20,FRA Ligue 1
9,Donovan Léon,Brest,28,GK,2,1,122,0,0,0,7.38,2019-20,FRA Ligue 1
0,Souleyman Doumbia,Rennes,24,"D(L),M(L)",1,1,90,0,0,0,7.38,2019-20,FRA Ligue 1
1,Moreto Cassamá,Reims,22,DMC,7,7,594,1,1,2,7.38,2019-20,FRA Ligue 1
2,Wissam Ben Yedder,Monaco,30,"AM(C),FW",26,25,2173,18,4,5,7.35,2019-20,FRA Ligue 1
3,Idrissa Gueye,PSG,31,M(C),20,19,1655,1,2,1,7.33,2019-20,FRA Ligue 1
4,Marco Verratti,PSG,28,M(C),20,15,1482,0,5,0,7.32,2019-20,FRA Ligue 1
5,Mounir Chouiar,Dijon,21,AM(CL),20,18,1514,4,0,4,7.30,2019-20,FRA Ligue 1
6,Jessy Moulin,Saint-Etienne,35,GK,5,5,450,0,0,1,7.30,2019-20,FRA Ligue 1
7,Zinédine Ould Khaled,Angers,20,D(CLR),1,1,60,0,0,0,7.23,2019-20,FRA Ligue 1
8,Hassane Kamara,Reims,26,"D(L),M(LR)",23,18,1706,2,0,7,7.23,2019-20,FRA Ligue 1
9,Yassine Benrahou,Nimes,21,AM(CR),9,9,765,2,3,1,7.22,2019-20,FRA Ligue 1
0,Bruno Guimarães,Lyon,23,DMC,3,3,270,0,0,0,7.21,2019-20,FRA Ligue 1
1,Marquinhos,PSG,26,"D(CR),DMC",19,15,1474,3,1,1,7.19,2019-20,FRA Ligue 1
2,Adil Aouchiche,PSG,18,AM(CL),1,1,65,0,0,0,7.17,2019-20,FRA Ligue 1
3,Youcef Atal,Nice,24,"D(R),M(R)",13,12,1006,1,1,2,7.15,2019-20,FRA Ligue 1
4,Mauro Icardi,PSG,27,FW,20,14,1268,12,2,0,7.15,2019-20,FRA Ligue 1
