,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
1,Viktor Melekhin,FC Rostov,19,D(C),17,14,1298,0,0,0,6.66,2021-22,RUS Premier League
2,Maciej Rybus,Lokomotiv Moscow,33,"D(LR),M(LR)",21,19,1548,0,3,1,6.66,2021-22,RUS Premier League
3,Fedor Chalov,CSKA Moscow,24,"AM(CR),FW",16,11,933,3,2,0,6.66,2021-22,RUS Premier League
4,Reziuan Mirzov,Khimki,29,"AM(CL),FW",19,17,1593,3,0,1,6.65,2021-22,RUS Premier League
5,Andrey Semenov,FK Akhmat,33,D(CR),27,25,2177,0,0,0,6.65,2021-22,RUS Premier League
6,Glenn Bijl,Krylya Sovetov Samara,27,"D(R),DMC",21,18,1571,0,1,1,6.65,2021-22,RUS Premier League
7,Aleksey Nikitin,FC Ufa,30,D(CR),23,18,1616,2,0,1,6.65,2021-22,RUS Premier League
8,Danijel Miskic,Ural,29,M(C),21,17,1464,3,1,2,6.65,2021-22,RUS Premier League
9,Vladislav Panteleev,Arsenal Tula,26,AM(CR),5,2,206,0,1,0,6.65,2021-22,RUS Premier League
0,Roman Ezhov,Krylya Sovetov Samara,25,AM(R),30,29,2513,2,4,0,6.65,2021-22,RUS Premier League
1,Mohamed Konaté,FK Akhmat,25,FW,27,16,1410,8,1,0,6.64,2021-22,RUS Premier League
2,Sergey Parshivlyuk,Dinamo Moscow,33,"D(R),M(R)",19,11,992,0,1,0,6.64,2021-22,RUS Premier League
3,Yuri Dyupin,Rubin Kazan,34,GK,29,29,2610,0,0,0,6.64,2021-22,RUS Premier League
4,Silvije Begic,Rubin Kazan,29,D(C),9,9,805,0,0,0,6.64,2021-22,RUS Premier League
5,Erving Botaka-Yoboma,FC Ufa,24,D(C),13,11,897,0,0,0,6.64,2021-22,RUS Premier League
6,Roman Zobnin,Spartak Moscow,28,M(CLR),25,20,1694,3,1,1,6.64,2021-22,RUS Premier League
7,Aleksandr Melikhov,FK Akhmat,24,GK,1,0,33,0,0,0,6.63,2021-22,RUS Premier League
8,Ilzat Akhmetov,CSKA Moscow,25,M(CLR),20,11,1007,1,3,1,6.63,2021-22,RUS Premier League
9,Vyacheslav Karavaev,Zenit,27,"D(LR),M(R)",17,14,1243,0,2,0,6.62,2021-22,RUS Premier League
0,Alexis Beka Beka,Lokomotiv Moscow,21,DMC,19,15,1311,0,3,0,6.62,2021-22,RUS Premier League
1,Egor Sorokin,FC Krasnodar,27,D(C),26,22,2045,0,0,1,6.62,2021-22,RUS Premier League
2,Viktor Vasin,CSKA Moscow,34,D(C),5,3,277,0,0,0,6.62,2021-22,RUS Premier League
3,Aleksandr Zuev,Rubin Kazan,26,"D(LR),M(CLR)",17,15,1261,0,2,0,6.62,2021-22,RUS Premier League
4,Daniil Kulikov,Lokomotiv Moscow,24,DMC,17,12,1087,0,1,0,6.62,2021-22,RUS Premier League
5,Sergey Terekhov,PFC Sochi,32,"D(CL),DMC,M(L)",25,22,2007,2,1,0,6.62,2021-22,RUS Premier League
6,Nikola Vlasic,CSKA Moscow,25,"AM(CLR),FW",5,3,307,0,1,0,6.62,2021-22,RUS Premier League
7,Kirill Zaika,PFC Sochi,30,M(LR),28,20,1665,1,3,0,6.61,2021-22,RUS Premier League
8,Filip Uremovic,Rubin Kazan,25,D(CR),18,17,1470,0,0,0,6.61,2021-22,RUS Premier League
9,Yuri Gazinskiy,FC Krasnodar,33,DMC,16,11,1015,1,1,0,6.61,2021-22,RUS Premier League
0,Brian Idowu,Khimki,30,"D(CLR),M(CLR)",25,24,2181,0,2,0,6.60,2021-22,RUS Premier League
1,Anton Shvets,FK Akhmat,29,"D(C),DMC",17,12,1004,0,0,0,6.60,2021-22,RUS Premier League
2,Lawrence Nicholas,Khimki,21,M(C),4,1,188,0,0,0,6.60,2021-22,RUS Premier League
3,Olakunle Olusegun,FC Krasnodar,20,AM(L),9,9,708,0,2,0,6.60,2021-22,RUS Premier League
4,Tin Jedvaj,Lokomotiv Moscow,27,D(CLR),20,19,1644,2,0,1,6.60,2021-22,RUS Premier League
5,Daniil Khlusevich,Spartak Moscow,21,"D(LR),M(R)",9,7,661,0,0,0,6.59,2021-22,RUS Premier League
6,Konstantin Maradishvili,CSKA Moscow,22,M(C),3,0,81,1,0,0,6.59,2021-22,RUS Premier League
7,Sergey Volkov,FC Krasnodar,20,D(R),4,2,224,1,0,0,6.59,2021-22,RUS Premier League
8,Oleg Ivanov,FC Ufa,36,"M(C),FW",23,13,1175,2,2,1,6.59,2021-22,RUS Premier League
9,Roman Tugarev,FC Rostov,24,AM(R),13,11,871,2,2,1,6.58,2021-22,RUS Premier League
0,Bogdan Ovsyannikov,Krylya Sovetov Samara,24,GK,2,2,180,0,0,0,6.58,2021-22,RUS Premier League
1,Dmitry Pivovarov,FC Krasnodar,22,D(CLR),2,2,180,0,0,0,6.58,2021-22,RUS Premier League
2,Guillermo Varela,Dinamo Moscow,29,D(LR),24,19,1789,0,2,1,6.58,2021-22,RUS Premier League
3,Nikita Burmistrov,PFC Sochi,33,"M(CLR),FW",26,14,1380,0,4,0,6.58,2021-22,RUS Premier League
4,Aleksey Sutormin,Zenit,29,"D(R),M(CLR),FW",25,12,1104,4,1,0,6.58,2021-22,RUS Premier League
5,Vladislav Karapuzov,FK Akhmat,23,"D(R),M(R)",29,9,1299,0,3,1,6.57,2021-22,RUS Premier League
6,Ruslan Litvinov,Spartak Moscow,21,"D(C),DMC",19,15,1419,2,1,0,6.57,2021-22,RUS Premier League
7,Georgi Shchennikov,CSKA Moscow,31,"D(CL),M(L)",14,12,931,0,0,0,6.57,2021-22,RUS Premier League
8,Konstantin Pliev,FC Ufa,26,D(C),28,24,2282,0,1,0,6.57,2021-22,RUS Premier League
9,Ivelin Popov,PFC Sochi,35,"M(CLR),FW",21,8,693,5,5,1,6.57,2021-22,RUS Premier League
0,Dmytro Ivanisenya,Krylya Sovetov Samara,29,DMC,16,15,1326,0,0,0,6.57,2021-22,RUS Premier League
1,Ilya Kukharchuk,Khimki,32,"M(CLR),FW",29,25,1986,5,4,0,6.57,2021-22,RUS Premier League
2,Mehdi Zeffane,Krylya Sovetov Samara,30,"D(LR),M(R)",15,12,1062,0,0,0,6.57,2021-22,RUS Premier League
3,Oleg Isaenko,FC Krasnodar,22,D(L),8,8,720,0,1,0,6.56,2021-22,RUS Premier League
4,Branko Jovicic,Ural,29,M(CL),11,10,818,0,1,0,6.56,2021-22,RUS Premier League
5,Mikhail Levashov,Arsenal Tula,31,GK,10,9,864,0,0,0,6.56,2021-22,RUS Premier League
6,Dmitri Skopintsev,Dinamo Moscow,25,"D(L),M(L)",27,16,1571,1,3,0,6.56,2021-22,RUS Premier League
7,Uros Radakovic,Arsenal Tula,28,D(C),18,17,1473,0,0,1,6.56,2021-22,RUS Premier League
8,Zoran Nizic,FK Akhmat,33,D(C),20,17,1538,0,0,0,6.55,2021-22,RUS Premier League
9,Konstantin Tyukavin,Dinamo Moscow,20,FW,30,14,1509,6,3,0,6.55,2021-22,RUS Premier League
0,Danil Prutsev,Krylya Sovetov Samara,22,M(C),17,12,1119,0,0,0,6.55,2021-22,RUS Premier League
1,Alan Dzagoev,CSKA Moscow,32,"M(CLR),FW",20,7,732,0,3,0,6.55,2021-22,RUS Premier League
2,Richlord Ennin,Nizhny Novgorod,24,FW,19,18,1441,1,3,1,6.55,2021-22,RUS Premier League
3,Dilan Ortíz,FC Ufa,22,FW,11,5,535,1,1,0,6.54,2021-22,RUS Premier League
4,Aleksandr Kovalenko,Krylya Sovetov Samara,19,DMC,12,5,474,0,0,0,6.54,2021-22,RUS Premier League
5,Ivan Lomaev,Krylya Sovetov Samara,23,GK,29,29,2521,0,0,1,6.54,2021-22,RUS Premier League
6,Ivan Novoseltsev,Arsenal Tula,31,D(CLR),15,15,1350,1,0,0,6.54,2021-22,RUS Premier League
7,Nikita Medvedev,Rubin Kazan,28,GK,1,1,90,0,0,0,6.54,2021-22,RUS Premier League
8,Ramazan Gadzhimuradov,Ural,25,AM(R),24,16,1368,2,2,1,6.54,2021-22,RUS Premier League
9,Goran Causic,Arsenal Tula,30,M(C),23,23,1911,2,1,1,6.54,2021-22,RUS Premier League
0,Montassar Talbi,Rubin Kazan,24,D(C),25,25,2250,0,0,1,6.54,2021-22,RUS Premier League
1,Khoren Bayramyan,FC Rostov,31,"D(LR),M(CLR),FW",25,21,1882,1,3,0,6.53,2021-22,RUS Premier League
2,Lucas Masoero,Nizhny Novgorod,27,D(C),25,22,2090,0,0,1,6.53,2021-22,RUS Premier League
3,Georgi Shelia,FK Akhmat,34,GK,16,16,1405,0,0,1,6.53,2021-22,RUS Premier League
4,Egor Teslenko,Rubin Kazan,21,D(C),10,8,743,0,0,0,6.53,2021-22,RUS Premier League
5,Andrey Langovich,FC Rostov,19,D(R),16,9,862,0,0,0,6.53,2021-22,RUS Premier League
6,Aleksandr Rudenko,Khimki,23,"AM(R),FW",11,9,699,2,0,1,6.53,2021-22,RUS Premier League
7,Danil Stepanov,Arsenal Tula,22,"D(L),M(L)",28,24,2173,1,4,1,6.52,2021-22,RUS Premier League
8,Georgi Zotov,Rubin Kazan,33,"D(LR),M(LR)",26,24,2144,0,0,0,6.52,2021-22,RUS Premier League
9,Andrey Mostovoy,Zenit,25,"M(CLR),FW",28,10,982,5,2,0,6.52,2021-22,RUS Premier League
0,Aleksandr Filin,Khimki,26,D(C),19,16,1441,0,0,1,6.52,2021-22,RUS Premier League
1,Kirill Kolesnichenko,Ural,22,"D(L),M(L)",18,15,1212,0,0,0,6.52,2021-22,RUS Premier League
2,Evgeni Kharin,FK Akhmat,27,"D(L),M(LR)",26,23,1780,0,3,0,6.52,2021-22,RUS Premier League
3,Guilherme,Lokomotiv Moscow,37,GK,19,19,1673,0,0,1,6.52,2021-22,RUS Premier League
4,Darko Todorovic,FK Akhmat,25,"D(R),M(R)",17,14,1167,0,0,0,6.52,2021-22,RUS Premier League
5,Marko Dugandzic,PFC Sochi,28,FW,4,1,101,1,0,1,6.52,2021-22,RUS Premier League
6,Aleksey Ionov,FC Krasnodar,33,"AM(CLR),FW",24,22,1791,2,2,0,6.51,2021-22,RUS Premier League
7,Vyacheslav Krotov,FC Ufa,29,"D(R),M(CLR),FW",25,21,1683,0,4,0,6.51,2021-22,RUS Premier League
8,Arsen Adamov,Zenit,23,D(CLR),4,1,125,0,0,0,6.51,2021-22,RUS Premier League
9,François Kamano,Lokomotiv Moscow,26,"M(CLR),FW",16,13,1082,2,1,1,6.51,2021-22,RUS Premier League
0,Vitali Gudiev,FK Akhmat,27,GK,14,14,1260,0,0,1,6.51,2021-22,RUS Premier League
1,Luka Gagnidze,Ural,19,M(C),11,4,505,0,0,1,6.50,2021-22,RUS Premier League
2,Denis Tkachuk,Nizhny Novgorod,33,M(CL),20,12,1188,0,2,0,6.50,2021-22,RUS Premier League
3,Dmitri Zhivoglyadov,Lokomotiv Moscow,28,"D(CLR),M(R)",21,17,1491,0,0,0,6.49,2021-22,RUS Premier League
4,Aleksandr Erokhin,Zenit,33,"M(CLR),FW",28,8,929,7,2,1,6.49,2021-22,RUS Premier League
5,Maksim Mukhin,CSKA Moscow,21,DMC,26,22,1804,0,0,0,6.49,2021-22,RUS Premier League
6,Igor Leshchuk,Dinamo Moscow,26,GK,4,4,360,0,0,0,6.49,2021-22,RUS Premier League
7,Daniil Odoevskiy,Zenit,19,GK,4,4,360,0,0,0,6.48,2021-22,RUS Premier League
8,Igor Kalinin,FC Rostov,27,"D(L),M(L)",15,13,1001,0,1,0,6.48,2021-22,RUS Premier League
9,Kemal Ademi,Khimki,26,FW,12,9,705,1,2,0,6.48,2021-22,RUS Premier League
0,Sergey Petrov,FC Krasnodar,32,"D(LR),M(C)",15,15,1271,0,0,0,6.47,2021-22,RUS Premier League
1,Leon Klassen,Spartak Moscow,22,D(CLR),2,2,166,0,0,0,6.47,2021-22,RUS Premier League
2,Vladislav Kamilov,FC Ufa,27,DMC,26,18,1623,2,0,1,6.47,2021-22,RUS Premier League
3,Murilo,Lokomotiv Moscow,25,"D(C),DMC",5,4,287,0,1,0,6.47,2021-22,RUS Premier League
4,Jordan Larsson,Spartak Moscow,25,"AM(CR),FW",17,11,968,0,0,0,6.47,2021-22,RUS Premier League
5,Soslan Dzhanaev,PFC Sochi,35,GK,14,13,1127,0,0,0,6.47,2021-22,RUS Premier League
6,Sergey Babkin,Lokomotiv Moscow,20,DMC,15,7,652,0,0,0,6.47,2021-22,RUS Premier League
7,Kirill Nababkin,CSKA Moscow,36,"D(CLR),M(LR)",16,8,893,0,0,0,6.47,2021-22,RUS Premier League
8,Armin Gigovic,FC Rostov,20,M(C),13,7,582,0,1,0,6.47,2021-22,RUS Premier League
9,Georgi Melkadze,PFC Sochi,25,"AM(CL),FW",12,1,288,2,1,0,6.47,2021-22,RUS Premier League
0,Denis Yakuba,Krylya Sovetov Samara,26,DMC,20,13,971,0,1,0,6.46,2021-22,RUS Premier League
1,Victorien Angban,PFC Sochi,26,M(C),24,12,1030,1,0,1,6.46,2021-22,RUS Premier League
2,Igor Konovalov,FK Akhmat,26,DMC,25,16,1496,3,1,0,6.46,2021-22,RUS Premier League
3,Konstantin Nizhegorodov,Rubin Kazan,20,D(CLR),3,1,163,0,0,0,6.46,2021-22,RUS Premier League
4,Konstantin Maradishvili,Lokomotiv Moscow,22,M(C),21,13,1208,2,0,0,6.46,2021-22,RUS Premier League
5,Besard Sabovic,Khimki,25,M(C),21,9,900,1,1,0,6.46,2021-22,RUS Premier League
6,Albert Sharipov,Nizhny Novgorod,29,M(C),22,17,1457,0,0,0,6.46,2021-22,RUS Premier League
7,Dennis Hadzikadunic,FC Rostov,24,D(C),10,9,766,0,0,0,6.46,2021-22,RUS Premier League
8,Timur Suleymanov,Nizhny Novgorod,22,FW,25,17,1619,1,0,0,6.46,2021-22,RUS Premier League
9,Uros Spajic,FC Krasnodar,29,D(C),10,7,543,1,0,0,6.46,2021-22,RUS Premier League
0,Oston Urunov,FC Ufa,22,AM(C),16,8,880,0,0,1,6.46,2021-22,RUS Premier League
1,Andrey Egorychev,Ural,29,"D(R),M(CLR)",29,29,2393,1,2,0,6.45,2021-22,RUS Premier League
2,Hördur Magnússon,CSKA Moscow,29,D(CL),4,2,226,0,0,0,6.45,2021-22,RUS Premier League
3,Egor Ushakov,CSKA Moscow,20,FW,7,2,266,1,0,0,6.44,2021-22,RUS Premier League
4,Alexander Lomovitskiy,Rubin Kazan,24,"D(L),M(CLR)",11,11,884,1,0,1,6.44,2021-22,RUS Premier League
5,Georgi Kostadinov,Arsenal Tula,32,"D(C),M(C)",25,21,1836,0,0,0,6.44,2021-22,RUS Premier League
6,Ali Sowe,FC Rostov,28,FW,18,9,813,4,1,0,6.44,2021-22,RUS Premier League
7,Aleksey Gerasimov,Ural,29,D(C),23,22,1944,0,0,0,6.44,2021-22,RUS Premier League
8,Soltmurad Bakaev,Rubin Kazan,23,AM(LR),29,15,1349,2,2,0,6.44,2021-22,RUS Premier League
9,Mikhail Kostyukov,Rubin Kazan,31,"M(CLR),FW",13,7,590,1,1,0,6.43,2021-22,RUS Premier League
0,Nuraly Alip,Zenit,23,D(C),10,6,525,0,0,0,6.43,2021-22,RUS Premier League
1,Maksim Kaynov,Arsenal Tula,20,DMC,7,6,516,1,0,0,6.43,2021-22,RUS Premier League
2,Dorde Despotovic,Rubin Kazan,30,FW,9,6,506,1,1,1,6.42,2021-22,RUS Premier League
3,Kristijan Bistrovic,CSKA Moscow,24,DMC,6,1,177,1,0,0,6.42,2021-22,RUS Premier League
4,Chingiz Magomadov,Ural,24,D(R),7,6,474,0,0,0,6.42,2021-22,RUS Premier League
5,Vladimir Iljin,FC Krasnodar,30,"AM(C),FW",22,8,930,4,0,1,6.42,2021-22,RUS Premier League
6,Leon Musaev,Rubin Kazan,23,DMC,16,6,649,0,0,0,6.42,2021-22,RUS Premier League
7,Igor Smolnikov,Arsenal Tula,34,"D(LR),M(R)",27,27,2372,1,2,0,6.42,2021-22,RUS Premier League
8,Artem Mamin,Ural,25,D(C),13,13,1159,0,0,0,6.42,2021-22,RUS Premier League
9,Grigori Zhilkin,FC Krasnodar,19,D(CLR),1,1,82,0,0,0,6.42,2021-22,RUS Premier League
0,Danil Prutsev,Spartak Moscow,22,M(C),5,2,291,0,0,0,6.41,2021-22,RUS Premier League
1,Roman Evgenjev,Dinamo Moscow,23,D(C),18,12,1097,0,0,0,6.41,2021-22,RUS Premier League
2,Bekim Balaj,Nizhny Novgorod,32,FW,15,12,1027,0,0,0,6.41,2021-22,RUS Premier League
3,Elmir Nabiullin,Khimki,27,"D(L),M(L)",20,16,1382,1,2,0,6.41,2021-22,RUS Premier League
4,Dmitriy Sergeev,Zenit,22,M(CLR),1,0,45,0,0,0,6.41,2021-22,RUS Premier League
5,Alexander Lomovitskiy,Spartak Moscow,24,"D(L),M(CLR)",14,4,406,0,1,0,6.41,2021-22,RUS Premier League
6,Nikolay Zabolotny,PFC Sochi,32,GK,7,6,585,0,0,0,6.40,2021-22,RUS Premier League
7,Vyacheslav Yakimov,FC Krasnodar,25,DMC,10,4,430,0,0,0,6.40,2021-22,RUS Premier League
8,Vladislav Ignatjev,Rubin Kazan,35,"D(LR),M(CLR)",11,4,478,1,0,0,6.40,2021-22,RUS Premier League
9,Vyacheslav Podberezkin,Ural,30,M(CLR),21,8,810,0,3,0,6.39,2021-22,RUS Premier League
0,Ákos Kecskés,Nizhny Novgorod,27,D(C),19,16,1461,1,0,1,6.39,2021-22,RUS Premier League
1,Denis Terentjev,FC Rostov,30,D(LR),25,18,1582,1,2,1,6.39,2021-22,RUS Premier League
2,Saba Sazonov,Dinamo Moscow,20,D(C),6,3,306,0,0,0,6.39,2021-22,RUS Premier League
3,Egor Danilkin,Khimki,27,D(C),15,12,1116,0,0,0,6.39,2021-22,RUS Premier League
4,Maksim Zhumabekov,Khimki,23,FW,2,0,30,0,0,0,6.39,2021-22,RUS Premier League
5,Dmitri Rybchinskiy,Lokomotiv Moscow,24,"D(R),M(CLR)",21,9,896,0,1,0,6.38,2021-22,RUS Premier League
6,Maksim Barsov,PFC Sochi,29,FW,10,4,365,2,0,0,6.38,2021-22,RUS Premier League
7,Pavel Mamaev,FC Rostov,34,M(CLR),6,4,371,0,0,0,6.38,2021-22,RUS Premier League
8,Anton Shunin,Dinamo Moscow,35,GK,26,26,2340,0,1,1,6.38,2021-22,RUS Premier League
9,Butta Magomedov,Khimki,25,M(C),11,3,505,0,1,0,6.38,2021-22,RUS Premier League
0,Aleksandr Dolgov,Khimki,24,FW,13,1,396,2,1,0,6.37,2021-22,RUS Premier League
1,Ruslan Fishchenko,FC Ufa,22,M(C),27,20,1649,0,0,0,6.37,2021-22,RUS Premier League
2,Evgeni Markov,Arsenal Tula,28,FW,28,16,1286,4,2,2,6.37,2021-22,RUS Premier League
3,Egas Cacintura,FC Ufa,25,D(LR),27,18,1651,0,3,0,6.37,2021-22,RUS Premier League
4,Gia Grigalava,Khimki,33,D(CL),9,7,636,0,0,0,6.37,2021-22,RUS Premier League
5,Lars Olden Larsen,Nizhny Novgorod,24,M(CLR),3,3,226,0,0,0,6.36,2021-22,RUS Premier League
6,Dorde Despotovic,Arsenal Tula,30,FW,10,7,637,1,2,0,6.36,2021-22,RUS Premier League
7,Nikolay Rasskazov,Spartak Moscow,25,"D(CR),M(R)",18,10,1025,0,1,0,6.35,2021-22,RUS Premier League
8,Maksim Belyaev,Arsenal Tula,31,D(C),12,10,908,0,0,0,6.35,2021-22,RUS Premier League
9,Yuri Zheleznov,Ural,20,AM(R),21,7,810,2,1,0,6.35,2021-22,RUS Premier League
0,Ayaz Guliev,Arsenal Tula,26,M(C),24,16,1567,0,0,0,6.35,2021-22,RUS Premier League
1,Fernando Costanza,Krylya Sovetov Samara,24,"D(R),DMC",9,9,789,1,0,0,6.35,2021-22,RUS Premier League
2,Vitali Lisakovich,Lokomotiv Moscow,24,FW,15,4,502,2,2,0,6.35,2021-22,RUS Premier League
3,Ivan Ignatjev,Krylya Sovetov Samara,24,FW,5,1,147,1,0,0,6.34,2021-22,RUS Premier League
4,Dusan Stojinovic,Khimki,22,D(C),14,11,912,0,0,0,6.34,2021-22,RUS Premier League
5,Kirill Bozhenov,Khimki,22,"D(R),M(R)",21,20,1640,1,0,1,6.34,2021-22,RUS Premier League
6,Aleksandr Troshechkin,Khimki,26,"M(C),FW",15,8,712,1,1,0,6.33,2021-22,RUS Premier League
7,Anton Chichkan,FC Ufa,27,GK,4,3,346,0,0,0,6.33,2021-22,RUS Premier League
8,Sergey Bozhin,Krylya Sovetov Samara,28,D(C),5,4,362,0,0,0,6.33,2021-22,RUS Premier League
9,Maksim Nenakhov,Lokomotiv Moscow,24,"D(R),DMC",13,7,634,0,0,0,6.33,2021-22,RUS Premier League
0,Rizvan Utsiev,FK Akhmat,34,"D(R),M(R)",11,8,688,0,0,0,6.33,2021-22,RUS Premier League
1,Andrey Panyukov,Ural,28,FW,6,5,288,1,0,0,6.33,2021-22,RUS Premier League
2,Joãozinho,PFC Sochi,34,"M(CLR),FW",20,6,601,3,2,0,6.33,2021-22,RUS Premier League
3,Evgeni Chernov,FC Krasnodar,30,"D(L),M(L)",10,6,559,0,0,0,6.32,2021-22,RUS Premier League
4,German Onugkha,Rubin Kazan,26,FW,23,11,1103,2,0,0,6.32,2021-22,RUS Premier League
5,Daniil Lesovoy,Dinamo Moscow,25,AM(CL),8,3,322,0,0,1,6.32,2021-22,RUS Premier League
6,Kirill Panchenko,Arsenal Tula,33,"AM(CL),FW",10,2,292,0,1,0,6.31,2021-22,RUS Premier League
7,Evans Kangwa,Arsenal Tula,30,"AM(CLR),FW",22,16,1414,3,1,0,6.31,2021-22,RUS Premier League
8,Artem Sokol,Arsenal Tula,25,D(CL),20,17,1611,0,0,0,6.31,2021-22,RUS Premier League
9,Nemanja Glavcic,Khimki,25,M(CLR),12,5,431,0,0,0,6.30,2021-22,RUS Premier League
0,Zé Luís,Lokomotiv Moscow,31,FW,3,1,107,0,0,0,6.30,2021-22,RUS Premier League
1,Irakli Manelov,FC Krasnodar,20,FW,13,9,783,1,1,0,6.30,2021-22,RUS Premier League
2,Emanuel Mammana,PFC Sochi,26,D(C),4,0,61,0,0,0,6.30,2021-22,RUS Premier League
3,Mikhail Ignatov,Spartak Moscow,22,AM(C),24,11,985,0,2,0,6.30,2021-22,RUS Premier League
4,Anton Miranchuk,Lokomotiv Moscow,27,"AM(CLR),FW",9,1,235,1,1,0,6.30,2021-22,RUS Premier League
5,Igor Gorbunov,Nizhny Novgorod,28,M(CLR),24,4,786,2,0,0,6.30,2021-22,RUS Premier League
6,Konstantin Kuchaev,CSKA Moscow,24,M(CLR),13,2,303,0,0,0,6.29,2021-22,RUS Premier League
7,Sergey Pesjakov,FC Rostov,34,GK,27,27,2430,0,0,0,6.29,2021-22,RUS Premier League
8,Aleksandr Kutitskiy,Dinamo Moscow,21,DMC,7,2,228,0,0,0,6.29,2021-22,RUS Premier League
9,Evgeni Lutsenko,Arsenal Tula,35,FW,21,9,851,3,0,1,6.29,2021-22,RUS Premier League
0,Faustino Anjorin,Lokomotiv Moscow,21,M(CLR),7,2,185,0,0,0,6.29,2021-22,RUS Premier League
1,Filip Mrzljak,FC Ufa,29,M(C),23,19,1544,0,2,0,6.28,2021-22,RUS Premier League
2,Danila Sukhomlinov,FC Rostov,20,M(C),21,5,740,0,1,0,6.28,2021-22,RUS Premier League
3,Dmitri Vorobjev,PFC Sochi,25,FW,10,5,355,0,1,0,6.28,2021-22,RUS Premier League
4,Vyacheslav Litvinov,FC Krasnodar,21,D(C),7,4,388,0,0,1,6.28,2021-22,RUS Premier League
5,Kirill Kravtsov,Zenit,20,M(C),9,0,140,0,0,0,6.27,2021-22,RUS Premier League
6,Aleksey Evseev,Ural,28,AM(L),10,0,152,0,1,0,6.27,2021-22,RUS Premier League
7,Artem Sukhanov,Arsenal Tula,21,D(CLR),8,4,305,0,1,0,6.27,2021-22,RUS Premier League
8,Aleksandr Maksimenko,Spartak Moscow,24,GK,16,16,1440,0,0,0,6.26,2021-22,RUS Premier League
9,Emil Bohinen,CSKA Moscow,23,DMC,8,2,212,1,0,0,6.26,2021-22,RUS Premier League
0,Ilya Berkovskiy,Nizhny Novgorod,22,AM(LR),20,12,1034,1,0,0,6.26,2021-22,RUS Premier League
1,Kirill Folmer,FC Rostov,22,AM(C),16,6,485,0,1,0,6.26,2021-22,RUS Premier League
2,Clinton N'Jie,Dinamo Moscow,29,"AM(LR),FW",19,6,584,1,1,0,6.25,2021-22,RUS Premier League
3,Lechi Sadulaev,FK Akhmat,23,AM(LR),16,7,551,1,0,0,6.25,2021-22,RUS Premier League
4,Moritz Bauer,FC Ufa,30,"D(R),M(LR)",9,6,581,0,0,0,6.25,2021-22,RUS Premier League
5,Nayair Tiknizyan,CSKA Moscow,23,"D(L),M(L)",1,1,68,0,0,0,6.25,2021-22,RUS Premier League
6,Dmitri Kabutov,Krylya Sovetov Samara,30,"D(R),M(R)",8,0,81,0,0,0,6.25,2021-22,RUS Premier League
7,Aleksandr Putsko,FK Akhmat,29,D(C),6,3,330,0,0,0,6.25,2021-22,RUS Premier League
8,Kirill Zinovich,Lokomotiv Moscow,19,M(CLR),3,1,113,0,0,0,6.25,2021-22,RUS Premier League
9,Nikolay Poyarkov,FC Rostov,23,D(L),14,6,609,0,0,0,6.25,2021-22,RUS Premier League
0,Vladislav Yakovlev,CSKA Moscow,20,FW,16,1,330,1,0,0,6.25,2021-22,RUS Premier League
1,Artyom Arkhipov,FK Akhmat,26,FW,16,5,540,0,1,0,6.24,2021-22,RUS Premier League
2,Maksim Petrov,Lokomotiv Moscow,21,M(CLR),14,8,561,0,1,0,6.24,2021-22,RUS Premier League
3,Magomed Ozdoev,Zenit,30,M(C),13,2,251,1,1,0,6.24,2021-22,RUS Premier League
4,Senin Sebai,FK Akhmat,29,FW,17,4,509,3,1,0,6.24,2021-22,RUS Premier League
5,Yaroslav Godzyur,Ural,37,GK,3,3,270,0,0,0,6.23,2021-22,RUS Premier League
6,Egor Golenkov,FC Rostov,23,FW,10,1,225,0,1,0,6.23,2021-22,RUS Premier League
7,Sergey Pinyaev,Krylya Sovetov Samara,18,AM(L),28,0,353,2,2,0,6.23,2021-22,RUS Premier League
8,Fanil Sungatulin,Spartak Moscow,21,DMC,1,0,27,0,0,0,6.23,2021-22,RUS Premier League
9,David Davidyan,Khimki,25,M(CLR),5,0,52,0,0,0,6.23,2021-22,RUS Premier League
0,Leo Goglichidze,Nizhny Novgorod,25,D(CL),2,1,97,0,0,0,6.23,2021-22,RUS Premier League
1,Maksim Vityugov,Krylya Sovetov Samara,24,DMC,21,6,658,0,0,0,6.22,2021-22,RUS Premier League
2,Artem Sokolov,Khimki,19,M(L),12,4,539,0,1,0,6.22,2021-22,RUS Premier League
3,Ilya Kamyshev,Khimki,25,M(C),13,8,593,0,0,0,6.22,2021-22,RUS Premier League
4,Ilya Sadygov,Khimki,22,FW,9,2,134,2,0,0,6.22,2021-22,RUS Premier League
5,Ilya Kuleshin,Arsenal Tula,22,M(CLR),1,1,90,0,0,0,6.21,2021-22,RUS Premier League
6,Aleksandr Selyava,FC Rostov,30,M(CLR),7,1,213,0,0,0,6.20,2021-22,RUS Premier League
7,Daniil Penchikov,Nizhny Novgorod,24,D(CLR),12,6,422,0,1,0,6.20,2021-22,RUS Premier League
8,Aleksandr Sukhov,FC Ufa,37,"D(LR),M(LR)",8,5,309,0,0,0,6.20,2021-22,RUS Premier League
9,Maximiliano Caufriez,Spartak Moscow,25,D(CR),17,15,1245,0,1,0,6.20,2021-22,RUS Premier League
