,Player,Team,Age,Position,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Season,Competition
3,Davy Pröpper,Brighton,30,M(C),7,2,211,0,0,0,6.23,2020-21,ENG Premier League
4,Niall Huggins,Leeds,21,D(CLR),1,0,37,0,0,0,6.23,2020-21,ENG Premier League
5,Ruben Loftus-Cheek,Chelsea,25,M(CLR),1,1,61,0,0,0,6.23,2020-21,ENG Premier League
6,John Lundstram,Sheff Utd,27,"D(C),DMC",28,23,2032,0,2,0,6.23,2020-21,ENG Premier League
7,Ian Poveda-Ocampo,Leeds,21,AM(R),14,0,345,0,0,0,6.23,2020-21,ENG Premier League
8,Niels Nkounkou,Everton,21,"D(L),M(L)",2,1,81,0,0,0,6.23,2020-21,ENG Premier League
9,Carney Chukwuemeka,Aston Villa,18,M(CLR),2,0,18,0,0,0,6.22,2020-21,ENG Premier League
0,Maxime Le Marchand,Fulham,32,D(CL),2,1,122,0,0,0,6.22,2020-21,ENG Premier League
1,Ibrahima Diallo,Southampton,22,DMC,22,10,1012,0,0,0,6.22,2020-21,ENG Premier League
2,Rekeem Harper,West Brom,21,DMC,2,0,30,0,0,0,6.22,2020-21,ENG Premier League
3,Branislav Ivanovic,West Brom,37,D(CR),13,8,767,0,0,0,6.21,2020-21,ENG Premier League
4,Brandon Williams,Man Utd,21,"D(L),M(L)",4,2,187,0,0,0,6.21,2020-21,ENG Premier League
5,Lee Peltier,West Brom,35,"D(CLR),DMC,M(R)",4,3,229,0,0,0,6.21,2020-21,ENG Premier League
6,William Smallbone,Southampton,21,AM(CR),3,2,173,0,0,0,6.21,2020-21,ENG Premier League
7,Dwight Gayle,Newcastle,32,"AM(LR),FW",18,4,506,1,1,0,6.21,2020-21,ENG Premier League
8,Andriy Yarmolenko,West Ham,32,"AM(CR),FW",15,1,363,0,1,0,6.21,2020-21,ENG Premier League
9,Morgan Sanson,Aston Villa,27,M(CLR),9,3,291,0,0,0,6.20,2020-21,ENG Premier League
0,Reiss Nelson,Arsenal,22,M(LR),2,0,70,0,0,0,6.20,2020-21,ENG Premier League
1,Billy Sharp,Sheff Utd,35,FW,16,7,730,3,0,0,6.20,2020-21,ENG Premier League
2,Jacob Ramsey,Aston Villa,20,AM(C),22,6,619,0,0,0,6.20,2020-21,ENG Premier League
3,Antwoine Hackford,Sheff Utd,17,FW,1,0,10,0,0,0,6.19,2020-21,ENG Premier League
4,Divock Origi,Liverpool,26,"AM(LR),FW",9,2,182,0,0,0,6.19,2020-21,ENG Premier League
5,Hamza Choudhury,Leicester,24,DMC,10,4,314,0,0,0,6.19,2020-21,ENG Premier League
6,Kamil Grosicki,West Brom,33,AM(LR),3,2,149,0,1,0,6.19,2020-21,ENG Premier League
7,Alex Oxlade Chamberlain,Liverpool,28,M(CLR),13,2,246,1,1,0,6.18,2020-21,ENG Premier League
8,Jamie Shackleton,Leeds,22,"D(R),DMC",13,3,456,0,0,0,6.18,2020-21,ENG Premier League
9,Mark Noble,West Ham,34,M(C),21,8,707,0,0,0,6.17,2020-21,ENG Premier League
0,Shkodran Mustafi,Arsenal,29,D(CR),3,0,45,0,0,0,6.17,2020-21,ENG Premier League
1,Rhian Brewster,Sheff Utd,21,FW,27,12,1125,0,0,0,6.17,2020-21,ENG Premier League
2,Kepa Arrizabalaga,Chelsea,27,GK,7,6,585,0,0,0,6.17,2020-21,ENG Premier League
3,Demarai Gray,Leicester,25,"AM(CLR),FW",1,0,18,0,0,0,6.17,2020-21,ENG Premier League
4,Hannibal Mejbri,Man Utd,18,AM(C),1,0,8,0,0,0,6.17,2020-21,ENG Premier League
5,Nathan Broadhead,Everton,23,"AM(CLR),FW",1,0,2,0,0,0,6.17,2020-21,ENG Premier League
6,Jake Livermore,West Brom,32,"D(C),DMC",18,15,1249,0,0,0,6.17,2020-21,ENG Premier League
7,Charlie Austin,West Brom,32,FW,5,0,134,0,0,0,6.16,2020-21,ENG Premier League
8,Karlan Grant,West Brom,24,"AM(CL),FW",21,14,1133,1,0,1,6.15,2020-21,ENG Premier League
9,Eric García,Man City,20,D(C),6,3,382,0,0,0,6.15,2020-21,ENG Premier League
0,Yan Valery,Southampton,22,"D(CR),M(R)",3,1,101,0,0,0,6.15,2020-21,ENG Premier League
1,Islam Slimani,Leicester,33,FW,1,0,19,0,0,0,6.14,2020-21,ENG Premier League
2,Kyle Edwards,West Brom,23,AM(LR),5,1,114,0,0,0,6.14,2020-21,ENG Premier League
3,Denis Odoi,Fulham,33,"D(CLR),DMC",3,3,270,0,0,0,6.13,2020-21,ENG Premier League
4,Hal Robson-Kanu,West Brom,32,"AM(LR),FW",19,2,549,2,0,0,6.13,2020-21,ENG Premier League
5,José Izquierdo,Brighton,29,AM(L),1,0,8,0,0,0,6.13,2020-21,ENG Premier League
6,Andi Zeqiri,Brighton,22,FW,9,0,165,0,0,0,6.13,2020-21,ENG Premier League
7,Neeskens Kebano,Fulham,29,AM(CLR),5,1,117,0,0,0,6.12,2020-21,ENG Premier League
8,Mathew Ryan,Brighton,29,GK,11,11,990,0,0,0,6.12,2020-21,ENG Premier League
9,Romaine Sawyers,West Brom,30,M(CL),19,17,1490,0,0,0,6.12,2020-21,ENG Premier League
0,Shane Long,Southampton,34,"AM(R),FW",11,1,201,0,0,0,6.11,2020-21,ENG Premier League
1,Joshua King,Everton,29,"AM(CLR),FW",11,0,138,0,0,0,6.11,2020-21,ENG Premier League
2,Josh Onomah,Fulham,24,M(CL),11,4,372,0,0,0,6.08,2020-21,ENG Premier League
3,Marek Rodák,Fulham,25,GK,2,2,180,0,0,0,6.08,2020-21,ENG Premier League
4,Martin Kelly,Crystal Palace,31,D(CLR),1,0,1,0,0,0,6.08,2020-21,ENG Premier League
5,Wes Morgan,Leicester,37,D(C),3,0,16,0,0,0,6.07,2020-21,ENG Premier League
6,Zack Steffen,Man City,26,GK,1,1,90,0,0,0,6.07,2020-21,ENG Premier League
7,Michael Hector,Fulham,29,"D(C),DMC",4,3,264,0,0,0,6.07,2020-21,ENG Premier League
8,Felipe Anderson,West Ham,28,"M(CLR),FW",2,0,2,0,0,0,6.07,2020-21,ENG Premier League
9,Mamadou Sakho,Crystal Palace,31,D(C),4,3,275,0,0,0,6.06,2020-21,ENG Premier League
0,Caleb Watts,Southampton,19,M(CLR),3,0,36,0,0,0,6.05,2020-21,ENG Premier League
1,Jonjoe Kenny,Everton,24,"D(LR),M(R)",4,1,79,0,0,0,6.04,2020-21,ENG Premier League
2,Phil Jagielka,Sheff Utd,39,D(CR),10,6,527,0,0,0,6.04,2020-21,ENG Premier League
3,Daniel N'Lundulu,Southampton,22,FW,13,0,102,0,0,0,6.03,2020-21,ENG Premier League
4,Leif Davis,Leeds,22,"D(L),M(L)",2,0,31,0,0,0,6.02,2020-21,ENG Premier League
5,Oskar Buur,Wolves,23,D(CLR),1,0,22,0,0,0,6.02,2020-21,ENG Premier League
6,Iliman Ndiaye,Sheff Utd,21,"AM(C),FW",1,0,11,0,0,0,6.01,2020-21,ENG Premier League
7,Thakgalo Leshabela,Leicester,22,M(CLR),1,0,9,0,0,0,6.01,2020-21,ENG Premier League
8,Shola Shoretire,Man Utd,17,FW,2,0,9,0,0,0,6.01,2020-21,ENG Premier League
9,Robert Snodgrass,West Ham,34,M(CLR),3,0,4,0,0,0,6.00,2020-21,ENG Premier League
0,Dane Scarlett,Tottenham,17,FW,1,0,1,0,0,0,6.00,2020-21,ENG Premier League
1,Elliot Anderson,Newcastle,19,AM(CL),1,0,3,0,0,0,6.00,2020-21,ENG Premier League
2,Femi Seriki,Sheff Utd,19,"D(R),M(R)",1,0,1,0,0,0,6.00,2020-21,ENG Premier League
3,Jaden Philogene,Aston Villa,19,AM(LR),1,0,1,0,0,0,6.00,2020-21,ENG Premier League
4,Jayson Molumby,Brighton,22,M(C),1,0,1,0,0,0,6.00,2020-21,ENG Premier League
5,Jean-Philippe Gbamin,Everton,26,"D(CR),DMC",1,0,11,0,0,0,6.00,2020-21,ENG Premier League
6,William Fish,Man Utd,18,D(CLR),1,0,1,0,0,0,6.00,2020-21,ENG Premier League
7,Moise Kean,Everton,21,"AM(LR),FW",2,0,13,0,0,0,6.00,2020-21,ENG Premier League
8,Lewis Richardson,Burnley,18,FW,2,0,3,0,0,0,5.98,2020-21,ENG Premier League
9,Reda Khadra,Brighton,20,"AM(L),FW",1,0,4,0,0,0,5.98,2020-21,ENG Premier League
0,Michael Obafemi,Southampton,21,FW,4,0,57,0,0,0,5.98,2020-21,ENG Premier League
1,Wesley,Aston Villa,25,FW,3,0,15,0,0,0,5.96,2020-21,ENG Premier League
2,Patrick Cutrone,Wolves,24,FW,2,0,23,0,0,0,5.96,2020-21,ENG Premier League
3,Konstantinos Tsimikas,Liverpool,25,D(L),2,0,6,0,0,0,5.96,2020-21,ENG Premier League
4,Aboubakar Kamara,Fulham,26,"AM(R),FW",11,2,310,0,0,0,5.95,2020-21,ENG Premier League
5,Josh Benson,Burnley,22,DMC,6,2,261,0,0,0,5.94,2020-21,ENG Premier League
6,Liam Delap,Man City,18,FW,1,0,39,0,0,0,5.94,2020-21,ENG Premier League
7,Joel Mumbongo,Burnley,22,FW,4,0,37,0,0,0,5.94,2020-21,ENG Premier League
8,Lys Mousset,Sheff Utd,25,FW,11,2,290,0,0,0,5.94,2020-21,ENG Premier League
9,Cenk Tosun,Everton,30,"AM(R),FW",5,0,44,0,0,0,5.93,2020-21,ENG Premier League
0,Adrián,Liverpool,35,GK,3,3,270,0,0,0,5.90,2020-21,ENG Premier League
1,Tyrese Francois,Fulham,21,M(CLR),1,0,14,0,0,0,5.89,2020-21,ENG Premier League
2,Theo Walcott,Everton,32,"M(CLR),FW",1,0,12,0,0,0,5.87,2020-21,ENG Premier League
3,Neil Taylor,Aston Villa,32,"D(L),M(L)",1,0,16,0,0,0,5.85,2020-21,ENG Premier League
4,Jake Vokins,Southampton,21,D(L),1,1,66,0,0,0,5.83,2020-21,ENG Premier League
5,Will Norris,Burnley,28,GK,2,2,180,0,0,0,5.78,2020-21,ENG Premier League
6,Bailey Peacock-Farrell,Burnley,25,GK,4,4,360,0,0,0,5.77,2020-21,ENG Premier League
7,Allan Tchaptchet,Southampton,20,D(CLR),1,0,12,0,0,0,5.74,2020-21,ENG Premier League
8,Odion Ighalo,Man Utd,32,"AM(C),FW",1,0,9,0,0,0,5.74,2020-21,ENG Premier League
9,Alexandre Jankewitz,Southampton,20,M(CLR),2,1,3,0,0,0,5.68,2020-21,ENG Premier League
0,Willy Caballero,Chelsea,40,GK,1,1,90,0,0,0,5.41,2020-21,ENG Premier League
1,Kayne Ramsay,Southampton,21,"D(R),M(R)",1,1,90,0,0,0,5.06,2020-21,ENG Premier League
0,Kevin De Bruyne,Man City,31,"M(CLR),FW",30,25,2205,15,8,4,7.63,2021-22,ENG Premier League
1,Mohamed Salah,Liverpool,30,"AM(CLR),FW",35,30,2763,23,13,7,7.54,2021-22,ENG Premier League
2,Trent Alexander-Arnold,Liverpool,24,"D(R),M(R)",32,32,2854,2,12,5,7.52,2021-22,ENG Premier League
3,Son Heung-Min,Tottenham,30,"M(CLR),FW",35,35,3021,23,7,6,7.51,2021-22,ENG Premier League
4,Kenedy,Chelsea,26,"D(L),M(LR)",1,1,59,0,1,0,7.46,2021-22,ENG Premier League
5,Harry Kane,Tottenham,29,"AM(C),FW",37,36,3232,17,9,7,7.45,2021-22,ENG Premier League
6,Luis Díaz,Liverpool,25,AM(L),13,11,964,4,3,1,7.44,2021-22,ENG Premier League
7,Rodri,Man City,26,"D(C),DMC",33,33,2887,7,2,4,7.43,2021-22,ENG Premier League
8,Ben Chilwell,Chelsea,26,"D(L),M(L)",7,6,541,3,1,1,7.42,2021-22,ENG Premier League
9,João Cancelo,Man City,28,"D(LR),M(R)",36,36,3228,1,7,5,7.42,2021-22,ENG Premier League
0,Kieran Trippier,Newcastle,32,"D(LR),M(R)",6,5,430,2,0,1,7.38,2021-22,ENG Premier League
1,Christian Eriksen,Brentford,30,"M(CLR),FW",11,10,938,1,4,3,7.37,2021-22,ENG Premier League
2,Joël Matip,Liverpool,31,D(C),31,31,2790,3,3,5,7.36,2021-22,ENG Premier League
3,Sadio Mané,Liverpool,30,"AM(CLR),FW",34,32,2825,16,2,3,7.30,2021-22,ENG Premier League
4,Phil Foden,Man City,22,"AM(CLR),FW",28,24,2133,9,5,1,7.29,2021-22,ENG Premier League
5,Ivan Toney,Brentford,26,FW,33,32,2908,12,5,5,7.28,2021-22,ENG Premier League
6,Bernardo Silva,Man City,28,"M(CLR),FW",35,33,2861,8,4,3,7.27,2021-22,ENG Premier League
7,Kristoffer Klaesson,Leeds,22,GK,1,0,35,0,0,0,7.27,2021-22,ENG Premier League
8,Danny Ward,Leicester,29,GK,1,1,90,0,0,0,7.25,2021-22,ENG Premier League
9,Rodrigo Bentancur,Tottenham,25,M(C),17,16,1367,0,4,1,7.24,2021-22,ENG Premier League
0,Reece James,Chelsea,23,"D(CR),DMC,M(R)",26,22,1868,5,9,4,7.24,2021-22,ENG Premier League
1,Ilkay Gündogan,Man City,32,M(C),27,20,1856,8,4,1,7.24,2021-22,ENG Premier League
2,Ferran Torres,Man City,22,"AM(LR),FW",4,4,305,2,1,1,7.23,2021-22,ENG Premier League
3,Andrew Robertson,Liverpool,28,"D(L),M(L)",29,29,2541,3,10,2,7.23,2021-22,ENG Premier League
4,Raheem Sterling,Man City,28,"M(CLR),FW",30,23,2127,13,5,4,7.20,2021-22,ENG Premier League
5,Gabriel Jesus,Man City,25,"AM(LR),FW",28,21,1880,8,8,6,7.19,2021-22,ENG Premier League
6,Dejan Kulusevski,Tottenham,22,"AM(CR),FW",18,14,1267,5,8,1,7.19,2021-22,ENG Premier League
7,Mason Mount,Chelsea,23,M(CLR),32,27,2365,11,10,7,7.19,2021-22,ENG Premier League
8,Virgil van Dijk,Liverpool,31,D(C),34,34,3060,3,1,0,7.18,2021-22,ENG Premier League
9,John McGinn,Aston Villa,28,M(CR),35,35,3092,3,4,4,7.17,2021-22,ENG Premier League
0,Jack Grealish,Man City,27,"AM(CL),FW",26,22,1917,3,3,0,7.16,2021-22,ENG Premier League
1,Zack Steffen,Man City,27,GK,1,1,90,0,0,0,7.16,2021-22,ENG Premier League
2,Pierre-Emile Højbjerg,Tottenham,27,M(C),36,36,3199,2,2,1,7.16,2021-22,ENG Premier League
3,Jarrod Bowen,West Ham,26,"AM(CLR),FW",36,34,2993,12,10,4,7.14,2021-22,ENG Premier League
4,Cristiano Ronaldo,Man Utd,37,"M(L),FW",30,27,2459,18,3,5,7.11,2021-22,ENG Premier League
5,John Stones,Man City,28,D(CR),14,12,1118,1,0,0,7.10,2021-22,ENG Premier League
6,Declan Rice,West Ham,23,"D(C),DMC",36,35,3178,1,4,1,7.10,2021-22,ENG Premier League
7,Thiago,Liverpool,31,M(C),25,17,1538,1,4,0,7.10,2021-22,ENG Premier League
8,Marcos Alonso,Chelsea,32,"D(CL),M(L)",28,25,2173,4,4,1,7.10,2021-22,ENG Premier League
9,Allan Saint-Maximin,Newcastle,25,"AM(CLR),FW",35,31,2812,5,5,6,7.09,2021-22,ENG Premier League
0,Conor Gallagher,Crystal Palace,22,AM(C),34,33,2851,8,3,4,7.09,2021-22,ENG Premier League
1,Diogo Jota,Liverpool,26,"AM(CLR),FW",35,27,2373,15,4,4,7.09,2021-22,ENG Premier League
2,Thiago Silva,Chelsea,38,D(C),32,28,2651,3,0,1,7.08,2021-22,ENG Premier League
3,Moisés Caicedo,Brighton,21,DMC,8,8,664,1,1,0,7.07,2021-22,ENG Premier League
4,Bukayo Saka,Arsenal,21,"D(L),M(CLR)",38,36,2996,11,7,3,7.06,2021-22,ENG Premier League
5,James Maddison,Leicester,26,AM(CLR),35,28,2468,12,8,6,7.06,2021-22,ENG Premier League
6,Mateo Kovacic,Chelsea,28,M(CL),25,16,1557,2,5,1,7.05,2021-22,ENG Premier League
7,Oleksandr Zinchenko,Man City,26,"D(L),M(CLR)",15,10,1045,0,4,0,7.05,2021-22,ENG Premier League
8,Konstantinos Tsimikas,Liverpool,26,D(L),13,9,874,0,2,0,7.04,2021-22,ENG Premier League
9,Bruno Guimarães,Newcastle,25,DMC,17,11,1034,5,1,4,7.04,2021-22,ENG Premier League
0,Bruno Fernandes,Man Utd,28,M(CLR),36,35,3120,10,6,3,7.03,2021-22,ENG Premier League
1,Trevoh Chalobah,Chelsea,23,"D(CR),DMC",20,17,1451,3,1,1,7.03,2021-22,ENG Premier League
2,Caoimhín Kelleher,Liverpool,24,GK,2,2,180,0,0,0,7.02,2021-22,ENG Premier League
3,Kepa Arrizabalaga,Chelsea,28,GK,4,4,360,0,0,0,7.02,2021-22,ENG Premier League
4,James Ward-Prowse,Southampton,28,M(CR),36,36,3217,10,5,4,7.01,2021-22,ENG Premier League
5,Toti,Wolves,23,D(C),4,4,360,0,0,0,7.01,2021-22,ENG Premier League
6,N'Golo Kanté,Chelsea,31,DMC,26,21,1778,2,4,2,7.01,2021-22,ENG Premier League
7,Fabinho,Liverpool,29,"D(CR),DMC",29,26,2316,5,1,1,7.00,2021-22,ENG Premier League
8,Christian Nørgaard,Brentford,28,"D(C),DMC",35,35,3059,3,4,1,7.00,2021-22,ENG Premier League
9,Riyad Mahrez,Man City,31,"AM(CLR),FW",28,15,1493,11,5,2,7.00,2021-22,ENG Premier League
0,Paul Pogba,Man Utd,29,M(CL),20,16,1355,1,9,1,7.00,2021-22,ENG Premier League
1,Yves Bissouma,Brighton,26,M(C),26,25,2117,1,2,2,6.99,2021-22,ENG Premier League
2,Matt Targett,Newcastle,27,"D(L),M(L)",16,16,1440,0,0,1,6.99,2021-22,ENG Premier League
3,Wilfried Zaha,Crystal Palace,30,"AM(LR),FW",33,31,2761,14,1,5,6.99,2021-22,ENG Premier League
4,Mason Greenwood,Man Utd,21,"AM(R),FW",18,16,1281,5,1,0,6.98,2021-22,ENG Premier League
5,Dan Burn,Newcastle,30,"D(CL),M(L)",16,16,1440,0,1,0,6.98,2021-22,ENG Premier League
6,Ethan Pinnock,Brentford,29,D(C),32,32,2698,1,1,1,6.97,2021-22,ENG Premier League
7,James Tarkowski,Burnley,30,D(C),35,35,3107,1,2,1,6.97,2021-22,ENG Premier League
8,Tomás Soucek,West Ham,27,DMC,35,34,3062,5,1,1,6.97,2021-22,ENG Premier League
9,Jorginho,Chelsea,31,DMC,29,26,2279,6,2,3,6.97,2021-22,ENG Premier League
0,Rayan Aït-Nouri,Wolves,21,"D(L),M(L)",23,20,1828,1,2,1,6.96,2021-22,ENG Premier League
1,Raphinha,Leeds,26,"AM(LR),FW",35,34,2923,11,3,4,6.96,2021-22,ENG Premier League
2,Matt Doherty,Tottenham,30,"D(LR),M(LR)",15,9,874,2,4,0,6.96,2021-22,ENG Premier League
3,Richarlison,Everton,25,"AM(CLR),FW",30,28,2528,10,5,3,6.96,2021-22,ENG Premier League
4,Philippe Coutinho,Aston Villa,30,M(CLR),19,16,1339,5,3,1,6.96,2021-22,ENG Premier League
5,Thomas Partey,Arsenal,29,"D(R),M(CR)",24,23,2032,2,1,1,6.96,2021-22,ENG Premier League
6,Dwight McNeil,Burnley,23,AM(CLR),38,35,3114,0,1,1,6.96,2021-22,ENG Premier League
7,Sergio Reguilón,Tottenham,26,"D(L),M(L)",25,22,1923,2,3,0,6.95,2021-22,ENG Premier League
8,Rúben Dias,Man City,25,D(C),29,27,2404,2,4,1,6.95,2021-22,ENG Premier League
9,Marc Cucurella,Brighton,24,"D(CL),M(L)",35,35,3092,1,1,1,6.94,2021-22,ENG Premier League
0,Jamie Vardy,Leicester,35,"AM(L),FW",25,20,1806,15,2,2,6.94,2021-22,ENG Premier League
1,Adama Traoré,Wolves,26,"M(CLR),FW",20,10,1065,1,0,4,6.94,2021-22,ENG Premier League
2,Lucas Digne,Aston Villa,29,"D(CL),M(L)",16,16,1272,0,4,1,6.94,2021-22,ENG Premier League
3,Wilfred Ndidi,Leicester,26,"D(C),DMC",19,18,1619,0,0,0,6.93,2021-22,ENG Premier League
4,Cristian Romero,Tottenham,24,D(C),22,21,1846,1,0,0,6.92,2021-22,ENG Premier League
5,Hakim Ziyech,Chelsea,29,M(CLR),23,14,1317,4,3,3,6.92,2021-22,ENG Premier League
6,Jason Steele,Brighton,32,GK,1,1,90,0,0,0,6.92,2021-22,ENG Premier League
7,Ben Mee,Burnley,33,D(CL),21,21,1840,3,0,1,6.92,2021-22,ENG Premier League
8,Nathan Aké,Man City,27,"D(CL),DMC",14,10,921,2,0,0,6.92,2021-22,ENG Premier League
9,Dominic Calvert-Lewin,Everton,25,"AM(L),FW",17,15,1286,5,2,2,6.92,2021-22,ENG Premier League
0,Michail Antonio,West Ham,32,"D(R),M(CLR),FW",36,34,2981,10,8,2,6.92,2021-22,ENG Premier League
1,Aaron Wan-Bissaka,Man Utd,25,"D(R),M(R)",20,20,1794,0,0,1,6.91,2021-22,ENG Premier League
2,Matty Cash,Aston Villa,25,"D(R),M(CLR)",38,38,3380,4,3,3,6.91,2021-22,ENG Premier League
3,Ricardo Pereira,Leicester,29,"D(LR),M(R)",14,13,994,1,3,0,6.91,2021-22,ENG Premier League
4,Martin Ødegaard,Arsenal,24,AM(CR),36,32,2793,7,4,1,6.91,2021-22,ENG Premier League
5,Andreas Christensen,Chelsea,26,"D(C),DMC",19,17,1496,0,0,0,6.90,2021-22,ENG Premier League
6,Aymeric Laporte,Man City,28,D(CL),33,33,2836,4,0,0,6.90,2021-22,ENG Premier League
7,Neco Williams,Liverpool,21,"D(LR),M(LR)",1,0,7,0,1,0,6.90,2021-22,ENG Premier League
8,Ollie Watkins,Aston Villa,27,"AM(LR),FW",35,33,2955,11,2,1,6.90,2021-22,ENG Premier League
9,Leandro Trossard,Brighton,28,"M(CLR),FW",34,32,2812,8,3,5,6.90,2021-22,ENG Premier League
0,Youri Tielemans,Leicester,25,M(C),32,29,2634,6,4,3,6.90,2021-22,ENG Premier League
1,Scott McTominay,Man Utd,26,"D(C),DMC",30,28,2393,1,1,2,6.89,2021-22,ENG Premier League
2,Alex Telles,Man Utd,30,"D(L),M(L)",21,18,1660,0,4,0,6.89,2021-22,ENG Premier League
3,Nathan Collins,Burnley,21,D(CR),19,18,1670,2,0,1,6.89,2021-22,ENG Premier League
4,Ibrahima Konaté,Liverpool,23,D(C),11,11,990,0,0,0,6.89,2021-22,ENG Premier League
5,Emmanuel Dennis,Watford,25,"M(LR),FW",33,30,2591,10,6,2,6.89,2021-22,ENG Premier League
6,Shane Duffy,Brighton,31,D(C),18,15,1434,1,0,2,6.88,2021-22,ENG Premier League
7,Alisson,Liverpool,30,GK,36,36,3240,0,1,1,6.88,2021-22,ENG Premier League
8,Maximilian Kilman,Wolves,25,D(C),30,30,2689,1,0,1,6.87,2021-22,ENG Premier League
9,Ruben Loftus-Cheek,Chelsea,26,M(CLR),24,13,1388,0,2,0,6.87,2021-22,ENG Premier League
0,Wesley Fofana,Leicester,22,D(C),7,7,630,0,0,0,6.87,2021-22,ENG Premier League
1,Antonio Rüdiger,Chelsea,29,D(CR),34,34,3035,3,0,0,6.87,2021-22,ENG Premier League
2,Emerson Royal,Tottenham,23,"D(R),M(R)",31,26,2291,1,1,0,6.87,2021-22,ENG Premier League
3,Fred,Man Utd,29,M(C),28,24,2036,4,4,2,6.87,2021-22,ENG Premier League
4,Oriol Romeu,Southampton,31,DMC,36,34,2899,2,2,2,6.87,2021-22,ENG Premier League
5,Davinson Sánchez,Tottenham,26,D(C),23,17,1626,2,0,0,6.87,2021-22,ENG Premier League
6,Jordan Henderson,Liverpool,32,"D(C),M(CLR)",35,29,2604,2,5,0,6.87,2021-22,ENG Premier League
7,Hassane Kamara,Watford,28,"D(L),M(LR)",19,18,1625,1,0,0,6.86,2021-22,ENG Premier League
8,Liam Cooper,Leeds,31,D(C),21,21,1815,0,1,0,6.86,2021-22,ENG Premier League
9,Josh Brownhill,Burnley,27,M(CR),35,32,2953,2,3,2,6.86,2021-22,ENG Premier League
0,Curtis Jones,Liverpool,21,AM(CL),15,10,856,1,1,0,6.86,2021-22,ENG Premier League
1,Saïd Benrahma,West Ham,27,AM(CLR),32,26,2184,8,6,2,6.86,2021-22,ENG Premier League
2,Gabriel Martinelli,Arsenal,21,"AM(L),FW",29,21,1866,6,6,1,6.86,2021-22,ENG Premier League
3,Diogo Dalot,Man Utd,23,"D(LR),M(R)",24,19,1799,0,0,1,6.86,2021-22,ENG Premier League
4,Rúben Neves,Wolves,25,DMC,33,31,2663,4,2,2,6.85,2021-22,ENG Premier League
5,Romain Saïss,Wolves,32,"D(C),DMC",31,31,2709,2,0,1,6.85,2021-22,ENG Premier League
6,Kai Havertz,Chelsea,23,"M(CR),FW",29,22,1816,8,3,1,6.85,2021-22,ENG Premier League
7,Roberto Firmino,Liverpool,31,"M(CLR),FW",20,10,987,5,4,1,6.85,2021-22,ENG Premier League
8,Kyle Walker-Peters,Southampton,25,"D(LR),M(R)",32,29,2632,1,2,3,6.84,2021-22,ENG Premier League
9,James McArthur,Crystal Palace,35,M(CLR),21,15,1438,0,3,0,6.83,2021-22,ENG Premier League
0,Takehiro Tomiyasu,Arsenal,24,D(CLR),21,20,1682,0,1,1,6.83,2021-22,ENG Premier League
1,José Sá,Wolves,29,GK,37,37,3286,0,1,5,6.83,2021-22,ENG Premier League
2,Mohammed Salisu,Southampton,23,D(CL),34,33,2972,0,0,3,6.82,2021-22,ENG Premier League
3,Joelinton,Newcastle,26,"AM(CLR),FW",35,30,2559,4,1,3,6.82,2021-22,ENG Premier League
4,Lucas Moura,Tottenham,30,"AM(CLR),FW",34,19,1774,2,6,3,6.82,2021-22,ENG Premier League
5,César Azpilicueta,Chelsea,33,"D(CLR),M(R)",27,24,2075,1,2,0,6.82,2021-22,ENG Premier League
6,Charlie Taylor,Burnley,29,"D(CL),M(L)",31,30,2731,0,3,1,6.82,2021-22,ENG Premier League
7,Nélson Semedo,Wolves,29,"D(LR),M(R)",25,25,2137,0,1,0,6.82,2021-22,ENG Premier League
8,Nick Pope,Burnley,30,GK,36,36,3240,0,0,5,6.82,2021-22,ENG Premier League
9,Romelu Lukaku,Chelsea,29,"AM(R),FW",26,16,1586,8,0,2,6.82,2021-22,ENG Premier League
0,Ross Barkley,Chelsea,29,M(CLR),6,1,176,1,0,1,6.82,2021-22,ENG Premier League
1,Jan Bednarek,Southampton,26,D(C),31,30,2633,4,0,2,6.81,2021-22,ENG Premier League
2,Dan Burn,Brighton,30,"D(CL),M(L)",13,12,1023,1,0,0,6.80,2021-22,ENG Premier League
3,Pablo Fornals,West Ham,26,M(CLR),36,32,2804,6,3,2,6.80,2021-22,ENG Premier League
4,David Raya,Brentford,27,GK,24,24,2160,0,0,0,6.80,2021-22,ENG Premier League
5,Joël Veltman,Brighton,30,"D(CR),M(R)",34,33,2881,1,1,2,6.80,2021-22,ENG Premier League
6,Lucas Digne,Everton,29,"D(CL),M(L)",13,13,1170,0,0,0,6.80,2021-22,ENG Premier League
7,Calum Chambers,Aston Villa,27,"D(CR),DMC",11,9,829,1,0,0,6.79,2021-22,ENG Premier League
8,Naby Keïta,Liverpool,27,M(C),23,14,1175,3,1,0,6.79,2021-22,ENG Premier League
9,Pascal Groß,Brighton,31,"M(CR),FW",29,24,2043,2,4,1,6.79,2021-22,ENG Premier League
0,Harvey Barnes,Leicester,25,AM(CL),32,24,2107,6,10,0,6.79,2021-22,ENG Premier League
1,Hugo Lloris,Tottenham,36,GK,38,38,3420,0,0,0,6.79,2021-22,ENG Premier League
2,João Pedro,Watford,21,"AM(CL),FW",28,15,1639,3,1,0,6.78,2021-22,ENG Premier League
3,Stuart Dallas,Leeds,31,"D(LR),M(CLR)",34,34,2929,1,1,3,6.78,2021-22,ENG Premier League
